time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
2750, 177922.8, 2750, 241842.7, 2750, 1151215.0, 2750, 401308.0, 2750, 424695.7, 2750, 305854.5, 2750, 198106.7, 2750, 367017.1, 2750, 276930.1, 2750, 330677.3, 2750, 266282.9, 2750, 373591.4, 2750, 276386.6, 2750, 357326.2, 2750, 411039.7, 2750, 266377.6
2752, 177924.8, 2752, 241887.3, 2752, 1151150.0, 2752, 401233.6, 2752, 424697.4, 2752, 305829.1, 2752, 198061.5, 2752, 366973.0, 2752, 276920.0, 2752, 330660.8, 2752, 266325.4, 2752, 373593.1, 2752, 276483.1, 2752, 357359.2, 2752, 411059.3, 2752, 266373.4
2754, 177937.8, 2754, 241875.3, 2754, 1151249.0, 2754, 401227.4, 2754, 424679.8, 2754, 305797.5, 2754, 198106.6, 2754, 367063.8, 2754, 276931.5, 2754, 330658.3, 2754, 266346.7, 2754, 373542.9, 2754, 276426.4, 2754, 357361.0, 2754, 411096.8, 2754, 266411.4
2756, 177857.3, 2756, 241894.9, 2756, 1151220.0, 2756, 401214.8, 2756, 424634.3, 2756, 305950.1, 2756, 198077.7, 2756, 367027.4, 2756, 276900.4, 2756, 330717.8, 2756, 266289.0, 2756, 373596.9, 2756, 276409.0, 2756, 357366.5, 2756, 411108.2, 2756, 266419.7
2758, 177894.2, 2758, 241912.4, 2758, 1151228.0, 2758, 401301.1, 2758, 424612.9, 2758, 305920.3, 2758, 198097.1, 2758, 367030.1, 2758, 276905.5, 2758, 330709.1, 2758, 266302.8, 2758, 373621.0, 2758, 276467.3, 2758, 357334.3, 2758, 411156.2, 2758, 266444.3
2760, 178001.8, 2760, 241933.9, 2760, 1151232.0, 2760, 401271.2, 2760, 424650.1, 2760, 305872.1, 2760, 198120.3, 2760, 367040.3, 2760, 276945.4, 2760, 330744.9, 2760, 266288.5, 2760, 373580.0, 2760, 276459.4, 2760, 357350.0, 2760, 411137.0, 2760, 266469.1
2762, 177919.5, 2762, 241879.7, 2762, 1151178.0, 2762, 401281.1, 2762, 424627.5, 2762, 305869.1, 2762, 198075.4, 2762, 367047.6, 2762, 276882.8, 2762, 330728.4, 2762, 266349.0, 2762, 373606.1, 2762, 276424.9, 2762, 357379.2, 2762, 411080.5, 2762, 266412.9
2764, 177874.3, 2764, 241882.4, 2764, 1151195.0, 2764, 401247.6, 2764, 424639.2, 2764, 305831.1, 2764, 198080.6, 2764, 366983.7, 2764, 276909.0, 2764, 330674.4, 2764, 266346.3, 2764, 373623.5, 2764, 276467.1, 2764, 357341.9, 2764, 411127.4, 2764, 266398.1
2766, 177872.3, 2766, 241911.0, 2766, 1151159.0, 2766, 401224.7, 2766, 424634.4, 2766, 305806.1, 2766, 198105.7, 2766, 367008.7, 2766, 276982.2, 2766, 330680.8, 2766, 266365.6, 2766, 373597.9, 2766, 276439.7, 2766, 357381.0, 2766, 411075.0, 2766, 266392.4
2768, 177848.8, 2768, 241851.6, 2768, 1151156.0, 2768, 401233.2, 2768, 424620.3, 2768, 305850.3, 2768, 197976.8, 2768, 366961.6, 2768, 276920.1, 2768, 330678.3, 2768, 266326.0, 2768, 373659.9, 2768, 276410.8, 2768, 357378.3, 2768, 411084.1, 2768, 266427.6
2770, 177812.9, 2770, 241821.1, 2770, 1151209.0, 2770, 401235.5, 2770, 424641.9, 2770, 305854.7, 2770, 198071.3, 2770, 366998.9, 2770, 276894.5, 2770, 330713.7, 2770, 266348.8, 2770, 373596.8, 2770, 276454.6, 2770, 357352.0, 2770, 411123.8, 2770, 266403.3
2772, 177930.4, 2772, 241838.9, 2772, 1151218.0, 2772, 401298.8, 2772, 424649.5, 2772, 305858.5, 2772, 198052.8, 2772, 366992.0, 2772, 276889.7, 2772, 330695.3, 2772, 266356.6, 2772, 373598.0, 2772, 276420.5, 2772, 357365.4, 2772, 411123.0, 2772, 266469.8
2774, 177892.6, 2774, 241826.6, 2774, 1151169.0, 2774, 401234.0, 2774, 424584.7, 2774, 305844.3, 2774, 198088.8, 2774, 366960.7, 2774, 276896.0, 2774, 330705.6, 2774, 266304.5, 2774, 373620.4, 2774, 276436.8, 2774, 357431.8, 2774, 411112.0, 2774, 266431.1
2776, 177957.8, 2776, 241899.1, 2776, 1151247.0, 2776, 401253.7, 2776, 424579.4, 2776, 305888.0, 2776, 198111.7, 2776, 366968.7, 2776, 276896.6, 2776, 330794.1, 2776, 266361.9, 2776, 373617.1, 2776, 276497.9, 2776, 357421.6, 2776, 411146.0, 2776, 266424.7
2778, 177869.7, 2778, 241905.7, 2778, 1151293.0, 2778, 401340.5, 2778, 424624.1, 2778, 305862.8, 2778, 198064.7, 2778, 366970.6, 2778, 276877.4, 2778, 330826.4, 2778, 266279.5, 2778, 373617.7, 2778, 276478.7, 2778, 357410.4, 2778, 411280.0, 2778, 266481.3
2780, 177895.2, 2780, 241899.7, 2780, 1151237.0, 2780, 401400.2, 2780, 424596.4, 2780, 305897.6, 2780, 198106.8, 2780, 367097.7, 2780, 276837.2, 2780, 330906.1, 2780, 266264.0, 2780, 373680.9, 2780, 276612.1, 2780, 357342.3, 2780, 411359.5, 2780, 266479.5
2782, 178017.1, 2782, 241998.1, 2782, 1151287.0, 2782, 401467.3, 2782, 424620.8, 2782, 305862.8, 2782, 198067.5, 2782, 367120.8, 2782, 276838.7, 2782, 330886.5, 2782, 266157.5, 2782, 373632.5, 2782, 276553.1, 2782, 357349.9, 2782, 411400.7, 2782, 266465.0
2784, 177988.0, 2784, 242006.6, 2784, 1151286.0, 2784, 401400.9, 2784, 424625.1, 2784, 305865.5, 2784, 198054.5, 2784, 367052.1, 2784, 276828.4, 2784, 330831.9, 2784, 266185.2, 2784, 373622.9, 2784, 276527.5, 2784, 357286.3, 2784, 411332.1, 2784, 266471.3
2786, 178028.3, 2786, 242026.8, 2786, 1151286.0, 2786, 401350.9, 2786, 424623.5, 2786, 305842.3, 2786, 198060.4, 2786, 367095.6, 2786, 276854.9, 2786, 330830.6, 2786, 266191.8, 2786, 373608.5, 2786, 276532.8, 2786, 357336.4, 2786, 411271.4, 2786, 266450.1
2788, 178026.1, 2788, 242035.7, 2788, 1151317.0, 2788, 401308.1, 2788, 424625.9, 2788, 305775.8, 2788, 198044.5, 2788, 367060.1, 2788, 276859.7, 2788, 330810.8, 2788, 266214.4, 2788, 373662.5, 2788, 276512.9, 2788, 357298.9, 2788, 411248.2, 2788, 266450.4
2790, 178071.2, 2790, 241982.8, 2790, 1151309.0, 2790, 401377.6, 2790, 424664.0, 2790, 305819.8, 2790, 198077.0, 2790, 367029.8, 2790, 276843.0, 2790, 330872.5, 2790, 266220.2, 2790, 373679.7, 2790, 276528.4, 2790, 357376.1, 2790, 411244.3, 2790, 266492.6
2792, 177986.7, 2792, 241928.8, 2792, 1151201.0, 2792, 401457.9, 2792, 424633.6, 2792, 305797.1, 2792, 198026.8, 2792, 367060.5, 2792, 276857.6, 2792, 330910.1, 2792, 266158.5, 2792, 373654.5, 2792, 276546.4, 2792, 357308.8, 2792, 411316.0, 2792, 266525.5
2794, 177997.1, 2794, 242010.4, 2794, 1151262.0, 2794, 401365.9, 2794, 424657.4, 2794, 305807.0, 2794, 197995.2, 2794, 367101.6, 2794, 276841.3, 2794, 330843.2, 2794, 266161.4, 2794, 373617.6, 2794, 276496.2, 2794, 357281.5, 2794, 411296.5, 2794, 266480.9
2796, 177968.3, 2796, 241975.5, 2796, 1151287.0, 2796, 401328.8, 2796, 424609.0, 2796, 305776.2, 2796, 198028.7, 2796, 367116.6, 2796, 276879.1, 2796, 330806.9, 2796, 266175.1, 2796, 373581.9, 2796, 276553.5, 2796, 357272.6, 2796, 411203.7, 2796, 266440.7
2798, 178024.5, 2798, 242017.5, 2798, 1151309.0, 2798, 401292.4, 2798, 424687.5, 2798, 305805.1, 2798, 198074.2, 2798, 367103.0, 2798, 276945.6, 2798, 330845.4, 2798, 266160.0, 2798, 373639.2, 2798, 276485.3, 2798, 357357.2, 2798, 411221.8, 2798, 266463.9
2800, 177983.6, 2800, 241930.5, 2800, 1151269.0, 2800, 401268.9, 2800, 424669.4, 2800, 305828.8, 2800, 197988.3, 2800, 367059.3, 2800, 276894.6, 2800, 330804.4, 2800, 266180.5, 2800, 373625.3, 2800, 276551.7, 2800, 357388.7, 2800, 411248.9, 2800, 266403.4
2802, 177938.5, 2802, 241969.7, 2802, 1151253.0, 2802, 401314.2, 2802, 424612.5, 2802, 305825.6, 2802, 198009.2, 2802, 367096.2, 2802, 276823.4, 2802, 330743.3, 2802, 266114.5, 2802, 373551.0, 2802, 276512.6, 2802, 357360.4, 2802, 411212.3, 2802, 266406.3
2804, 177983.9, 2804, 241953.4, 2804, 1151259.0, 2804, 401367.9, 2804, 424637.1, 2804, 305808.9, 2804, 198031.8, 2804, 367045.0, 2804, 276873.1, 2804, 330756.6, 2804, 266178.3, 2804, 373579.4, 2804, 276461.4, 2804, 357321.3, 2804, 411172.9, 2804, 266433.9
2806, 177992.1, 2806, 241903.6, 2806, 1151299.0, 2806, 401291.6, 2806, 424613.6, 2806, 305740.1, 2806, 198043.5, 2806, 367077.7, 2806, 276896.4, 2806, 330731.7, 2806, 266228.5, 2806, 373583.8, 2806, 276427.0, 2806, 357362.2, 2806, 411113.7, 2806, 266449.8
2808, 177898.0, 2808, 241897.9, 2808, 1151279.0, 2808, 401349.9, 2808, 424618.1, 2808, 305811.3, 2808, 198045.0, 2808, 367022.0, 2808, 276879.8, 2808, 330734.5, 2808, 266287.8, 2808, 373556.4, 2808, 276453.4, 2808, 357383.9, 2808, 411165.8, 2808, 266429.6
2810, 177945.5, 2810, 241884.0, 2810, 1151217.0, 2810, 401298.5, 2810, 424636.5, 2810, 305711.3, 2810, 198031.5, 2810, 367055.5, 2810, 276905.6, 2810, 330693.0, 2810, 266265.5, 2810, 373604.0, 2810, 276448.7, 2810, 357337.8, 2810, 411058.7, 2810, 266436.0
2812, 177909.5, 2812, 241902.0, 2812, 1151193.0, 2812, 401276.1, 2812, 424631.2, 2812, 305778.4, 2812, 198060.6, 2812, 366964.8, 2812, 276937.9, 2812, 330713.5, 2812, 266280.4, 2812, 373555.7, 2812, 276427.4, 2812, 357378.4, 2812, 411053.0, 2812, 266451.4
2814, 177867.1, 2814, 241889.9, 2814, 1151211.0, 2814, 401263.9, 2814, 424624.1, 2814, 305755.3, 2814, 198007.2, 2814, 366943.8, 2814, 276966.6, 2814, 330714.3, 2814, 266288.3, 2814, 373576.0, 2814, 276483.0, 2814, 357364.6, 2814, 410999.4, 2814, 266392.7
2816, 177874.5, 2816, 241900.4, 2816, 1151185.0, 2816, 401177.6, 2816, 424571.6, 2816, 305797.3, 2816, 198032.8, 2816, 366978.3, 2816, 276891.2, 2816, 330692.1, 2816, 266310.5, 2816, 373589.9, 2816, 276417.5, 2816, 357347.2, 2816, 411026.5, 2816, 266425.7
2818, 177910.5, 2818, 241822.0, 2818, 1151156.0, 2818, 401181.6, 2818, 424622.2, 2818, 305779.0, 2818, 197946.4, 2818, 366966.7, 2818, 276930.8, 2818, 330713.8, 2818, 266325.4, 2818, 373557.3, 2818, 276450.3, 2818, 357361.6, 2818, 411027.9, 2818, 266351.5
2820, 177932.3, 2820, 241817.5, 2820, 1151169.0, 2820, 401249.0, 2820, 424601.7, 2820, 305806.8, 2820, 198019.3, 2820, 366990.7, 2820, 276903.3, 2820, 330715.5, 2820, 266347.7, 2820, 373615.1, 2820, 276463.4, 2820, 357376.5, 2820, 411082.4, 2820, 266421.7
2822, 177857.9, 2822, 241803.5, 2822, 1151146.0, 2822, 401295.8, 2822, 424555.3, 2822, 305806.9, 2822, 198016.3, 2822, 366950.0, 2822, 276890.0, 2822, 330706.1, 2822, 266317.6, 2822, 373586.0, 2822, 276444.6, 2822, 357340.5, 2822, 411104.1, 2822, 266421.5
2824, 177933.7, 2824, 241853.5, 2824, 1151242.0, 2824, 401265.0, 2824, 424566.3, 2824, 305751.9, 2824, 198011.2, 2824, 366981.0, 2824, 276902.7, 2824, 330747.0, 2824, 266368.0, 2824, 373600.4, 2824, 276413.2, 2824, 357369.9, 2824, 411133.7, 2824, 266424.8
2826, 177852.4, 2826, 241884.9, 2826, 1151226.0, 2826, 401349.8, 2826, 424570.7, 2826, 305885.4, 2826, 198051.2, 2826, 366957.3, 2826, 276849.8, 2826, 330799.2, 2826, 266240.6, 2826, 373605.7, 2826, 276487.7, 2826, 357332.7, 2826, 411169.7, 2826, 266413.3
2828, 177904.3, 2828, 241895.6, 2828, 1151232.0, 2828, 401267.4, 2828, 424566.4, 2828, 305881.0, 2828, 198001.0, 2828, 367063.1, 2828, 276864.8, 2828, 330712.7, 2828, 266211.3, 2828, 373619.1, 2828, 276445.1, 2828, 357345.6, 2828, 411167.1, 2828, 266462.6
2830, 177968.3, 2830, 241910.1, 2830, 1151197.0, 2830, 401348.8, 2830, 424603.2, 2830, 305819.6, 2830, 198035.7, 2830, 367018.9, 2830, 276875.6, 2830, 330729.8, 2830, 266307.1, 2830, 373572.0, 2830, 276483.4, 2830, 357361.5, 2830, 411183.7, 2830, 266407.2
2832, 177906.1, 2832, 241906.3, 2832, 1151236.0, 2832, 401336.7, 2832, 424599.2, 2832, 305808.8, 2832, 198055.3, 2832, 366984.4, 2832, 276889.8, 2832, 330748.1, 2832, 266301.9, 2832, 373631.5, 2832, 276437.8, 2832, 357342.9, 2832, 411158.9, 2832, 266413.6
2834, 177892.6, 2834, 241917.7, 2834, 1151159.0, 2834, 401286.8, 2834, 424539.8, 2834, 305770.0, 2834, 198048.9, 2834, 366994.1, 2834, 276901.0, 2834, 330697.5, 2834, 266263.9, 2834, 373553.4, 2834, 276414.4, 2834, 357367.4, 2834, 411160.8, 2834, 266408.8
2836, 177902.2, 2836, 241851.7, 2836, 1151198.0, 2836, 401176.8, 2836, 424533.1, 2836, 305774.0, 2836, 198005.7, 2836, 367004.6, 2836, 276851.4, 2836, 330739.6, 2836, 266296.4, 2836, 373573.7, 2836, 276459.7, 2836, 357345.3, 2836, 411128.2, 2836, 266447.4
2838, 177925.5, 2838, 241824.9, 2838, 1151186.0, 2838, 401243.2, 2838, 424569.3, 2838, 305792.9, 2838, 198049.1, 2838, 366967.5, 2838, 276849.2, 2838, 330676.4, 2838, 266344.1, 2838, 373570.5, 2838, 276458.0, 2838, 357433.5, 2838, 411139.1, 2838, 266416.3
2840, 177936.5, 2840, 241869.1, 2840, 1151163.0, 2840, 401258.6, 2840, 424538.1, 2840, 305807.9, 2840, 198053.0, 2840, 366977.7, 2840, 276961.1, 2840, 330763.9, 2840, 266368.0, 2840, 373603.5, 2840, 276510.1, 2840, 357410.4, 2840, 411086.4, 2840, 266482.2
2842, 177909.2, 2842, 241798.1, 2842, 1151167.0, 2842, 401222.0, 2842, 424542.8, 2842, 305792.0, 2842, 198074.8, 2842, 366950.3, 2842, 276877.4, 2842, 330712.2, 2842, 266304.9, 2842, 373579.7, 2842, 276366.9, 2842, 357393.6, 2842, 411117.5, 2842, 266411.9
2844, 177876.0, 2844, 241853.4, 2844, 1151161.0, 2844, 401211.5, 2844, 424576.6, 2844, 305769.7, 2844, 198023.3, 2844, 366932.9, 2844, 276859.5, 2844, 330651.8, 2844, 266351.6, 2844, 373607.3, 2844, 276395.1, 2844, 357419.5, 2844, 411098.1, 2844, 266472.9
2846, 177906.1, 2846, 241817.9, 2846, 1151154.0, 2846, 401216.0, 2846, 424613.8, 2846, 305781.3, 2846, 198086.7, 2846, 366957.5, 2846, 276914.9, 2846, 330673.8, 2846, 266359.1, 2846, 373621.0, 2846, 276422.4, 2846, 357397.2, 2846, 411093.3, 2846, 266426.2
2848, 177885.1, 2848, 241822.7, 2848, 1151145.0, 2848, 401284.7, 2848, 424556.7, 2848, 305811.4, 2848, 198019.6, 2848, 366943.6, 2848, 276906.9, 2848, 330717.7, 2848, 266328.6, 2848, 373606.7, 2848, 276428.6, 2848, 357376.9, 2848, 411077.6, 2848, 266413.4
2850, 177860.0, 2850, 241821.5, 2850, 1151152.0, 2850, 401242.1, 2850, 424557.2, 2850, 305769.2, 2850, 198018.6, 2850, 366942.6, 2850, 276924.8, 2850, 330694.8, 2850, 266374.2, 2850, 373657.7, 2850, 276421.2, 2850, 357420.3, 2850, 411135.0, 2850, 266462.1
2852, 177904.0, 2852, 241823.2, 2852, 1151151.0, 2852, 401244.2, 2852, 424554.1, 2852, 305796.8, 2852, 198011.1, 2852, 366994.1, 2852, 276940.5, 2852, 330707.4, 2852, 266315.7, 2852, 373627.9, 2852, 276457.9, 2852, 357411.9, 2852, 411077.1, 2852, 266375.4
2854, 177878.4, 2854, 241901.3, 2854, 1151165.0, 2854, 401241.4, 2854, 424517.4, 2854, 305831.1, 2854, 198027.0, 2854, 366960.1, 2854, 276908.3, 2854, 330683.9, 2854, 266381.9, 2854, 373608.9, 2854, 276441.5, 2854, 357359.8, 2854, 411111.4, 2854, 266409.6
2856, 177888.4, 2856, 241848.9, 2856, 1151129.0, 2856, 401213.9, 2856, 424525.8, 2856, 305795.9, 2856, 198050.2, 2856, 366940.0, 2856, 276898.8, 2856, 330757.6, 2856, 266346.0, 2856, 373621.4, 2856, 276426.9, 2856, 357381.8, 2856, 411067.3, 2856, 266439.7
2858, 177922.8, 2858, 241824.0, 2858, 1151220.0, 2858, 401328.7, 2858, 424557.5, 2858, 305819.1, 2858, 198008.9, 2858, 366946.2, 2858, 276946.6, 2858, 330742.3, 2858, 266363.2, 2858, 373644.0, 2858, 276518.0, 2858, 357413.1, 2858, 411158.6, 2858, 266500.6
2860, 177924.1, 2860, 241878.6, 2860, 1151221.0, 2860, 401311.3, 2860, 424596.5, 2860, 305804.8, 2860, 198043.0, 2860, 366977.4, 2860, 276842.4, 2860, 330821.9, 2860, 266355.3, 2860, 373657.9, 2860, 276462.1, 2860, 357432.9, 2860, 411213.6, 2860, 266490.3
2862, 177929.3, 2862, 241947.0, 2862, 1151217.0, 2862, 401328.2, 2862, 424631.9, 2862, 305872.4, 2862, 197996.6, 2862, 367008.6, 2862, 276905.4, 2862, 330859.6, 2862, 266239.3, 2862, 373667.0, 2862, 276515.0, 2862, 357371.5, 2862, 411297.2, 2862, 266462.0
2864, 177985.8, 2864, 241905.4, 2864, 1151180.0, 2864, 401301.7, 2864, 424536.0, 2864, 305797.6, 2864, 198029.5, 2864, 367009.2, 2864, 276884.8, 2864, 330852.9, 2864, 266194.7, 2864, 373578.9, 2864, 276514.2, 2864, 357325.6, 2864, 411279.9, 2864, 266539.0
2866, 177944.3, 2866, 241913.9, 2866, 1151222.0, 2866, 401319.6, 2866, 424572.3, 2866, 305767.4, 2866, 198047.8, 2866, 366965.0, 2866, 276895.0, 2866, 330832.1, 2866, 266229.5, 2866, 373622.7, 2866, 276484.7, 2866, 357307.2, 2866, 411247.0, 2866, 266459.0
2868, 178007.2, 2868, 241906.5, 2868, 1151281.0, 2868, 401300.1, 2868, 424609.9, 2868, 305773.4, 2868, 198030.2, 2868, 367009.8, 2868, 276897.9, 2868, 330791.6, 2868, 266257.5, 2868, 373590.4, 2868, 276482.5, 2868, 357340.3, 2868, 411178.8, 2868, 266426.9
2870, 178000.7, 2870, 241958.9, 2870, 1151163.0, 2870, 401265.0, 2870, 424504.4, 2870, 305783.5, 2870, 198061.4, 2870, 366931.2, 2870, 276875.7, 2870, 330762.0, 2870, 266229.6, 2870, 373538.9, 2870, 276417.4, 2870, 357354.1, 2870, 411176.5, 2870, 266430.9
2872, 177957.4, 2872, 241877.1, 2872, 1151172.0, 2872, 401224.3, 2872, 424575.4, 2872, 305774.9, 2872, 198042.2, 2872, 366962.0, 2872, 276955.7, 2872, 330739.3, 2872, 266288.8, 2872, 373597.5, 2872, 276456.3, 2872, 357396.0, 2872, 411128.2, 2872, 266472.5
2874, 177937.3, 2874, 241859.2, 2874, 1151190.0, 2874, 401217.6, 2874, 424501.7, 2874, 305769.2, 2874, 198001.1, 2874, 366961.5, 2874, 276922.6, 2874, 330728.2, 2874, 266293.5, 2874, 373628.9, 2874, 276472.5, 2874, 357378.4, 2874, 411131.5, 2874, 266454.1
2876, 177887.7, 2876, 241923.0, 2876, 1151178.0, 2876, 401237.8, 2876, 424489.0, 2876, 305759.5, 2876, 197993.0, 2876, 366909.1, 2876, 276957.6, 2876, 330704.8, 2876, 266274.2, 2876, 373561.3, 2876, 276452.6, 2876, 357358.0, 2876, 411098.7, 2876, 266432.3
2878, 177881.9, 2878, 241909.6, 2878, 1151188.0, 2878, 401229.9, 2878, 424526.3, 2878, 305767.0, 2878, 198037.0, 2878, 366942.8, 2878, 276870.8, 2878, 330683.4, 2878, 266279.5, 2878, 373596.6, 2878, 276483.6, 2878, 357380.3, 2878, 411071.5, 2878, 266415.0
2880, 177922.9, 2880, 241871.2, 2880, 1151098.0, 2880, 401186.3, 2880, 424494.6, 2880, 305777.5, 2880, 198058.4, 2880, 366955.1, 2880, 276905.2, 2880, 330706.1, 2880, 266359.3, 2880, 373606.0, 2880, 276431.4, 2880, 357352.7, 2880, 411124.0, 2880, 266400.3
2882, 177934.9, 2882, 241823.9, 2882, 1151171.0, 2882, 401206.1, 2882, 424543.7, 2882, 305743.5, 2882, 197987.7, 2882, 366885.0, 2882, 276914.1, 2882, 330665.1, 2882, 266329.9, 2882, 373586.7, 2882, 276387.0, 2882, 357412.9, 2882, 411056.3, 2882, 266392.3
2884, 177926.5, 2884, 241837.0, 2884, 1151107.0, 2884, 401248.5, 2884, 424481.4, 2884, 305773.4, 2884, 198014.8, 2884, 366935.7, 2884, 276912.6, 2884, 330656.2, 2884, 266321.9, 2884, 373597.6, 2884, 276473.4, 2884, 357364.6, 2884, 411127.5, 2884, 266466.6
2886, 177887.1, 2886, 241841.7, 2886, 1151132.0, 2886, 401215.5, 2886, 424558.5, 2886, 305809.6, 2886, 198034.0, 2886, 366921.2, 2886, 276961.2, 2886, 330676.9, 2886, 266347.3, 2886, 373640.6, 2886, 276393.6, 2886, 357367.5, 2886, 411080.9, 2886, 266414.6
2888, 177872.9, 2888, 241797.2, 2888, 1151132.0, 2888, 401250.0, 2888, 424512.1, 2888, 305737.4, 2888, 198038.2, 2888, 366922.9, 2888, 276904.0, 2888, 330651.9, 2888, 266294.3, 2888, 373575.3, 2888, 276448.8, 2888, 357381.3, 2888, 411121.2, 2888, 266437.0
2890, 177874.9, 2890, 241883.7, 2890, 1151144.0, 2890, 401214.1, 2890, 424558.0, 2890, 305766.2, 2890, 198031.8, 2890, 366919.5, 2890, 276940.1, 2890, 330676.5, 2890, 266388.3, 2890, 373625.9, 2890, 276422.0, 2890, 357360.2, 2890, 411160.2, 2890, 266404.2
2892, 177919.9, 2892, 241849.5, 2892, 1151160.0, 2892, 401217.2, 2892, 424517.2, 2892, 305708.2, 2892, 198033.6, 2892, 366914.0, 2892, 276927.5, 2892, 330647.1, 2892, 266385.6, 2892, 373663.2, 2892, 276407.4, 2892, 357395.3, 2892, 411154.1, 2892, 266463.4
2894, 177911.7, 2894, 241888.6, 2894, 1151150.0, 2894, 401283.4, 2894, 424553.8, 2894, 305717.9, 2894, 197988.5, 2894, 366857.1, 2894, 276912.0, 2894, 330781.7, 2894, 266391.1, 2894, 373697.4, 2894, 276447.8, 2894, 357375.2, 2894, 411147.1, 2894, 266465.5
2896, 177981.8, 2896, 241889.8, 2896, 1151171.0, 2896, 401301.1, 2896, 424506.2, 2896, 305810.3, 2896, 197994.1, 2896, 366941.8, 2896, 276910.9, 2896, 330848.4, 2896, 266295.3, 2896, 373624.1, 2896, 276533.0, 2896, 357298.7, 2896, 411252.0, 2896, 266497.9
2898, 177872.5, 2898, 241897.5, 2898, 1151215.0, 2898, 401348.9, 2898, 424540.1, 2898, 305880.8, 2898, 197941.2, 2898, 367011.8, 2898, 276857.5, 2898, 330838.9, 2898, 266228.2, 2898, 373634.2, 2898, 276502.1, 2898, 357312.2, 2898, 411321.2, 2898, 266426.1
2900, 177977.1, 2900, 241883.6, 2900, 1151226.0, 2900, 401280.2, 2900, 424506.9, 2900, 305794.6, 2900, 197995.8, 2900, 366952.4, 2900, 276816.3, 2900, 330800.4, 2900, 266156.1, 2900, 373606.2, 2900, 276548.1, 2900, 357304.8, 2900, 411307.9, 2900, 266439.2
2902, 177945.1, 2902, 241997.7, 2902, 1151241.0, 2902, 401324.4, 2902, 424521.1, 2902, 305743.3, 2902, 198023.7, 2902, 366941.4, 2902, 276883.8, 2902, 330783.3, 2902, 266198.3, 2902, 373617.1, 2902, 276532.0, 2902, 357295.5, 2902, 411241.1, 2902, 266435.0
2904, 178033.3, 2904, 241928.7, 2904, 1151203.0, 2904, 401268.3, 2904, 424519.9, 2904, 305760.4, 2904, 198053.5, 2904, 367021.0, 2904, 276878.4, 2904, 330719.2, 2904, 266263.2, 2904, 373612.1, 2904, 276488.9, 2904, 357287.5, 2904, 411224.5, 2904, 266402.3
2906, 177970.4, 2906, 241952.9, 2906, 1151197.0, 2906, 401246.3, 2906, 424541.5, 2906, 305735.4, 2906, 198041.0, 2906, 366953.9, 2906, 276895.9, 2906, 330760.3, 2906, 266223.9, 2906, 373604.7, 2906, 276502.6, 2906, 357365.9, 2906, 411126.7, 2906, 266421.3
2908, 177998.7, 2908, 241890.2, 2908, 1151206.0, 2908, 401205.4, 2908, 424552.5, 2908, 305774.1, 2908, 198056.1, 2908, 366964.8, 2908, 276890.5, 2908, 330694.7, 2908, 266319.4, 2908, 373564.3, 2908, 276397.2, 2908, 357347.4, 2908, 411127.4, 2908, 266457.9
2910, 177927.9, 2910, 241797.3, 2910, 1151152.0, 2910, 401277.4, 2910, 424519.1, 2910, 305673.6, 2910, 197987.9, 2910, 367010.3, 2910, 276964.9, 2910, 330720.1, 2910, 266231.1, 2910, 373563.6, 2910, 276456.5, 2910, 357418.3, 2910, 411145.4, 2910, 266387.4
2912, 177970.0, 2912, 241914.6, 2912, 1151197.0, 2912, 401228.7, 2912, 424571.8, 2912, 305737.4, 2912, 198006.9, 2912, 366948.6, 2912, 276972.7, 2912, 330708.1, 2912, 266295.8, 2912, 373575.4, 2912, 276447.3, 2912, 357390.6, 2912, 411090.1, 2912, 266379.0
2914, 178023.9, 2914, 241848.6, 2914, 1151160.0, 2914, 401209.8, 2914, 424509.2, 2914, 305757.7, 2914, 197985.7, 2914, 366925.5, 2914, 276987.3, 2914, 330669.6, 2914, 266309.6, 2914, 373542.0, 2914, 276420.1, 2914, 357396.0, 2914, 411053.5, 2914, 266464.1
2916, 177912.1, 2916, 241855.9, 2916, 1151131.0, 2916, 401257.4, 2916, 424456.8, 2916, 305775.7, 2916, 197993.0, 2916, 366959.0, 2916, 276932.0, 2916, 330708.6, 2916, 266299.8, 2916, 373616.6, 2916, 276491.0, 2916, 357329.9, 2916, 411095.8, 2916, 266465.4
2918, 177986.3, 2918, 241830.7, 2918, 1151224.0, 2918, 401246.0, 2918, 424546.7, 2918, 305796.0, 2918, 198047.3, 2918, 367004.5, 2918, 276931.1, 2918, 330733.6, 2918, 266323.5, 2918, 373644.8, 2918, 276453.9, 2918, 357420.3, 2918, 411195.0, 2918, 266448.2
2920, 178001.9, 2920, 241925.1, 2920, 1151232.0, 2920, 401349.9, 2920, 424556.7, 2920, 305824.7, 2920, 197980.3, 2920, 366912.4, 2920, 276892.4, 2920, 330881.0, 2920, 266277.8, 2920, 373635.5, 2920, 276522.0, 2920, 357385.1, 2920, 411232.3, 2920, 266487.6
