time 1,PLA_1, time 2,PLA_2,time 3,PLA_3, time 4,PLA_4,time 5 ,PCL_1, time 6,PCL_2,time 7,PCL_3, time 8,PCL_4,time 9 ,PBS_1, time 10,PBS_2,time 11,PBS_3, time 12,PBS_4,time 13 ,Borosilicate_1, time 14,Borosilicate_2,time 15,Borosilicate_3, time 16,Borosilicate_4
4382, 165198.8, 4382, 230309.0, 4382, 1137435.0, 4382, 388994.5, 4382, 414437.1, 4382, 296003.1, 4382, 189264.6, 4382, 357572.6, 4382, 263880.5, 4382, 318040.3, 4382, 253181.3, 4382, 362489.3, 4382, 263732.7, 4382, 345301.1, 4382, 398567.3, 4382, 253333.3
4384, 165176.8, 4384, 230332.5, 4384, 1137454.0, 4384, 389001.6, 4384, 414425.8, 4384, 295998.1, 4384, 189224.2, 4384, 357533.1, 4384, 263829.4, 4384, 317992.5, 4384, 253210.4, 4384, 362483.0, 4384, 263673.4, 4384, 345328.6, 4384, 398553.1, 4384, 253316.0
4386, 165158.4, 4386, 230256.0, 4386, 1137439.0, 4386, 388968.0, 4386, 414397.8, 4386, 296029.3, 4386, 189256.8, 4386, 357477.2, 4386, 263892.7, 4386, 318009.4, 4386, 253161.7, 4386, 362481.2, 4386, 263666.2, 4386, 345314.8, 4386, 398541.6, 4386, 253345.5
4388, 165242.4, 4388, 230294.1, 4388, 1137435.0, 4388, 388967.9, 4388, 414450.2, 4388, 295926.6, 4388, 189249.6, 4388, 357508.9, 4388, 263911.6, 4388, 317998.5, 4388, 253227.8, 4388, 362525.7, 4388, 263689.6, 4388, 345312.9, 4388, 398586.7, 4388, 253328.3
4390, 165143.2, 4390, 230225.3, 4390, 1137420.0, 4390, 388973.9, 4390, 414417.7, 4390, 296023.9, 4390, 189232.6, 4390, 357498.6, 4390, 263888.6, 4390, 317980.9, 4390, 253232.3, 4390, 362492.1, 4390, 263671.6, 4390, 345371.6, 4390, 398541.8, 4390, 253315.4
4392, 165134.6, 4392, 230235.3, 4392, 1137448.0, 4392, 388942.1, 4392, 414400.6, 4392, 296024.0, 4392, 189236.7, 4392, 357540.8, 4392, 263873.6, 4392, 317963.1, 4392, 253232.2, 4392, 362459.6, 4392, 263688.0, 4392, 345336.8, 4392, 398524.9, 4392, 253280.6
4394, 165190.2, 4394, 230215.0, 4394, 1137413.0, 4394, 388972.4, 4394, 414422.7, 4394, 296106.8, 4394, 189221.3, 4394, 357514.2, 4394, 263882.4, 4394, 317991.4, 4394, 253201.4, 4394, 362470.1, 4394, 263688.7, 4394, 345331.3, 4394, 398511.0, 4394, 253342.9
4396, 165099.4, 4396, 230267.5, 4396, 1137401.0, 4396, 388873.1, 4396, 414424.3, 4396, 296025.9, 4396, 189260.2, 4396, 357488.0, 4396, 263917.6, 4396, 317968.5, 4396, 253201.7, 4396, 362533.8, 4396, 263654.2, 4396, 345356.9, 4396, 398497.0, 4396, 253312.3
4398, 165163.0, 4398, 230224.6, 4398, 1137474.0, 4398, 388916.3, 4398, 414425.9, 4398, 295973.5, 4398, 189245.5, 4398, 357486.4, 4398, 263884.8, 4398, 317967.7, 4398, 253317.5, 4398, 362472.7, 4398, 263652.1, 4398, 345351.5, 4398, 398504.6, 4398, 253323.1
4400, 165153.6, 4400, 230231.3, 4400, 1137497.0, 4400, 388957.5, 4400, 414394.8, 4400, 296038.1, 4400, 189282.0, 4400, 357436.1, 4400, 263928.0, 4400, 317943.2, 4400, 253260.2, 4400, 362493.7, 4400, 263689.1, 4400, 345381.9, 4400, 398493.9, 4400, 253334.9
4402, 165173.3, 4402, 230260.7, 4402, 1137422.0, 4402, 388962.3, 4402, 414414.9, 4402, 296020.5, 4402, 189247.8, 4402, 357525.1, 4402, 263854.1, 4402, 317980.4, 4402, 253233.9, 4402, 362530.6, 4402, 263671.7, 4402, 345366.0, 4402, 398529.8, 4402, 253352.8
4404, 165156.2, 4404, 230198.6, 4404, 1137465.0, 4404, 388966.4, 4404, 414426.2, 4404, 296029.9, 4404, 189256.7, 4404, 357483.5, 4404, 263849.6, 4404, 318005.6, 4404, 253290.5, 4404, 362513.2, 4404, 263631.0, 4404, 345346.5, 4404, 398495.2, 4404, 253299.0
4406, 165130.9, 4406, 230210.3, 4406, 1137415.0, 4406, 389002.6, 4406, 414373.4, 4406, 296047.6, 4406, 189250.0, 4406, 357448.9, 4406, 263836.4, 4406, 317978.3, 4406, 253199.2, 4406, 362533.6, 4406, 263673.8, 4406, 345354.6, 4406, 398551.0, 4406, 253322.9
4408, 165171.1, 4408, 230293.8, 4408, 1137445.0, 4408, 388995.1, 4408, 414386.1, 4408, 296040.3, 4408, 189277.8, 4408, 357480.3, 4408, 263929.0, 4408, 317947.7, 4408, 253267.2, 4408, 362490.9, 4408, 263687.6, 4408, 345308.3, 4408, 398565.1, 4408, 253315.5
4410, 165186.4, 4410, 230233.3, 4410, 1137431.0, 4410, 388996.2, 4410, 414417.6, 4410, 296022.0, 4410, 189282.1, 4410, 357505.7, 4410, 263905.6, 4410, 317925.6, 4410, 253239.0, 4410, 362541.6, 4410, 263591.4, 4410, 345367.6, 4410, 398542.1, 4410, 253364.0
4412, 165179.3, 4412, 230235.6, 4412, 1137392.0, 4412, 388937.2, 4412, 414375.5, 4412, 295999.1, 4412, 189255.8, 4412, 357497.1, 4412, 263920.5, 4412, 318015.5, 4412, 253283.1, 4412, 362489.8, 4412, 263665.6, 4412, 345371.9, 4412, 398521.9, 4412, 253359.1
4414, 165162.8, 4414, 230220.9, 4414, 1137446.0, 4414, 388949.7, 4414, 414418.1, 4414, 296086.0, 4414, 189233.8, 4414, 357461.5, 4414, 263815.4, 4414, 318002.5, 4414, 253244.1, 4414, 362504.1, 4414, 263638.4, 4414, 345333.6, 4414, 398574.0, 4414, 253372.0
4416, 165128.6, 4416, 230307.4, 4416, 1137430.0, 4416, 389017.7, 4416, 414411.1, 4416, 296039.0, 4416, 189246.4, 4416, 357510.4, 4416, 263845.7, 4416, 317956.3, 4416, 253259.2, 4416, 362517.6, 4416, 263660.1, 4416, 345382.0, 4416, 398573.4, 4416, 253313.9
4418, 165150.2, 4418, 230250.0, 4418, 1137456.0, 4418, 388982.0, 4418, 414411.9, 4418, 296091.0, 4418, 189263.7, 4418, 357487.0, 4418, 263852.6, 4418, 318020.3, 4418, 253254.7, 4418, 362497.3, 4418, 263639.6, 4418, 345323.6, 4418, 398555.5, 4418, 253329.2
4420, 165218.9, 4420, 230280.4, 4420, 1137413.0, 4420, 388937.6, 4420, 414417.1, 4420, 296003.3, 4420, 189277.2, 4420, 357495.4, 4420, 263857.8, 4420, 317930.6, 4420, 253225.4, 4420, 362481.7, 4420, 263642.8, 4420, 345321.5, 4420, 398547.4, 4420, 253346.1
4422, 165154.3, 4422, 230309.7, 4422, 1137482.0, 4422, 388955.9, 4422, 414388.3, 4422, 296053.5, 4422, 189199.5, 4422, 357529.6, 4422, 263891.0, 4422, 317980.2, 4422, 253258.8, 4422, 362474.4, 4422, 263656.7, 4422, 345354.6, 4422, 398541.1, 4422, 253327.5
4424, 165159.1, 4424, 230238.4, 4424, 1137440.0, 4424, 388984.2, 4424, 414395.1, 4424, 295999.8, 4424, 189265.4, 4424, 357481.1, 4424, 263873.1, 4424, 317964.5, 4424, 253251.2, 4424, 362520.4, 4424, 263651.5, 4424, 345350.3, 4424, 398560.3, 4424, 253361.0
4426, 165160.9, 4426, 230249.9, 4426, 1137423.0, 4426, 388967.6, 4426, 414386.1, 4426, 296055.1, 4426, 189245.4, 4426, 357483.8, 4426, 263907.6, 4426, 317987.7, 4426, 253241.6, 4426, 362470.0, 4426, 263606.2, 4426, 345352.0, 4426, 398467.1, 4426, 253314.1
4428, 165124.9, 4428, 230226.2, 4428, 1137444.0, 4428, 388898.3, 4428, 414395.0, 4428, 296044.3, 4428, 189245.2, 4428, 357482.0, 4428, 263852.4, 4428, 317940.9, 4428, 253255.5, 4428, 362510.5, 4428, 263660.4, 4428, 345319.6, 4428, 398501.4, 4428, 253257.4
4430, 165181.4, 4430, 230246.5, 4430, 1137487.0, 4430, 388979.8, 4430, 414365.7, 4430, 295993.8, 4430, 189271.9, 4430, 357494.4, 4430, 263861.1, 4430, 317966.4, 4430, 253319.2, 4430, 362494.9, 4430, 263634.1, 4430, 345366.3, 4430, 398496.5, 4430, 253300.0
4432, 165121.9, 4432, 230267.9, 4432, 1137423.0, 4432, 388930.9, 4432, 414398.0, 4432, 296044.5, 4432, 189285.5, 4432, 357484.9, 4432, 263857.9, 4432, 317966.7, 4432, 253243.4, 4432, 362512.2, 4432, 263672.8, 4432, 345359.3, 4432, 398534.1, 4432, 253320.6
4434, 165194.7, 4434, 230238.4, 4434, 1137478.0, 4434, 388973.4, 4434, 414384.3, 4434, 296040.5, 4434, 189255.7, 4434, 357465.1, 4434, 263910.2, 4434, 317930.5, 4434, 253276.4, 4434, 362499.7, 4434, 263662.5, 4434, 345337.2, 4434, 398460.8, 4434, 253394.7
4436, 165161.7, 4436, 230266.9, 4436, 1137439.0, 4436, 388962.8, 4436, 414430.0, 4436, 296025.7, 4436, 189249.1, 4436, 357478.4, 4436, 263872.6, 4436, 317967.4, 4436, 253261.7, 4436, 362484.1, 4436, 263681.3, 4436, 345433.4, 4436, 398525.9, 4436, 253260.1
4438, 165174.4, 4438, 230299.8, 4438, 1137491.0, 4438, 389007.6, 4438, 414416.0, 4438, 296060.5, 4438, 189265.2, 4438, 357464.6, 4438, 263881.2, 4438, 318060.3, 4438, 253231.7, 4438, 362572.0, 4438, 263696.4, 4438, 345403.7, 4438, 398612.7, 4438, 253371.3
4440, 165185.9, 4440, 230286.4, 4440, 1137531.0, 4440, 389045.8, 4440, 414422.3, 4440, 296047.6, 4440, 189257.3, 4440, 357478.6, 4440, 263839.0, 4440, 318162.8, 4440, 253241.7, 4440, 362524.4, 4440, 263750.1, 4440, 345397.9, 4440, 398723.9, 4440, 253355.6
4442, 165195.2, 4442, 230312.1, 4442, 1137501.0, 4442, 389077.5, 4442, 414438.0, 4442, 296058.2, 4442, 189244.1, 4442, 357574.7, 4442, 263845.7, 4442, 318187.3, 4442, 253095.9, 4442, 362563.8, 4442, 263746.3, 4442, 345302.8, 4442, 398725.1, 4442, 253415.8
4444, 165257.0, 4444, 230352.4, 4444, 1137477.0, 4444, 389115.8, 4444, 414409.7, 4444, 296096.7, 4444, 189229.5, 4444, 357588.1, 4444, 263818.6, 4444, 318119.2, 4444, 253103.5, 4444, 362529.0, 4444, 263742.9, 4444, 345304.1, 4444, 398749.7, 4444, 253357.5
4446, 165274.6, 4446, 230382.0, 4446, 1137505.0, 4446, 389028.9, 4446, 414402.5, 4446, 296053.2, 4446, 189209.6, 4446, 357533.5, 4446, 263854.6, 4446, 318135.8, 4446, 253122.5, 4446, 362535.5, 4446, 263742.2, 4446, 345344.8, 4446, 398668.0, 4446, 253380.1
4448, 165238.0, 4448, 230300.2, 4448, 1137513.0, 4448, 389007.3, 4448, 414402.5, 4448, 295986.1, 4448, 189285.4, 4448, 357601.4, 4448, 263840.9, 4448, 318085.0, 4448, 253126.6, 4448, 362514.4, 4448, 263716.1, 4448, 345357.2, 4448, 398606.4, 4448, 253312.4
4450, 165208.4, 4450, 230287.9, 4450, 1137466.0, 4450, 389003.0, 4450, 414497.9, 4450, 296007.1, 4450, 189257.2, 4450, 357564.0, 4450, 263880.2, 4450, 318036.7, 4450, 253185.3, 4450, 362532.3, 4450, 263671.0, 4450, 345309.4, 4450, 398565.5, 4450, 253319.5
4452, 165212.1, 4452, 230279.5, 4452, 1137476.0, 4452, 389034.5, 4452, 414405.5, 4452, 296023.1, 4452, 189223.2, 4452, 357538.1, 4452, 263829.9, 4452, 318041.3, 4452, 253166.4, 4452, 362454.3, 4452, 263666.3, 4452, 345329.7, 4452, 398588.1, 4452, 253288.4
4454, 165211.5, 4454, 230279.1, 4454, 1137439.0, 4454, 389023.3, 4454, 414407.5, 4454, 295989.3, 4454, 189245.1, 4454, 357523.1, 4454, 263830.9, 4454, 318012.3, 4454, 253213.8, 4454, 362453.4, 4454, 263644.7, 4454, 345307.4, 4454, 398505.1, 4454, 253334.8
4456, 165157.3, 4456, 230274.3, 4456, 1137461.0, 4456, 388973.2, 4456, 414465.3, 4456, 296039.0, 4456, 189227.6, 4456, 357488.6, 4456, 263855.7, 4456, 317973.7, 4456, 253191.3, 4456, 362497.8, 4456, 263698.8, 4456, 345376.7, 4456, 398516.8, 4456, 253322.5
4458, 165225.8, 4458, 230246.1, 4458, 1137459.0, 4458, 388945.9, 4458, 414400.4, 4458, 295997.8, 4458, 189299.1, 4458, 357516.9, 4458, 263837.4, 4458, 317964.9, 4458, 253216.0, 4458, 362463.6, 4458, 263645.0, 4458, 345364.6, 4458, 398496.1, 4458, 253315.9
4460, 165204.1, 4460, 230278.6, 4460, 1137454.0, 4460, 388956.1, 4460, 414400.1, 4460, 296062.8, 4460, 189264.4, 4460, 357488.5, 4460, 263905.9, 4460, 318019.9, 4460, 253213.0, 4460, 362463.0, 4460, 263622.1, 4460, 345273.8, 4460, 398480.8, 4460, 253331.1
4462, 165184.1, 4462, 230223.8, 4462, 1137487.0, 4462, 388934.0, 4462, 414423.7, 4462, 295992.9, 4462, 189225.0, 4462, 357462.2, 4462, 263885.5, 4462, 317946.6, 4462, 253239.5, 4462, 362525.6, 4462, 263668.8, 4462, 345397.5, 4462, 398492.7, 4462, 253278.1
4464, 165164.2, 4464, 230278.2, 4464, 1137452.0, 4464, 388942.8, 4464, 414417.8, 4464, 296040.5, 4464, 189266.0, 4464, 357520.0, 4464, 263882.2, 4464, 317981.9, 4464, 253287.8, 4464, 362495.8, 4464, 263668.3, 4464, 345382.5, 4464, 398533.8, 4464, 253325.2
4466, 165121.7, 4466, 230194.7, 4466, 1137449.0, 4466, 388981.6, 4466, 414386.1, 4466, 296001.4, 4466, 189209.9, 4466, 357479.5, 4466, 263878.6, 4466, 317991.9, 4466, 253278.7, 4466, 362500.4, 4466, 263665.8, 4466, 345339.8, 4466, 398541.4, 4466, 253321.7
4468, 165201.0, 4468, 230318.8, 4468, 1137416.0, 4468, 388967.4, 4468, 414438.0, 4468, 296047.7, 4468, 189256.3, 4468, 357505.5, 4468, 263959.1, 4468, 317966.9, 4468, 253255.2, 4468, 362516.0, 4468, 263660.6, 4468, 345402.0, 4468, 398568.3, 4468, 253297.0
4470, 165114.9, 4470, 230229.1, 4470, 1137426.0, 4470, 388930.3, 4470, 414390.9, 4470, 296037.3, 4470, 189242.8, 4470, 357423.6, 4470, 263884.5, 4470, 317972.0, 4470, 253270.3, 4470, 362485.9, 4470, 263586.0, 4470, 345403.9, 4470, 398520.6, 4470, 253302.7
4472, 165143.4, 4472, 230277.0, 4472, 1137456.0, 4472, 388978.1, 4472, 414425.1, 4472, 296051.1, 4472, 189215.4, 4472, 357445.8, 4472, 263841.5, 4472, 318026.9, 4472, 253231.2, 4472, 362525.8, 4472, 263740.6, 4472, 345425.2, 4472, 398545.9, 4472, 253356.3
4474, 165275.4, 4474, 230312.5, 4474, 1137456.0, 4474, 388993.0, 4474, 414406.7, 4474, 296048.6, 4474, 189255.7, 4474, 357540.8, 4474, 263842.7, 4474, 318074.8, 4474, 253177.4, 4474, 362482.4, 4474, 263659.4, 4474, 345345.4, 4474, 398606.8, 4474, 253348.2
4476, 165190.2, 4476, 230278.8, 4476, 1137468.0, 4476, 389075.3, 4476, 414427.2, 4476, 296065.3, 4476, 189282.0, 4476, 357500.1, 4476, 263839.8, 4476, 318066.5, 4476, 253203.7, 4476, 362490.0, 4476, 263676.1, 4476, 345367.2, 4476, 398637.6, 4476, 253363.3
4478, 165204.0, 4478, 230291.8, 4478, 1137455.0, 4478, 389056.6, 4478, 414414.6, 4478, 296055.5, 4478, 189281.6, 4478, 357507.8, 4478, 263815.2, 4478, 318017.4, 4478, 253153.9, 4478, 362543.7, 4478, 263687.1, 4478, 345289.6, 4478, 398639.4, 4478, 253317.4
4480, 165208.6, 4480, 230313.2, 4480, 1137487.0, 4480, 388984.9, 4480, 414427.5, 4480, 296012.6, 4480, 189230.3, 4480, 357572.0, 4480, 263850.0, 4480, 318024.9, 4480, 253170.7, 4480, 362519.5, 4480, 263661.3, 4480, 345334.2, 4480, 398588.6, 4480, 253302.6
4482, 165176.6, 4482, 230269.7, 4482, 1137460.0, 4482, 388927.5, 4482, 414443.4, 4482, 296016.0, 4482, 189271.9, 4482, 357472.8, 4482, 263873.7, 4482, 317982.8, 4482, 253188.8, 4482, 362508.5, 4482, 263667.5, 4482, 345369.8, 4482, 398555.7, 4482, 253314.3
4484, 165201.8, 4484, 230247.2, 4484, 1137430.0, 4484, 388970.8, 4484, 414413.0, 4484, 295990.8, 4484, 189232.7, 4484, 357515.3, 4484, 263882.0, 4484, 318001.3, 4484, 253184.1, 4484, 362516.5, 4484, 263691.3, 4484, 345380.7, 4484, 398539.2, 4484, 253361.1
4486, 165199.1, 4486, 230286.3, 4486, 1137456.0, 4486, 388952.5, 4486, 414459.9, 4486, 296024.3, 4486, 189258.7, 4486, 357538.7, 4486, 263850.2, 4486, 317980.8, 4486, 253205.5, 4486, 362451.3, 4486, 263719.8, 4486, 345364.0, 4486, 398556.8, 4486, 253299.8
4488, 165198.1, 4488, 230274.2, 4488, 1137455.0, 4488, 388975.7, 4488, 414405.6, 4488, 296023.5, 4488, 189229.5, 4488, 357487.2, 4488, 263827.9, 4488, 318086.3, 4488, 253226.2, 4488, 362515.8, 4488, 263663.8, 4488, 345382.0, 4488, 398645.0, 4488, 253302.3
4490, 165159.7, 4490, 230320.1, 4490, 1137531.0, 4490, 389012.1, 4490, 414408.3, 4490, 296044.9, 4490, 189259.4, 4490, 357523.1, 4490, 263765.5, 4490, 318042.0, 4490, 253202.6, 4490, 362520.2, 4490, 263734.5, 4490, 345299.9, 4490, 398637.2, 4490, 253336.6
4492, 165162.3, 4492, 230348.0, 4492, 1137483.0, 4492, 389038.5, 4492, 414399.1, 4492, 296004.4, 4492, 189229.3, 4492, 357527.6, 4492, 263868.3, 4492, 317996.7, 4492, 253146.4, 4492, 362540.4, 4492, 263694.5, 4492, 345294.1, 4492, 398599.8, 4492, 253294.5
4494, 165237.4, 4494, 230299.4, 4494, 1137494.0, 4494, 389001.8, 4494, 414441.3, 4494, 295949.2, 4494, 189244.0, 4494, 357532.9, 4494, 263867.0, 4494, 318043.3, 4494, 253197.1, 4494, 362502.0, 4494, 263729.0, 4494, 345358.3, 4494, 398546.6, 4494, 253338.4
4496, 165163.9, 4496, 230293.6, 4496, 1137453.0, 4496, 388958.6, 4496, 414423.1, 4496, 296009.1, 4496, 189220.1, 4496, 357469.2, 4496, 263837.5, 4496, 318012.8, 4496, 253197.5, 4496, 362489.1, 4496, 263677.5, 4496, 345321.8, 4496, 398514.9, 4496, 253322.7
4498, 165072.2, 4498, 230249.6, 4498, 1137450.0, 4498, 388954.7, 4498, 414414.1, 4498, 295993.7, 4498, 189279.7, 4498, 357488.1, 4498, 263825.8, 4498, 318040.4, 4498, 253227.9, 4498, 362515.6, 4498, 263627.6, 4498, 345384.3, 4498, 398497.3, 4498, 253316.0
4500, 165216.2, 4500, 230283.7, 4500, 1137462.0, 4500, 388980.7, 4500, 414413.4, 4500, 296020.5, 4500, 189247.1, 4500, 357468.2, 4500, 263871.6, 4500, 317950.0, 4500, 253176.2, 4500, 362466.6, 4500, 263688.7, 4500, 345403.0, 4500, 398485.0, 4500, 253314.5
4502, 165138.3, 4502, 230204.0, 4502, 1137471.0, 4502, 388936.0, 4502, 414386.7, 4502, 295997.2, 4502, 189229.0, 4502, 357468.5, 4502, 263920.5, 4502, 317941.8, 4502, 253226.8, 4502, 362471.1, 4502, 263682.9, 4502, 345297.4, 4502, 398514.6, 4502, 253320.4
4504, 165210.5, 4504, 230245.6, 4504, 1137505.0, 4504, 388949.9, 4504, 414416.5, 4504, 295958.9, 4504, 189257.7, 4504, 357511.0, 4504, 263932.0, 4504, 318026.7, 4504, 253275.5, 4504, 362517.5, 4504, 263701.2, 4504, 345390.6, 4504, 398478.0, 4504, 253347.2
4506, 165187.0, 4506, 230220.3, 4506, 1137480.0, 4506, 388996.2, 4506, 414391.9, 4506, 296007.6, 4506, 189206.5, 4506, 357455.8, 4506, 263865.2, 4506, 317999.0, 4506, 253281.6, 4506, 362470.7, 4506, 263641.6, 4506, 345422.8, 4506, 398538.1, 4506, 253323.5
4508, 165217.2, 4508, 230275.0, 4508, 1137515.0, 4508, 389065.0, 4508, 414474.7, 4508, 296028.6, 4508, 189255.3, 4508, 357522.2, 4508, 263879.5, 4508, 318130.5, 4508, 253206.6, 4508, 362532.0, 4508, 263693.0, 4508, 345379.7, 4508, 398566.0, 4508, 253352.4
4510, 165248.7, 4510, 230313.6, 4510, 1137472.0, 4510, 389041.3, 4510, 414426.8, 4510, 296047.9, 4510, 189220.0, 4510, 357502.9, 4510, 263870.3, 4510, 318131.5, 4510, 253182.2, 4510, 362550.3, 4510, 263745.7, 4510, 345387.4, 4510, 398704.4, 4510, 253359.1
4512, 165180.5, 4512, 230341.8, 4512, 1137489.0, 4512, 389005.0, 4512, 414439.2, 4512, 296053.8, 4512, 189228.9, 4512, 357548.0, 4512, 263786.8, 4512, 318082.8, 4512, 253096.8, 4512, 362490.0, 4512, 263738.2, 4512, 345311.4, 4512, 398696.4, 4512, 253405.7
4514, 165260.4, 4514, 230336.7, 4514, 1137478.0, 4514, 389060.4, 4514, 414451.7, 4514, 296034.0, 4514, 189200.1, 4514, 357589.8, 4514, 263824.0, 4514, 318095.0, 4514, 253115.2, 4514, 362464.5, 4514, 263712.9, 4514, 345355.9, 4514, 398679.2, 4514, 253326.5
4516, 165218.6, 4516, 230354.4, 4516, 1137508.0, 4516, 389036.7, 4516, 414380.3, 4516, 295985.8, 4516, 189204.1, 4516, 357536.0, 4516, 263861.1, 4516, 318104.9, 4516, 253158.7, 4516, 362477.2, 4516, 263700.2, 4516, 345344.7, 4516, 398571.3, 4516, 253348.7
4518, 165222.0, 4518, 230300.8, 4518, 1137529.0, 4518, 388976.6, 4518, 414453.4, 4518, 295993.3, 4518, 189174.2, 4518, 357529.9, 4518, 263792.5, 4518, 318034.1, 4518, 253127.4, 4518, 362439.7, 4518, 263678.7, 4518, 345347.0, 4518, 398622.3, 4518, 253376.1
4520, 165152.8, 4520, 230339.2, 4520, 1137534.0, 4520, 388980.8, 4520, 414457.7, 4520, 296000.4, 4520, 189293.0, 4520, 357635.1, 4520, 263901.0, 4520, 318042.6, 4520, 253178.7, 4520, 362472.1, 4520, 263684.0, 4520, 345359.9, 4520, 398576.7, 4520, 253359.9
4522, 165179.8, 4522, 230306.9, 4522, 1137491.0, 4522, 389019.6, 4522, 414463.6, 4522, 296030.1, 4522, 189254.6, 4522, 357511.7, 4522, 263823.0, 4522, 317992.7, 4522, 253186.7, 4522, 362495.3, 4522, 263653.0, 4522, 345389.7, 4522, 398502.3, 4522, 253310.2
4524, 165168.5, 4524, 230257.8, 4524, 1137487.0, 4524, 388997.1, 4524, 414410.3, 4524, 295987.6, 4524, 189252.2, 4524, 357518.1, 4524, 263862.1, 4524, 317973.8, 4524, 253166.7, 4524, 362496.4, 4524, 263676.6, 4524, 345388.0, 4524, 398456.6, 4524, 253336.7
4526, 165179.5, 4526, 230263.1, 4526, 1137520.0, 4526, 388923.9, 4526, 414464.0, 4526, 295991.0, 4526, 189288.2, 4526, 357507.2, 4526, 263859.1, 4526, 317996.7, 4526, 253210.3, 4526, 362513.9, 4526, 263697.6, 4526, 345366.6, 4526, 398534.5, 4526, 253402.4
4528, 165188.2, 4528, 230234.1, 4528, 1137498.0, 4528, 388985.0, 4528, 414458.0, 4528, 296002.0, 4528, 189242.3, 4528, 357447.5, 4528, 263838.6, 4528, 318007.9, 4528, 253217.1, 4528, 362534.3, 4528, 263679.2, 4528, 345319.8, 4528, 398577.7, 4528, 253311.1
4530, 165182.1, 4530, 230259.0, 4530, 1137469.0, 4530, 389073.0, 4530, 414453.2, 4530, 296006.5, 4530, 189235.9, 4530, 357510.9, 4530, 263812.4, 4530, 318005.1, 4530, 253121.0, 4530, 362488.4, 4530, 263652.1, 4530, 345372.0, 4530, 398584.7, 4530, 253400.3
4532, 165171.4, 4532, 230284.5, 4532, 1137433.0, 4532, 389019.0, 4532, 414437.2, 4532, 296056.9, 4532, 189253.0, 4532, 357547.4, 4532, 263865.1, 4532, 318045.3, 4532, 253165.2, 4532, 362504.1, 4532, 263716.1, 4532, 345338.6, 4532, 398564.0, 4532, 253305.0
4534, 165161.0, 4534, 230266.5, 4534, 1137490.0, 4534, 388978.3, 4534, 414419.7, 4534, 296011.2, 4534, 189309.5, 4534, 357482.9, 4534, 263849.0, 4534, 318019.8, 4534, 253161.1, 4534, 362534.4, 4534, 263708.1, 4534, 345402.9, 4534, 398511.5, 4534, 253331.4
4536, 165226.7, 4536, 230204.1, 4536, 1137414.0, 4536, 388958.5, 4536, 414427.1, 4536, 296019.6, 4536, 189187.6, 4536, 357463.9, 4536, 263819.3, 4536, 317975.6, 4536, 253183.7, 4536, 362489.8, 4536, 263702.5, 4536, 345375.2, 4536, 398514.4, 4536, 253313.5
4538, 165172.3, 4538, 230270.5, 4538, 1137465.0, 4538, 388961.3, 4538, 414440.1, 4538, 295980.4, 4538, 189221.5, 4538, 357469.4, 4538, 263933.7, 4538, 317961.6, 4538, 253245.6, 4538, 362523.2, 4538, 263736.2, 4538, 345367.9, 4538, 398493.3, 4538, 253333.5
4540, 165139.8, 4540, 230228.6, 4540, 1137429.0, 4540, 388982.0, 4540, 414434.9, 4540, 295980.0, 4540, 189234.8, 4540, 357476.0, 4540, 263889.3, 4540, 317960.3, 4540, 253284.7, 4540, 362484.8, 4540, 263659.1, 4540, 345401.0, 4540, 398486.4, 4540, 253366.7
4542, 165128.4, 4542, 230223.3, 4542, 1137420.0, 4542, 388968.6, 4542, 414402.9, 4542, 295982.5, 4542, 189232.8, 4542, 357510.9, 4542, 263850.4, 4542, 317988.5, 4542, 253257.4, 4542, 362503.7, 4542, 263711.7, 4542, 345351.9, 4542, 398485.6, 4542, 253331.4
4544, 165152.8, 4544, 230196.4, 4544, 1137443.0, 4544, 388963.8, 4544, 414478.8, 4544, 296026.4, 4544, 189308.5, 4544, 357509.5, 4544, 263817.6, 4544, 317988.9, 4544, 253218.3, 4544, 362524.7, 4544, 263658.3, 4544, 345367.6, 4544, 398491.2, 4544, 253299.6
4546, 165111.7, 4546, 230220.1, 4546, 1137376.0, 4546, 389022.8, 4546, 414436.9, 4546, 296011.7, 4546, 189231.2, 4546, 357483.3, 4546, 263847.4, 4546, 317957.6, 4546, 253238.2, 4546, 362518.3, 4546, 263656.8, 4546, 345276.5, 4546, 398483.1, 4546, 253296.4
4548, 165158.5, 4548, 230242.7, 4548, 1137438.0, 4548, 388949.2, 4548, 414415.5, 4548, 296004.6, 4548, 189272.5, 4548, 357497.6, 4548, 263876.1, 4548, 317970.4, 4548, 253269.2, 4548, 362486.7, 4548, 263692.8, 4548, 345334.5, 4548, 398492.8, 4548, 253337.5
4550, 165097.3, 4550, 230197.9, 4550, 1137380.0, 4550, 388918.3, 4550, 414432.5, 4550, 296011.4, 4550, 189213.9, 4550, 357500.1, 4550, 263834.4, 4550, 317955.6, 4550, 253267.8, 4550, 362505.5, 4550, 263614.9, 4550, 345301.9, 4550, 398513.1, 4550, 253290.0
4552, 165127.3, 4552, 230202.8, 4552, 1137430.0, 4552, 388977.9, 4552, 414419.1, 4552, 296002.9, 4552, 189217.8, 4552, 357448.2, 4552, 263867.2, 4552, 317909.7, 4552, 253309.1, 4552, 362505.7, 4552, 263620.4, 4552, 345380.3, 4552, 398473.8, 4552, 253324.2
