time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
772, 168663.3, 772, 232878.5, 772, 1144537.0, 772, 392242.4, 772, 415708.7, 772, 296389.4, 772, 189035.5, 772, 358092.4, 772, 273897.3, 772, 328363.1, 772, 262435.3, 772, 371275.0, 772, 275712.9, 772, 362805.2, 772, 410128.9, 772, 258255.3
774, 168706.2, 774, 232987.1, 774, 1144536.0, 774, 392221.9, 774, 415695.5, 774, 296372.4, 774, 189043.8, 774, 358088.7, 774, 273928.5, 774, 328432.3, 774, 262393.1, 774, 371266.4, 774, 275688.5, 774, 362647.6, 774, 410094.4, 774, 258265.7
776, 168650.9, 776, 232967.0, 776, 1144591.0, 776, 392192.8, 776, 415713.3, 776, 296261.9, 776, 189041.1, 776, 358150.0, 776, 273897.6, 776, 328363.5, 776, 262448.9, 776, 371196.4, 776, 275653.6, 776, 362687.7, 776, 410023.2, 776, 258197.9
778, 168686.6, 778, 232903.7, 778, 1144497.0, 778, 392084.9, 778, 415708.7, 778, 296270.8, 778, 189067.0, 778, 358107.8, 778, 273981.8, 778, 328238.9, 778, 262491.3, 778, 371180.0, 778, 275618.2, 778, 362689.7, 778, 409800.0, 778, 258179.5
780, 168630.8, 780, 232924.9, 780, 1144499.0, 780, 391956.3, 780, 415751.5, 780, 296171.7, 780, 188998.7, 780, 358116.9, 780, 274035.0, 780, 328202.4, 780, 262529.4, 780, 371158.6, 780, 275575.2, 780, 362764.7, 780, 409696.5, 780, 258197.5
782, 168555.8, 782, 232793.6, 782, 1144464.0, 782, 391952.2, 782, 415796.1, 782, 296223.6, 782, 189061.2, 782, 358000.0, 782, 273992.9, 782, 328120.7, 782, 262606.4, 782, 371121.3, 782, 275514.8, 782, 362779.4, 782, 409622.2, 782, 258184.4
784, 168549.9, 784, 232758.5, 784, 1144455.0, 784, 391844.5, 784, 415777.2, 784, 296225.8, 784, 189065.6, 784, 357982.0, 784, 274052.8, 784, 328053.3, 784, 262683.0, 784, 371168.1, 784, 275517.5, 784, 362875.9, 784, 409517.8, 784, 258177.3
786, 168456.3, 786, 232773.3, 786, 1144370.0, 786, 391873.0, 786, 415673.0, 786, 296180.7, 786, 189012.1, 786, 358012.7, 786, 274028.7, 786, 328040.5, 786, 262630.3, 786, 371138.3, 786, 275487.4, 786, 362859.5, 786, 409475.0, 786, 258179.8
788, 168442.0, 788, 232683.5, 788, 1144374.0, 788, 391834.4, 788, 415714.2, 788, 296264.1, 788, 188996.9, 788, 357937.2, 788, 274034.7, 788, 327995.1, 788, 262666.9, 788, 371131.2, 788, 275477.0, 788, 362799.5, 788, 409464.4, 788, 258156.4
790, 168479.3, 790, 232753.7, 790, 1144398.0, 790, 391858.0, 790, 415732.1, 790, 296288.9, 790, 189051.8, 790, 357912.1, 790, 274059.0, 790, 328001.0, 790, 262686.3, 790, 371164.9, 790, 275415.9, 790, 362826.3, 790, 409431.0, 790, 258170.0
792, 168453.8, 792, 232633.0, 792, 1144430.0, 792, 391798.1, 792, 415678.8, 792, 296284.2, 792, 188970.2, 792, 357882.8, 792, 274003.8, 792, 328007.4, 792, 262735.0, 792, 371137.0, 792, 275465.9, 792, 362842.3, 792, 409390.7, 792, 258188.9
794, 168459.2, 794, 232667.3, 794, 1144352.0, 794, 391874.4, 794, 415729.5, 794, 296216.2, 794, 189032.7, 794, 357876.6, 794, 274012.1, 794, 328007.6, 794, 262772.0, 794, 371145.1, 794, 275459.1, 794, 362806.3, 794, 409390.6, 794, 258155.5
796, 168426.6, 796, 232608.5, 796, 1144379.0, 796, 391769.8, 796, 415711.8, 796, 296276.3, 796, 189040.3, 796, 357914.0, 796, 274050.2, 796, 327985.5, 796, 262774.0, 796, 371205.8, 796, 275467.4, 796, 362871.7, 796, 409454.1, 796, 258096.6
798, 168422.0, 798, 232610.2, 798, 1144365.0, 798, 391846.4, 798, 415710.4, 798, 296257.4, 798, 189068.6, 798, 357909.1, 798, 274027.9, 798, 328013.4, 798, 262780.6, 798, 371156.8, 798, 275446.0, 798, 362893.3, 798, 409462.5, 798, 258222.0
800, 168470.7, 800, 232682.7, 800, 1144382.0, 800, 391803.9, 800, 415708.4, 800, 296255.7, 800, 189055.5, 800, 357872.2, 800, 274023.8, 800, 327990.1, 800, 262780.4, 800, 371207.1, 800, 275459.1, 800, 362845.0, 800, 409451.1, 800, 258214.4
802, 168461.3, 802, 232675.2, 802, 1144401.0, 802, 391829.9, 802, 415723.8, 802, 296339.7, 802, 189003.2, 802, 357868.7, 802, 274073.9, 802, 328073.0, 802, 262782.1, 802, 371201.4, 802, 275503.6, 802, 362921.6, 802, 409555.8, 802, 258214.3
804, 168460.7, 804, 232676.1, 804, 1144392.0, 804, 391933.7, 804, 415752.7, 804, 296330.3, 804, 188957.2, 804, 357854.9, 804, 274028.2, 804, 328093.7, 804, 262642.4, 804, 371227.8, 804, 275455.6, 804, 362896.3, 804, 409651.7, 804, 258220.7
806, 168490.6, 806, 232729.4, 806, 1144410.0, 806, 391964.0, 806, 415643.3, 806, 296327.2, 806, 188986.9, 806, 357925.2, 806, 273993.1, 806, 328109.3, 806, 262751.6, 806, 371223.4, 806, 275525.6, 806, 362771.2, 806, 409726.4, 806, 258226.3
808, 168481.6, 808, 232737.2, 808, 1144397.0, 808, 392006.2, 808, 415700.0, 808, 296324.3, 808, 189041.8, 808, 358036.6, 808, 273997.0, 808, 328014.3, 808, 262677.5, 808, 371167.8, 808, 275508.9, 808, 362807.4, 808, 409652.0, 808, 258196.9
810, 168502.9, 810, 232740.0, 810, 1144386.0, 810, 391906.2, 810, 415754.7, 810, 296240.8, 810, 189010.6, 810, 357969.3, 810, 274070.0, 810, 328062.0, 810, 262667.0, 810, 371199.9, 810, 275500.0, 810, 362804.0, 810, 409604.4, 810, 258156.7
812, 168493.3, 812, 232743.2, 812, 1144400.0, 812, 391895.3, 812, 415668.1, 812, 296246.5, 812, 189034.0, 812, 358026.4, 812, 274018.5, 812, 328006.6, 812, 262681.9, 812, 371172.6, 812, 275526.4, 812, 362865.5, 812, 409526.8, 812, 258200.7
814, 168500.1, 814, 232660.7, 814, 1144334.0, 814, 391835.5, 814, 415656.4, 814, 296211.5, 814, 188945.2, 814, 357909.6, 814, 274003.4, 814, 327996.6, 814, 262733.6, 814, 371213.3, 814, 275438.6, 814, 362838.5, 814, 409551.8, 814, 258183.3
816, 168506.1, 816, 232661.2, 816, 1144352.0, 816, 391814.1, 816, 415692.5, 816, 296274.7, 816, 188999.4, 816, 357879.9, 816, 274066.5, 816, 327917.2, 816, 262745.5, 816, 371160.6, 816, 275435.4, 816, 362829.1, 816, 409502.0, 816, 258253.0
818, 168479.3, 818, 232647.6, 818, 1144404.0, 818, 391852.5, 818, 415683.3, 818, 296257.0, 818, 189026.0, 818, 357900.0, 818, 274068.7, 818, 327924.2, 818, 262759.4, 818, 371184.4, 818, 275471.5, 818, 362849.2, 818, 409498.0, 818, 258169.3
820, 168442.6, 820, 232604.0, 820, 1144324.0, 820, 391837.7, 820, 415703.6, 820, 296291.1, 820, 189013.0, 820, 357932.7, 820, 274030.7, 820, 327949.6, 820, 262755.2, 820, 371169.1, 820, 275464.3, 820, 362851.3, 820, 409417.2, 820, 258172.3
822, 168424.4, 822, 232643.1, 822, 1144358.0, 822, 391824.3, 822, 415670.0, 822, 296277.0, 822, 189049.1, 822, 357880.1, 822, 274087.0, 822, 327946.4, 822, 262820.4, 822, 371158.9, 822, 275425.3, 822, 362886.0, 822, 409399.0, 822, 258185.3
824, 168393.4, 824, 232600.2, 824, 1144333.0, 824, 391868.6, 824, 415709.1, 824, 296326.8, 824, 189049.3, 824, 357918.0, 824, 274009.7, 824, 327905.4, 824, 262831.5, 824, 371185.8, 824, 275416.3, 824, 362832.8, 824, 409418.1, 824, 258192.2
826, 168453.5, 826, 232642.3, 826, 1144331.0, 826, 391839.8, 826, 415718.2, 826, 296295.8, 826, 189053.0, 826, 357867.8, 826, 274096.2, 826, 327994.0, 826, 262813.3, 826, 371204.5, 826, 275450.3, 826, 362918.1, 826, 409405.8, 826, 258095.0
828, 168368.9, 828, 232578.0, 828, 1144308.0, 828, 391750.5, 828, 415743.7, 828, 296286.9, 828, 189029.4, 828, 357860.4, 828, 274035.3, 828, 327967.1, 828, 262809.7, 828, 371189.2, 828, 275383.4, 828, 362905.4, 828, 409438.0, 828, 258201.4
830, 168392.3, 830, 232574.9, 830, 1144271.0, 830, 391799.7, 830, 415617.8, 830, 296312.0, 830, 188999.4, 830, 357857.9, 830, 273986.0, 830, 327983.5, 830, 262822.4, 830, 371175.4, 830, 275474.6, 830, 362889.1, 830, 409440.4, 830, 258152.2
832, 168402.9, 832, 232610.7, 832, 1144319.0, 832, 391796.2, 832, 415669.0, 832, 296270.5, 832, 189007.6, 832, 357871.0, 832, 274044.3, 832, 327983.9, 832, 262804.4, 832, 371191.9, 832, 275440.6, 832, 362863.3, 832, 409458.9, 832, 258152.6
834, 168404.5, 834, 232613.2, 834, 1144372.0, 834, 391843.9, 834, 415665.8, 834, 296310.3, 834, 189016.4, 834, 357841.1, 834, 274014.4, 834, 328014.5, 834, 262763.1, 834, 371202.6, 834, 275472.1, 834, 362857.7, 834, 409580.4, 834, 258162.8
836, 168452.9, 836, 232597.6, 836, 1144400.0, 836, 391916.5, 836, 415681.6, 836, 296341.1, 836, 189073.4, 836, 357878.2, 836, 274004.4, 836, 328075.4, 836, 262785.4, 836, 371235.5, 836, 275519.9, 836, 362856.1, 836, 409693.3, 836, 258197.9
838, 168467.3, 838, 232674.6, 838, 1144356.0, 838, 391956.3, 838, 415681.9, 838, 296324.3, 838, 189020.9, 838, 357892.9, 838, 274002.3, 838, 328137.8, 838, 262766.6, 838, 371217.2, 838, 275521.4, 838, 362860.6, 838, 409664.4, 838, 258177.4
840, 168512.3, 840, 232641.8, 840, 1144337.0, 840, 391937.3, 840, 415717.4, 840, 296279.0, 840, 189010.0, 840, 357920.5, 840, 274011.1, 840, 328131.4, 840, 262677.2, 840, 371237.2, 840, 275523.6, 840, 362757.3, 840, 409747.4, 840, 258203.5
842, 168540.1, 842, 232694.9, 842, 1144378.0, 842, 391978.4, 842, 415693.9, 842, 296270.9, 842, 189033.6, 842, 357952.0, 842, 273958.4, 842, 328128.5, 842, 262601.4, 842, 371180.6, 842, 275520.5, 842, 362742.7, 842, 409758.6, 842, 258196.4
844, 168482.2, 844, 232656.9, 844, 1144363.0, 844, 391912.5, 844, 415672.4, 844, 296331.2, 844, 189018.0, 844, 358024.6, 844, 273978.3, 844, 328099.9, 844, 262691.0, 844, 371189.0, 844, 275561.0, 844, 362791.5, 844, 409695.3, 844, 258187.8
846, 168507.0, 846, 232691.6, 846, 1144372.0, 846, 391866.4, 846, 415726.1, 846, 296326.3, 846, 189051.8, 846, 357924.7, 846, 273981.6, 846, 328019.9, 846, 262712.4, 846, 371238.7, 846, 275472.5, 846, 362880.3, 846, 409555.3, 846, 258167.5
848, 168462.7, 848, 232640.6, 848, 1144372.0, 848, 391846.1, 848, 415673.2, 848, 296247.7, 848, 188957.1, 848, 357914.4, 848, 274027.5, 848, 327968.8, 848, 262665.3, 848, 371177.6, 848, 275496.3, 848, 362861.7, 848, 409496.4, 848, 258145.4
850, 168437.2, 850, 232658.4, 850, 1144337.0, 850, 391850.3, 850, 415697.4, 850, 296187.4, 850, 189055.9, 850, 357890.8, 850, 274019.0, 850, 327942.3, 850, 262785.1, 850, 371231.5, 850, 275438.7, 850, 362784.9, 850, 409518.9, 850, 258162.1
852, 168421.7, 852, 232622.0, 852, 1144269.0, 852, 391753.0, 852, 415650.6, 852, 296296.6, 852, 189047.4, 852, 357907.6, 852, 274042.5, 852, 327964.1, 852, 262761.9, 852, 371199.2, 852, 275434.0, 852, 362829.6, 852, 409430.5, 852, 258137.4
