time 1,PLA_1, time 2,PLA_2,time 3,PLA_3, time 4,PLA_4,time 5 ,PCL_1, time 6,PCL_2,time 7,PCL_3, time 8,PCL_4,time 9 ,PBA_1, time 10,PBA_2,time 11,PBA_3, time 12,PBA_4,time 13 ,Borosilicate_1, time 14,Borosilicate_2,time 15,Cellulose_1, time 16,Cellulose_2
3306, 171785.0, 3306, 239384.3, 3306, 1148315.0, 3306, 399087.4, 3306, 416141.9, 3306, 297692.3, 3306, 191475.6, 3306, 358584.3, 3306, 265120.1, 3306, 321034.3, 3306, 254789.0, 3306, 364962.6, 3306, 264711.0, 3306, 347134.1, 3306, 409124.6, 3306, 264794.5
3308, 171760.3, 3308, 239440.7, 3308, 1148317.0, 3308, 399089.7, 3308, 416193.7, 3308, 297608.8, 3308, 191491.1, 3308, 358599.0, 3308, 265196.5, 3308, 320990.1, 3308, 254806.5, 3308, 364989.5, 3308, 264748.9, 3308, 347159.9, 3308, 409135.1, 3308, 264805.2
3310, 171777.5, 3310, 239337.3, 3310, 1148266.0, 3310, 399079.8, 3310, 416116.1, 3310, 297622.3, 3310, 191496.0, 3310, 358571.1, 3310, 265098.5, 3310, 321048.1, 3310, 254798.9, 3310, 364964.5, 3310, 264748.0, 3310, 347086.2, 3310, 409129.4, 3310, 264857.0
3312, 171800.8, 3312, 239442.8, 3312, 1148304.0, 3312, 399113.9, 3312, 416187.5, 3312, 297630.3, 3312, 191437.0, 3312, 358595.5, 3312, 265178.5, 3312, 321040.0, 3312, 254804.0, 3312, 364965.5, 3312, 264762.0, 3312, 347153.6, 3312, 409150.9, 3312, 264756.6
3314, 171777.3, 3314, 239361.7, 3314, 1148305.0, 3314, 399104.0, 3314, 416164.7, 3314, 297678.0, 3314, 191500.8, 3314, 358604.9, 3314, 265156.1, 3314, 321119.7, 3314, 254812.0, 3314, 364964.2, 3314, 264744.5, 3314, 347141.3, 3314, 409171.2, 3314, 264808.8
3316, 171710.1, 3316, 239366.6, 3316, 1148365.0, 3316, 399132.0, 3316, 416202.5, 3316, 297673.6, 3316, 191512.0, 3316, 358535.1, 3316, 265078.0, 3316, 321062.2, 3316, 254789.7, 3316, 364941.0, 3316, 264778.5, 3316, 347106.6, 3316, 409228.7, 3316, 264834.8
3318, 171797.6, 3318, 239396.7, 3318, 1148318.0, 3318, 399089.5, 3318, 416132.2, 3318, 297599.2, 3318, 191511.6, 3318, 358576.5, 3318, 265078.3, 3318, 321016.3, 3318, 254706.3, 3318, 364901.6, 3318, 264690.6, 3318, 347070.4, 3318, 409144.0, 3318, 264781.5
3320, 171817.8, 3320, 239403.0, 3320, 1148353.0, 3320, 399128.4, 3320, 416130.1, 3320, 297656.6, 3320, 191461.1, 3320, 358644.1, 3320, 265134.7, 3320, 321027.4, 3320, 254752.3, 3320, 364969.3, 3320, 264775.3, 3320, 347126.6, 3320, 409129.1, 3320, 264790.5
3322, 171752.4, 3322, 239372.4, 3322, 1148298.0, 3322, 399088.3, 3322, 416100.6, 3322, 297629.8, 3322, 191456.9, 3322, 358580.9, 3322, 265126.2, 3322, 321035.5, 3322, 254681.8, 3322, 364958.6, 3322, 264727.4, 3322, 347149.5, 3322, 409145.0, 3322, 264792.7
3324, 171820.2, 3324, 239425.4, 3324, 1148292.0, 3324, 399114.2, 3324, 416154.4, 3324, 297593.0, 3324, 191448.0, 3324, 358601.4, 3324, 265095.9, 3324, 321021.7, 3324, 254769.7, 3324, 364968.9, 3324, 264724.9, 3324, 347114.6, 3324, 409216.9, 3324, 264831.9
3326, 171726.9, 3326, 239399.3, 3326, 1148332.0, 3326, 399071.4, 3326, 416089.1, 3326, 297631.3, 3326, 191448.7, 3326, 358550.9, 3326, 265095.5, 3326, 321020.5, 3326, 254705.0, 3326, 364948.7, 3326, 264728.9, 3326, 347121.7, 3326, 409150.8, 3326, 264786.7
3328, 171753.9, 3328, 239392.3, 3328, 1148330.0, 3328, 399115.0, 3328, 416130.8, 3328, 297651.8, 3328, 191439.8, 3328, 358574.2, 3328, 265106.7, 3328, 321024.8, 3328, 254686.9, 3328, 364943.2, 3328, 264700.0, 3328, 347078.8, 3328, 409132.1, 3328, 264792.5
3330, 171768.7, 3330, 239395.0, 3330, 1148345.0, 3330, 399155.2, 3330, 416122.5, 3330, 297624.9, 3330, 191437.8, 3330, 358502.7, 3330, 265076.8, 3330, 321039.5, 3330, 254732.3, 3330, 364934.7, 3330, 264716.6, 3330, 347122.6, 3330, 409200.2, 3330, 264782.4
3332, 171747.3, 3332, 239418.3, 3332, 1148317.0, 3332, 399111.7, 3332, 416156.9, 3332, 297599.0, 3332, 191432.6, 3332, 358573.8, 3332, 265058.7, 3332, 320967.1, 3332, 254701.0, 3332, 364927.1, 3332, 264730.5, 3332, 347088.1, 3332, 409132.4, 3332, 264770.9
3334, 171688.1, 3334, 239350.3, 3334, 1148308.0, 3334, 399094.9, 3334, 416114.7, 3334, 297581.3, 3334, 191441.9, 3334, 358557.0, 3334, 265107.0, 3334, 321044.2, 3334, 254743.5, 3334, 364905.6, 3334, 264718.2, 3334, 347056.6, 3334, 409161.2, 3334, 264782.4
3336, 171754.9, 3336, 239416.7, 3336, 1148311.0, 3336, 399115.9, 3336, 416073.1, 3336, 297541.4, 3336, 191431.8, 3336, 358520.3, 3336, 265028.8, 3336, 320984.2, 3336, 254713.4, 3336, 364900.1, 3336, 264657.8, 3336, 347093.1, 3336, 409188.8, 3336, 264795.3
3338, 171720.5, 3338, 239369.8, 3338, 1148281.0, 3338, 399089.5, 3338, 416129.4, 3338, 297551.8, 3338, 191434.8, 3338, 358558.2, 3338, 265068.2, 3338, 320956.8, 3338, 254724.7, 3338, 364872.4, 3338, 264705.5, 3338, 347004.6, 3338, 409101.7, 3338, 264818.9
3340, 171810.3, 3340, 239357.5, 3340, 1148280.0, 3340, 399054.6, 3340, 416090.5, 3340, 297577.5, 3340, 191403.3, 3340, 358572.9, 3340, 265050.4, 3340, 321011.0, 3340, 254709.0, 3340, 364871.7, 3340, 264680.5, 3340, 347060.1, 3340, 409124.9, 3340, 264781.9
3342, 171721.2, 3342, 239393.1, 3342, 1148320.0, 3342, 399049.1, 3342, 416102.1, 3342, 297570.9, 3342, 191399.5, 3342, 358535.8, 3342, 265060.3, 3342, 320998.6, 3342, 254708.9, 3342, 364831.5, 3342, 264643.5, 3342, 347072.9, 3342, 409120.7, 3342, 264763.6
3344, 171750.4, 3344, 239341.7, 3344, 1148219.0, 3344, 399026.4, 3344, 416032.4, 3344, 297547.3, 3344, 191363.8, 3344, 358547.6, 3344, 265052.0, 3344, 320923.8, 3344, 254782.7, 3344, 364833.8, 3344, 264701.0, 3344, 347035.4, 3344, 409108.0, 3344, 264776.6
3346, 171745.9, 3346, 239338.0, 3346, 1148310.0, 3346, 399048.0, 3346, 416084.2, 3346, 297577.4, 3346, 191406.7, 3346, 358536.0, 3346, 265047.8, 3346, 321020.2, 3346, 254763.8, 3346, 364861.4, 3346, 264668.7, 3346, 347094.5, 3346, 409113.5, 3346, 264779.3
3348, 171753.8, 3348, 239407.7, 3348, 1148376.0, 3348, 399100.6, 3348, 416078.7, 3348, 297616.6, 3348, 191378.9, 3348, 358502.1, 3348, 265092.4, 3348, 321120.8, 3348, 254708.9, 3348, 364918.8, 3348, 264771.8, 3348, 347023.9, 3348, 409253.3, 3348, 264820.2
3350, 171779.1, 3350, 239425.9, 3350, 1148301.0, 3350, 399215.4, 3350, 416133.5, 3350, 297642.5, 3350, 191396.1, 3350, 358549.3, 3350, 264946.6, 3350, 321248.6, 3350, 254612.8, 3350, 364977.9, 3350, 264725.6, 3350, 347048.4, 3350, 409375.8, 3350, 264863.6
3352, 171805.6, 3352, 239517.2, 3352, 1148342.0, 3352, 399277.5, 3352, 416043.4, 3352, 297624.2, 3352, 191356.5, 3352, 358611.2, 3352, 264960.4, 3352, 321221.7, 3352, 254489.9, 3352, 364929.2, 3352, 264830.0, 3352, 346972.5, 3352, 409464.5, 3352, 264830.1
3354, 171868.0, 3354, 239515.9, 3354, 1148392.0, 3354, 399324.0, 3354, 416056.4, 3354, 297523.8, 3354, 191304.4, 3354, 358641.0, 3354, 264887.4, 3354, 321208.2, 3354, 254426.6, 3354, 364889.0, 3354, 264801.7, 3354, 346933.0, 3354, 409451.4, 3354, 264829.0
3356, 171783.9, 3356, 239517.8, 3356, 1148415.0, 3356, 399270.9, 3356, 416106.6, 3356, 297512.0, 3356, 191350.0, 3356, 358639.9, 3356, 264918.3, 3356, 321137.2, 3356, 254453.0, 3356, 364846.4, 3356, 264772.5, 3356, 346982.0, 3356, 409408.6, 3356, 264804.8
3358, 171800.6, 3358, 239556.2, 3358, 1148368.0, 3358, 399121.5, 3358, 416074.5, 3358, 297460.2, 3358, 191379.4, 3358, 358642.3, 3358, 264991.3, 3358, 321081.8, 3358, 254467.4, 3358, 364804.7, 3358, 264723.6, 3358, 346939.4, 3358, 409307.2, 3358, 264778.5
3360, 171729.0, 3360, 239513.5, 3360, 1148373.0, 3360, 399122.7, 3360, 416022.8, 3360, 297482.9, 3360, 191396.4, 3360, 358602.1, 3360, 264987.1, 3360, 320997.5, 3360, 254479.7, 3360, 364827.7, 3360, 264689.2, 3360, 346999.5, 3360, 409218.0, 3360, 264728.7
3362, 171750.6, 3362, 239439.2, 3362, 1148304.0, 3362, 399050.2, 3362, 416122.5, 3362, 297420.3, 3362, 191368.1, 3362, 358568.5, 3362, 265071.9, 3362, 320988.3, 3362, 254534.0, 3362, 364818.1, 3362, 264667.5, 3362, 346972.5, 3362, 409260.4, 3362, 264771.7
3364, 171780.7, 3364, 239417.1, 3364, 1148340.0, 3364, 399108.3, 3364, 416057.5, 3364, 297497.3, 3364, 191350.8, 3364, 358546.1, 3364, 264998.7, 3364, 320970.4, 3364, 254507.6, 3364, 364812.0, 3364, 264643.7, 3364, 346982.0, 3364, 409114.0, 3364, 264751.5
3366, 171703.3, 3366, 239416.3, 3366, 1148283.0, 3366, 399060.1, 3366, 416109.6, 3366, 297415.8, 3366, 191356.6, 3366, 358528.6, 3366, 264986.1, 3366, 320883.1, 3366, 254541.2, 3366, 364805.8, 3366, 264615.8, 3366, 346987.8, 3366, 409099.4, 3366, 264757.8
3368, 171642.9, 3368, 239380.1, 3368, 1148320.0, 3368, 399012.7, 3368, 416086.8, 3368, 297499.5, 3368, 191345.0, 3368, 358530.9, 3368, 264977.6, 3368, 320911.5, 3368, 254542.9, 3368, 364808.6, 3368, 264632.3, 3368, 346976.2, 3368, 409050.9, 3368, 264716.1
3370, 171671.3, 3370, 239361.8, 3370, 1148271.0, 3370, 399042.9, 3370, 416044.1, 3370, 297436.5, 3370, 191275.5, 3370, 358525.2, 3370, 265021.5, 3370, 320869.4, 3370, 254549.3, 3370, 364787.5, 3370, 264599.4, 3370, 346926.0, 3370, 409065.0, 3370, 264764.7
3372, 171692.7, 3372, 239364.5, 3372, 1148304.0, 3372, 399052.8, 3372, 416066.2, 3372, 297466.5, 3372, 191333.4, 3372, 358502.3, 3372, 264969.4, 3372, 320910.8, 3372, 254570.7, 3372, 364798.9, 3372, 264516.1, 3372, 346978.6, 3372, 409092.3, 3372, 264792.8
3374, 171630.9, 3374, 239331.6, 3374, 1148238.0, 3374, 399040.5, 3374, 415945.5, 3374, 297488.0, 3374, 191298.8, 3374, 358418.7, 3374, 264996.9, 3374, 320826.5, 3374, 254569.0, 3374, 364770.6, 3374, 264570.8, 3374, 347004.5, 3374, 409028.7, 3374, 264740.7
3376, 171676.0, 3376, 239335.5, 3376, 1148237.0, 3376, 398989.4, 3376, 416018.9, 3376, 297482.6, 3376, 191390.3, 3376, 358451.7, 3376, 264976.0, 3376, 320893.6, 3376, 254624.5, 3376, 364764.0, 3376, 264590.9, 3376, 347033.7, 3376, 409069.7, 3376, 264773.3
3378, 171581.0, 3378, 239316.8, 3378, 1148234.0, 3378, 398989.6, 3378, 415977.4, 3378, 297457.6, 3378, 191292.2, 3378, 358452.2, 3378, 264987.8, 3378, 320867.0, 3378, 254558.3, 3378, 364761.9, 3378, 264594.2, 3378, 346922.5, 3378, 409069.2, 3378, 264736.5
3380, 171619.1, 3380, 239325.1, 3380, 1148260.0, 3380, 399049.8, 3380, 416006.0, 3380, 297397.1, 3380, 191289.0, 3380, 358473.6, 3380, 264972.3, 3380, 320850.2, 3380, 254543.3, 3380, 364731.1, 3380, 264624.0, 3380, 346951.8, 3380, 409117.2, 3380, 264751.8
3382, 171703.8, 3382, 239352.9, 3382, 1148252.0, 3382, 399056.9, 3382, 416010.8, 3382, 297490.0, 3382, 191332.9, 3382, 358425.7, 3382, 264938.4, 3382, 320941.5, 3382, 254575.2, 3382, 364807.6, 3382, 264595.1, 3382, 346944.4, 3382, 409083.1, 3382, 264759.0
3384, 171752.9, 3384, 239389.4, 3384, 1148294.0, 3384, 399073.4, 3384, 416043.6, 3384, 297449.4, 3384, 191316.9, 3384, 358438.0, 3384, 264857.6, 3384, 320968.8, 3384, 254586.9, 3384, 364812.7, 3384, 264592.4, 3384, 346943.9, 3384, 409194.9, 3384, 264789.5
3386, 171671.7, 3386, 239376.1, 3386, 1148341.0, 3386, 399154.3, 3386, 416026.4, 3386, 297481.8, 3386, 191278.4, 3386, 358436.2, 3386, 264923.5, 3386, 320974.1, 3386, 254492.1, 3386, 364854.3, 3386, 264565.7, 3386, 346943.4, 3386, 409242.4, 3386, 264820.5
3388, 171661.4, 3388, 239344.7, 3388, 1148318.0, 3388, 399142.9, 3388, 416032.4, 3388, 297452.8, 3388, 191295.9, 3388, 358477.1, 3388, 264886.6, 3388, 320977.0, 3388, 254441.6, 3388, 364770.7, 3388, 264644.8, 3388, 346881.7, 3388, 409295.0, 3388, 264816.5
3390, 171651.7, 3390, 239439.8, 3390, 1148281.0, 3390, 399120.6, 3390, 415990.4, 3390, 297411.7, 3390, 191291.8, 3390, 358511.9, 3390, 264886.7, 3390, 320932.9, 3390, 254453.9, 3390, 364760.7, 3390, 264603.1, 3390, 346888.2, 3390, 409196.4, 3390, 264770.9
3392, 171651.0, 3392, 239397.9, 3392, 1148310.0, 3392, 399134.4, 3392, 415951.1, 3392, 297409.6, 3392, 191252.6, 3392, 358483.6, 3392, 264855.1, 3392, 320936.2, 3392, 254417.4, 3392, 364701.3, 3392, 264567.2, 3392, 346875.6, 3392, 409169.3, 3392, 264787.0
3394, 171668.6, 3394, 239375.0, 3394, 1148271.0, 3394, 399069.2, 3394, 415953.7, 3394, 297426.6, 3394, 191260.0, 3394, 358458.4, 3394, 264869.1, 3394, 320904.0, 3394, 254510.1, 3394, 364731.2, 3394, 264542.9, 3394, 346915.5, 3394, 409087.8, 3394, 264737.8
3396, 171638.9, 3396, 239359.5, 3396, 1148302.0, 3396, 399047.0, 3396, 415933.8, 3396, 297412.9, 3396, 191277.2, 3396, 358411.3, 3396, 264953.0, 3396, 320861.0, 3396, 254457.4, 3396, 364722.4, 3396, 264522.3, 3396, 346930.4, 3396, 409180.5, 3396, 264729.7
3398, 171644.1, 3398, 239299.2, 3398, 1148244.0, 3398, 399032.1, 3398, 415971.7, 3398, 297402.0, 3398, 191253.3, 3398, 358414.4, 3398, 264935.7, 3398, 320846.0, 3398, 254520.1, 3398, 364776.2, 3398, 264555.1, 3398, 346921.2, 3398, 409090.2, 3398, 264713.3
3400, 171600.9, 3400, 239372.7, 3400, 1148239.0, 3400, 399002.7, 3400, 415960.0, 3400, 297407.6, 3400, 191251.6, 3400, 358411.0, 3400, 264920.6, 3400, 320846.6, 3400, 254414.2, 3400, 364732.5, 3400, 264576.6, 3400, 346891.4, 3400, 409133.9, 3400, 264742.4
3402, 171555.3, 3402, 239307.1, 3402, 1148245.0, 3402, 399043.0, 3402, 415949.2, 3402, 297357.1, 3402, 191255.6, 3402, 358408.3, 3402, 264895.3, 3402, 320843.6, 3402, 254511.9, 3402, 364688.6, 3402, 264570.2, 3402, 346914.9, 3402, 409130.3, 3402, 264739.7
3404, 171632.3, 3404, 239312.4, 3404, 1148288.0, 3404, 399011.4, 3404, 415922.6, 3404, 297363.6, 3404, 191282.4, 3404, 358378.6, 3404, 264872.8, 3404, 320805.8, 3404, 254456.0, 3404, 364669.8, 3404, 264551.4, 3404, 346849.8, 3404, 409106.5, 3404, 264767.8
3406, 171581.5, 3406, 239330.0, 3406, 1148255.0, 3406, 399027.8, 3406, 415976.5, 3406, 297403.6, 3406, 191275.4, 3406, 358449.1, 3406, 264877.5, 3406, 320809.2, 3406, 254495.8, 3406, 364630.7, 3406, 264552.0, 3406, 346860.4, 3406, 409084.3, 3406, 264760.9
3408, 171579.5, 3408, 239348.4, 3408, 1148320.0, 3408, 399056.1, 3408, 415922.0, 3408, 297357.1, 3408, 191249.5, 3408, 358419.5, 3408, 264913.3, 3408, 320845.3, 3408, 254507.3, 3408, 364723.0, 3408, 264538.4, 3408, 346894.7, 3408, 409130.3, 3408, 264730.1
3410, 171610.9, 3410, 239323.9, 3410, 1148276.0, 3410, 399040.7, 3410, 415949.7, 3410, 297405.4, 3410, 191230.0, 3410, 358404.9, 3410, 264822.9, 3410, 320874.2, 3410, 254496.1, 3410, 364709.5, 3410, 264570.8, 3410, 346892.5, 3410, 409198.5, 3410, 264727.4
3412, 171582.5, 3412, 239355.4, 3412, 1148320.0, 3412, 399028.4, 3412, 415905.6, 3412, 297432.0, 3412, 191209.2, 3412, 358409.0, 3412, 264819.4, 3412, 320865.9, 3412, 254410.1, 3412, 364678.5, 3412, 264521.5, 3412, 346863.6, 3412, 409213.5, 3412, 264702.1
3414, 171582.5, 3414, 239344.7, 3414, 1148290.0, 3414, 399080.4, 3414, 415975.7, 3414, 297360.1, 3414, 191272.0, 3414, 358407.9, 3414, 264834.6, 3414, 320868.8, 3414, 254474.0, 3414, 364672.9, 3414, 264534.3, 3414, 346879.9, 3414, 409189.7, 3414, 264772.1
3416, 171600.4, 3416, 239360.3, 3416, 1148294.0, 3416, 399101.0, 3416, 415967.6, 3416, 297375.5, 3416, 191208.2, 3416, 358468.0, 3416, 264906.7, 3416, 320848.9, 3416, 254407.3, 3416, 364662.0, 3416, 264535.9, 3416, 346882.1, 3416, 409127.0, 3416, 264767.1
3418, 171632.5, 3418, 239390.8, 3418, 1148321.0, 3418, 399137.1, 3418, 416025.9, 3418, 297337.3, 3418, 191243.7, 3418, 358418.3, 3418, 264873.4, 3418, 320926.5, 3418, 254428.5, 3418, 364721.9, 3418, 264569.8, 3418, 346911.0, 3418, 409197.2, 3418, 264758.7
3420, 171621.8, 3420, 239333.2, 3420, 1148299.0, 3420, 399143.4, 3420, 415942.0, 3420, 297361.5, 3420, 191157.0, 3420, 358424.9, 3420, 264801.2, 3420, 320954.0, 3420, 254356.8, 3420, 364722.8, 3420, 264577.9, 3420, 346854.5, 3420, 409228.5, 3420, 264749.7
3422, 171654.3, 3422, 239368.2, 3422, 1148215.0, 3422, 399128.5, 3422, 415940.6, 3422, 297383.2, 3422, 191188.8, 3422, 358462.5, 3422, 264771.6, 3422, 320975.3, 3422, 254344.4, 3422, 364660.3, 3422, 264557.6, 3422, 346833.3, 3422, 409234.7, 3422, 264801.7
3424, 171655.3, 3424, 239393.3, 3424, 1148261.0, 3424, 399110.5, 3424, 415882.6, 3424, 297351.8, 3424, 191148.8, 3424, 358428.2, 3424, 264799.6, 3424, 320841.5, 3424, 254339.8, 3424, 364709.1, 3424, 264530.4, 3424, 346797.0, 3424, 409191.3, 3424, 255840.6
3426, 171635.0, 3426, 239361.9, 3426, 1148303.0, 3426, 399078.2, 3426, 415925.1, 3426, 297324.8, 3426, 191215.2, 3426, 358434.7, 3426, 264882.3, 3426, 320871.3, 3426, 254379.1, 3426, 364704.4, 3426, 264570.2, 3426, 346770.8, 3426, 409201.0, 3426, 264705.2
3428, 171655.2, 3428, 239335.9, 3428, 1148306.0, 3428, 399043.4, 3428, 415919.7, 3428, 297323.0, 3428, 191188.6, 3428, 358429.9, 3428, 264810.7, 3428, 320847.8, 3428, 254339.2, 3428, 364608.1, 3428, 264559.1, 3428, 346821.1, 3428, 409137.5, 3428, 264699.9
3430, 171534.4, 3430, 239298.9, 3430, 1148179.0, 3430, 399022.9, 3430, 415900.9, 3430, 297342.8, 3430, 191165.3, 3430, 358342.0, 3430, 264800.4, 3430, 320793.8, 3430, 254299.2, 3430, 364647.5, 3430, 264489.1, 3430, 346798.4, 3430, 409137.1, 3430, 264687.6
3432, 171587.5, 3432, 239370.3, 3432, 1148277.0, 3432, 399064.3, 3432, 415883.6, 3432, 297264.4, 3432, 191190.2, 3432, 358459.1, 3432, 264822.6, 3432, 320754.9, 3432, 254347.3, 3432, 364624.4, 3432, 264446.7, 3432, 346817.5, 3432, 409169.4, 3432, 264744.0
3434, 171505.8, 3434, 239325.6, 3434, 1148185.0, 3434, 398980.1, 3434, 415892.4, 3434, 297294.4, 3434, 191149.3, 3434, 358354.4, 3434, 264861.3, 3434, 320777.3, 3434, 254368.2, 3434, 364684.1, 3434, 264479.0, 3434, 346800.5, 3434, 409055.2, 3434, 264733.7
3436, 171532.1, 3436, 239340.8, 3436, 1148232.0, 3436, 399040.8, 3436, 415839.4, 3436, 297296.8, 3436, 191160.8, 3436, 358342.5, 3436, 264815.7, 3436, 320762.6, 3436, 254424.6, 3436, 364621.9, 3436, 264475.8, 3436, 346779.8, 3436, 409034.9, 3436, 264673.5
3438, 171493.1, 3438, 239251.0, 3438, 1148258.0, 3438, 398988.7, 3438, 415859.1, 3438, 297302.4, 3438, 191093.0, 3438, 358385.6, 3438, 264784.6, 3438, 320718.5, 3438, 254405.6, 3438, 364602.5, 3438, 264374.6, 3438, 346840.1, 3438, 409049.4, 3438, 264724.7
3440, 171577.2, 3440, 239286.0, 3440, 1148216.0, 3440, 398990.4, 3440, 415869.4, 3440, 297321.0, 3440, 191164.3, 3440, 358296.9, 3440, 264786.4, 3440, 320712.1, 3440, 254368.7, 3440, 364632.1, 3440, 264392.5, 3440, 346819.8, 3440, 409023.6, 3440, 264685.6
3442, 171548.8, 3442, 239330.6, 3442, 1148210.0, 3442, 398910.1, 3442, 415877.7, 3442, 297328.5, 3442, 191203.6, 3442, 358313.3, 3442, 264821.7, 3442, 320782.9, 3442, 254499.4, 3442, 364614.1, 3442, 264474.8, 3442, 346844.1, 3442, 409039.4, 3442, 264690.5
3444, 171523.8, 3444, 239280.9, 3444, 1148281.0, 3444, 399049.2, 3444, 415892.9, 3444, 297308.6, 3444, 191169.3, 3444, 358290.0, 3444, 264743.2, 3444, 320828.8, 3444, 254410.3, 3444, 364698.8, 3444, 264462.7, 3444, 346858.0, 3444, 409132.4, 3444, 264701.0
3446, 171534.5, 3446, 239294.7, 3446, 1148284.0, 3446, 399114.0, 3446, 415904.4, 3446, 297364.1, 3446, 191165.8, 3446, 358336.6, 3446, 264767.8, 3446, 320850.5, 3446, 254354.7, 3446, 364676.0, 3446, 264505.4, 3446, 346798.6, 3446, 409193.9, 3446, 264816.9
3448, 171548.3, 3448, 239333.6, 3448, 1148223.0, 3448, 399092.4, 3448, 415911.8, 3448, 297375.2, 3448, 191127.3, 3448, 358396.7, 3448, 264753.1, 3448, 320815.0, 3448, 254324.7, 3448, 364562.2, 3448, 264501.2, 3448, 346772.3, 3448, 409265.2, 3448, 264754.4
3450, 171539.0, 3450, 239393.2, 3450, 1148225.0, 3450, 399130.9, 3450, 415881.1, 3450, 297294.9, 3450, 191135.5, 3450, 358385.8, 3450, 264695.0, 3450, 320814.9, 3450, 254239.3, 3450, 364600.4, 3450, 264547.9, 3450, 346763.3, 3450, 409214.6, 3450, 264753.1
3452, 171590.5, 3452, 239324.7, 3452, 1148278.0, 3452, 399046.9, 3452, 415853.4, 3452, 297221.5, 3452, 191123.8, 3452, 358409.8, 3452, 264793.0, 3452, 320764.5, 3452, 254319.0, 3452, 364629.3, 3452, 264437.6, 3452, 346766.3, 3452, 409130.4, 3452, 264748.5
3454, 171564.3, 3454, 239339.0, 3454, 1148244.0, 3454, 399032.4, 3454, 415857.0, 3454, 297206.4, 3454, 191139.7, 3454, 358314.2, 3454, 264769.6, 3454, 320802.4, 3454, 254302.4, 3454, 364616.0, 3454, 264441.8, 3454, 346827.4, 3454, 409113.1, 3454, 264755.0
3456, 171489.3, 3456, 239329.7, 3456, 1148245.0, 3456, 398984.9, 3456, 415839.9, 3456, 297289.0, 3456, 191129.6, 3456, 358348.2, 3456, 264738.2, 3456, 320776.0, 3456, 254270.3, 3456, 364565.5, 3456, 264476.1, 3456, 346781.2, 3456, 409163.8, 3456, 264752.3
3458, 171491.6, 3458, 239322.6, 3458, 1148257.0, 3458, 399023.0, 3458, 415868.5, 3458, 297223.6, 3458, 191100.2, 3458, 358280.2, 3458, 264785.9, 3458, 320741.0, 3458, 254338.5, 3458, 364576.4, 3458, 264454.7, 3458, 346732.4, 3458, 409094.2, 3458, 264712.3
3460, 171519.7, 3460, 239324.8, 3460, 1148210.0, 3460, 398958.1, 3460, 415823.9, 3460, 297195.0, 3460, 191102.8, 3460, 358340.5, 3460, 264770.4, 3460, 320681.5, 3460, 254296.6, 3460, 364621.0, 3460, 264443.8, 3460, 346756.4, 3460, 409077.9, 3460, 264680.4
3462, 171476.7, 3462, 239261.4, 3462, 1148141.0, 3462, 398996.5, 3462, 415785.4, 3462, 297230.5, 3462, 191126.8, 3462, 358332.8, 3462, 264741.3, 3462, 320658.0, 3462, 254312.3, 3462, 364550.0, 3462, 264370.5, 3462, 346717.0, 3462, 409030.4, 3462, 264712.8
3464, 171455.0, 3464, 239252.0, 3464, 1148196.0, 3464, 398975.1, 3464, 415821.0, 3464, 297199.8, 3464, 191092.5, 3464, 358325.2, 3464, 264753.8, 3464, 320689.0, 3464, 254330.0, 3464, 364552.0, 3464, 264415.6, 3464, 346751.2, 3464, 409015.6, 3464, 264729.2
3466, 171434.8, 3466, 239240.3, 3466, 1148194.0, 3466, 398935.1, 3466, 415792.8, 3466, 297169.9, 3466, 191113.4, 3466, 358248.1, 3466, 264720.5, 3466, 320669.5, 3466, 254292.2, 3466, 364548.2, 3466, 264353.7, 3466, 346729.9, 3466, 409011.8, 3466, 264681.8
3468, 171456.4, 3468, 239208.8, 3468, 1148155.0, 3468, 398939.3, 3468, 415783.8, 3468, 297201.6, 3468, 191133.3, 3468, 358210.8, 3468, 264794.5, 3468, 320644.0, 3468, 254368.2, 3468, 364572.3, 3468, 264386.7, 3468, 346779.4, 3468, 409033.6, 3468, 264674.5
3470, 171443.2, 3470, 239239.0, 3470, 1148153.0, 3470, 398935.0, 3470, 415780.6, 3470, 297181.3, 3470, 191076.5, 3470, 358234.0, 3470, 264747.7, 3470, 320660.3, 3470, 254386.5, 3470, 364597.0, 3470, 264358.2, 3470, 346732.1, 3470, 408994.7, 3470, 264680.5
3472, 171428.8, 3472, 239203.2, 3472, 1148133.0, 3472, 398913.6, 3472, 415789.9, 3472, 297167.9, 3472, 191078.5, 3472, 358193.1, 3472, 264771.3, 3472, 320591.3, 3472, 254367.0, 3472, 364608.2, 3472, 264369.8, 3472, 346757.7, 3472, 408984.6, 3472, 264694.8
3474, 171441.9, 3474, 239193.9, 3474, 1148151.0, 3474, 398922.9, 3474, 415790.3, 3474, 297245.5, 3474, 191109.4, 3474, 358168.5, 3474, 264770.8, 3474, 320633.5, 3474, 254360.2, 3474, 364576.6, 3474, 264371.6, 3474, 346828.1, 3474, 409020.7, 3474, 264688.9
3476, 171432.6, 3476, 239230.9, 3476, 1148173.0, 3476, 398973.7, 3476, 415774.6, 3476, 297277.4, 3476, 191083.9, 3476, 358266.6, 3476, 264734.5, 3476, 320660.3, 3476, 254319.6, 3476, 364527.6, 3476, 264285.3, 3476, 346745.2, 3476, 409093.4, 3476, 264729.8
