time 1,Cellulose_1, time 2,Cellulose_2,time 3,Cellulose_3, time 4,Cellulose_4,time 5 ,Cellulose_5, time 6,Cellulose_6,time 7,Cellulose_7, time 8,Cellulose_8,time 9 ,Cellulose_9, time 10,Cellulose_10,time 11,Cellulose_11, time 12,Cellulose_12,time 13 ,Cellulose_13, time 14,Cellulose_14,time 15,Cellulose_15, time 16,Cellulose_16
6174, 167134.3, 6174, 232587.8, 6174, 1141518.0, 6174, 392479.1, 6174, 415241.5, 6174, 296422.0, 6174, 190510.7, 6174, 358416.4, 6174, 265414.3, 6174, 319817.6, 6174, 255171.2, 6174, 364357.7, 6174, 266183.2, 6174, 347690.3, 6174, 399468.6, 6174, 255605.5
6176, 167135.6, 6176, 232565.9, 6176, 1141516.0, 6176, 392543.0, 6176, 415256.4, 6176, 296508.8, 6176, 190483.2, 6176, 358499.4, 6176, 265399.8, 6176, 319853.8, 6176, 255124.0, 6176, 364323.4, 6176, 266218.8, 6176, 347647.3, 6176, 399546.4, 6176, 255667.0
6178, 167198.7, 6178, 232620.2, 6178, 1141595.0, 6178, 392530.9, 6178, 415220.8, 6178, 296476.8, 6178, 190492.7, 6178, 358474.4, 6178, 265326.0, 6178, 319913.6, 6178, 255054.2, 6178, 364323.4, 6178, 266274.3, 6178, 347582.9, 6178, 399671.1, 6178, 255609.5
6180, 167141.4, 6180, 232718.1, 6180, 1141563.0, 6180, 392664.9, 6180, 415264.8, 6180, 296508.2, 6180, 190421.5, 6180, 358541.7, 6180, 265316.3, 6180, 319917.1, 6180, 254990.4, 6180, 364320.2, 6180, 266276.5, 6180, 347549.8, 6180, 399653.5, 6180, 255529.7
6182, 167225.3, 6182, 232731.2, 6182, 1141585.0, 6182, 392600.5, 6182, 415272.4, 6182, 296501.5, 6182, 190457.0, 6182, 358555.0, 6182, 265314.4, 6182, 319824.5, 6182, 254965.6, 6182, 364326.5, 6182, 266260.0, 6182, 347568.5, 6182, 399558.8, 6182, 255565.0
6184, 167190.5, 6184, 232727.7, 6184, 1141632.0, 6184, 392492.0, 6184, 415287.9, 6184, 296417.7, 6184, 190482.7, 6184, 358524.1, 6184, 265408.4, 6184, 319796.3, 6184, 255101.4, 6184, 364311.3, 6184, 266248.1, 6184, 347549.1, 6184, 399561.7, 6184, 255569.2
6186, 167168.1, 6186, 232681.0, 6186, 1141542.0, 6186, 392453.3, 6186, 415284.3, 6186, 296433.6, 6186, 190451.4, 6186, 358481.8, 6186, 265330.3, 6186, 319763.2, 6186, 255083.3, 6186, 364288.8, 6186, 266230.1, 6186, 347562.6, 6186, 399446.8, 6186, 255595.8
6188, 167161.0, 6188, 232678.2, 6188, 1141513.0, 6188, 392488.0, 6188, 415264.2, 6188, 296393.1, 6188, 190545.8, 6188, 358497.7, 6188, 265322.7, 6188, 319760.5, 6188, 255096.0, 6188, 364275.7, 6188, 266239.6, 6188, 347570.1, 6188, 399416.4, 6188, 255543.2
6190, 167136.8, 6190, 232701.5, 6190, 1141498.0, 6190, 392439.6, 6190, 415290.9, 6190, 296405.7, 6190, 190491.6, 6190, 358517.6, 6190, 265405.6, 6190, 319733.3, 6190, 255121.0, 6190, 364287.4, 6190, 266181.2, 6190, 347583.9, 6190, 399354.0, 6190, 255575.9
6192, 167109.0, 6192, 232604.8, 6192, 1141501.0, 6192, 392436.3, 6192, 415281.5, 6192, 296467.1, 6192, 190477.2, 6192, 358492.8, 6192, 265323.4, 6192, 319693.5, 6192, 255075.3, 6192, 364318.5, 6192, 266159.0, 6192, 347586.4, 6192, 399361.4, 6192, 255574.3
6194, 167111.0, 6194, 232625.7, 6194, 1141479.0, 6194, 392449.4, 6194, 415255.3, 6194, 296373.5, 6194, 190468.2, 6194, 358444.0, 6194, 265405.0, 6194, 319732.5, 6194, 255131.9, 6194, 364257.7, 6194, 266118.4, 6194, 347521.1, 6194, 399396.5, 6194, 255568.0
6196, 167150.4, 6196, 232647.1, 6196, 1141502.0, 6196, 392403.1, 6196, 415277.8, 6196, 296426.1, 6196, 190480.1, 6196, 358419.0, 6196, 265348.8, 6196, 319665.7, 6196, 255150.3, 6196, 364245.6, 6196, 266174.1, 6196, 347523.4, 6196, 399326.2, 6196, 255557.0
6198, 167123.9, 6198, 232594.8, 6198, 1141485.0, 6198, 392374.8, 6198, 415258.4, 6198, 296400.5, 6198, 190492.1, 6198, 358384.9, 6198, 265405.6, 6198, 319678.0, 6198, 255135.8, 6198, 364260.0, 6198, 266091.3, 6198, 347570.9, 6198, 399324.8, 6198, 255568.3
6200, 167156.0, 6200, 232569.3, 6200, 1141480.0, 6200, 392412.2, 6200, 415277.5, 6200, 296398.2, 6200, 190463.4, 6200, 358426.1, 6200, 265437.3, 6200, 319727.8, 6200, 255170.0, 6200, 364292.4, 6200, 266111.8, 6200, 347632.6, 6200, 399313.0, 6200, 255572.0
6202, 167052.5, 6202, 232592.3, 6202, 1141506.0, 6202, 392395.0, 6202, 415224.0, 6202, 296447.0, 6202, 190458.1, 6202, 358396.0, 6202, 265384.5, 6202, 319704.1, 6202, 255124.9, 6202, 364351.8, 6202, 266086.6, 6202, 347565.5, 6202, 399268.9, 6202, 255566.9
6204, 167095.2, 6204, 232514.7, 6204, 1141491.0, 6204, 392387.4, 6204, 415230.8, 6204, 296418.7, 6204, 190503.1, 6204, 358405.8, 6204, 265404.7, 6204, 319664.8, 6204, 255158.7, 6204, 364298.1, 6204, 266161.0, 6204, 347552.2, 6204, 399358.5, 6204, 255534.5
6206, 167093.0, 6206, 232541.8, 6206, 1141464.0, 6206, 392381.9, 6206, 415224.5, 6206, 296423.3, 6206, 190465.2, 6206, 358435.6, 6206, 265376.0, 6206, 319714.5, 6206, 255150.8, 6206, 364263.8, 6206, 266147.7, 6206, 347577.1, 6206, 399345.1, 6206, 255558.5
6208, 167069.6, 6208, 232588.6, 6208, 1141423.0, 6208, 392389.9, 6208, 415230.3, 6208, 296457.6, 6208, 190422.6, 6208, 358389.9, 6208, 265474.3, 6208, 319690.4, 6208, 255160.7, 6208, 364321.8, 6208, 266135.1, 6208, 347577.0, 6208, 399320.7, 6208, 255527.8
6210, 167088.3, 6210, 232558.7, 6210, 1141451.0, 6210, 392384.1, 6210, 415257.7, 6210, 296518.5, 6210, 190485.8, 6210, 358465.6, 6210, 265395.6, 6210, 319738.4, 6210, 255150.6, 6210, 364342.5, 6210, 266127.7, 6210, 347605.2, 6210, 399340.5, 6210, 255569.9
6212, 167035.7, 6212, 232543.9, 6212, 1141463.0, 6212, 392406.5, 6212, 415206.4, 6212, 296448.0, 6212, 190478.8, 6212, 358450.5, 6212, 265377.1, 6212, 319649.1, 6212, 255205.6, 6212, 364315.2, 6212, 266092.9, 6212, 347526.5, 6212, 399349.5, 6212, 255557.8
6214, 167044.5, 6214, 232634.0, 6214, 1141434.0, 6214, 392415.9, 6214, 415237.0, 6214, 296430.0, 6214, 190471.4, 6214, 358405.9, 6214, 265389.5, 6214, 319689.7, 6214, 255195.7, 6214, 364317.9, 6214, 266128.5, 6214, 347564.3, 6214, 399313.9, 6214, 255567.4
6216, 167107.6, 6216, 232555.9, 6216, 1141433.0, 6216, 392383.1, 6216, 415221.5, 6216, 296398.4, 6216, 190460.2, 6216, 358452.1, 6216, 265414.0, 6216, 319657.0, 6216, 255202.0, 6216, 364220.7, 6216, 266113.7, 6216, 347626.2, 6216, 399329.5, 6216, 255582.2
6218, 167117.7, 6218, 232558.1, 6218, 1141454.0, 6218, 392381.5, 6218, 415185.5, 6218, 296462.1, 6218, 190449.4, 6218, 358360.7, 6218, 265379.0, 6218, 319660.2, 6218, 255178.9, 6218, 364312.3, 6218, 266102.4, 6218, 347648.0, 6218, 399253.5, 6218, 255548.8
6220, 167070.0, 6220, 232531.2, 6220, 1141442.0, 6220, 392454.0, 6220, 415253.9, 6220, 296398.5, 6220, 190496.3, 6220, 358435.2, 6220, 265492.1, 6220, 319696.3, 6220, 255173.4, 6220, 364322.8, 6220, 266097.4, 6220, 347606.2, 6220, 399339.1, 6220, 255545.8
6222, 167126.4, 6222, 232542.0, 6222, 1141419.0, 6222, 392437.2, 6222, 415197.3, 6222, 296467.8, 6222, 190466.1, 6222, 358396.9, 6222, 265323.9, 6222, 319699.1, 6222, 255137.6, 6222, 364298.4, 6222, 266126.0, 6222, 347597.6, 6222, 399307.9, 6222, 255572.5
6224, 167043.4, 6224, 232551.0, 6224, 1141428.0, 6224, 392424.0, 6224, 415236.0, 6224, 296417.4, 6224, 190511.9, 6224, 358428.0, 6224, 265411.9, 6224, 319658.6, 6224, 255141.6, 6224, 364311.1, 6224, 266113.0, 6224, 347540.9, 6224, 399357.1, 6224, 255604.4
6226, 167121.0, 6226, 232601.9, 6226, 1141455.0, 6226, 392377.2, 6226, 415214.4, 6226, 296420.6, 6226, 190464.5, 6226, 358432.7, 6226, 265395.1, 6226, 319713.5, 6226, 255191.1, 6226, 364311.5, 6226, 266098.3, 6226, 347566.3, 6226, 399343.4, 6226, 255551.5
6228, 167068.2, 6228, 232613.3, 6228, 1141412.0, 6228, 392436.6, 6228, 415159.5, 6228, 296494.4, 6228, 190455.6, 6228, 358438.5, 6228, 265334.4, 6228, 319700.8, 6228, 255139.9, 6228, 364254.4, 6228, 266074.4, 6228, 347571.2, 6228, 399315.4, 6228, 255545.4
6230, 167102.3, 6230, 232566.5, 6230, 1141448.0, 6230, 392387.5, 6230, 415165.7, 6230, 296417.6, 6230, 190462.7, 6230, 358428.4, 6230, 265394.5, 6230, 319677.0, 6230, 255149.7, 6230, 364287.2, 6230, 266142.3, 6230, 347594.1, 6230, 399280.0, 6230, 255457.9
6232, 167104.0, 6232, 232533.1, 6232, 1141416.0, 6232, 392401.0, 6232, 415204.3, 6232, 296465.6, 6232, 190467.3, 6232, 358364.5, 6232, 265328.4, 6232, 319682.7, 6232, 255169.7, 6232, 364275.0, 6232, 266097.0, 6232, 347564.6, 6232, 399301.6, 6232, 255531.0
6234, 167054.4, 6234, 232550.0, 6234, 1141424.0, 6234, 392375.0, 6234, 415129.9, 6234, 296486.9, 6234, 190452.2, 6234, 358346.6, 6234, 265339.7, 6234, 319638.0, 6234, 255192.0, 6234, 364302.3, 6234, 266138.3, 6234, 347558.6, 6234, 399358.6, 6234, 255555.9
6236, 167066.8, 6236, 232552.5, 6236, 1141470.0, 6236, 392410.8, 6236, 415183.2, 6236, 296465.2, 6236, 190494.2, 6236, 358358.3, 6236, 265341.1, 6236, 319666.4, 6236, 255211.9, 6236, 364278.6, 6236, 266079.5, 6236, 347584.7, 6236, 399342.3, 6236, 255568.3
6238, 167030.6, 6238, 232560.6, 6238, 1141444.0, 6238, 392399.8, 6238, 415178.2, 6238, 296414.4, 6238, 190405.4, 6238, 358328.3, 6238, 265329.6, 6238, 319655.1, 6238, 255163.6, 6238, 364234.7, 6238, 266088.7, 6238, 347550.8, 6238, 399425.2, 6238, 255545.5
6240, 167094.9, 6240, 232582.7, 6240, 1141407.0, 6240, 392411.2, 6240, 415212.6, 6240, 296469.5, 6240, 190465.5, 6240, 358412.2, 6240, 265351.8, 6240, 319613.2, 6240, 255153.0, 6240, 364262.3, 6240, 266136.6, 6240, 347549.1, 6240, 399386.6, 6240, 255601.3
6242, 167119.1, 6242, 232590.7, 6242, 1141436.0, 6242, 392364.9, 6242, 415235.0, 6242, 296415.2, 6242, 190510.7, 6242, 358407.9, 6242, 265373.4, 6242, 319681.3, 6242, 255177.0, 6242, 364334.5, 6242, 266115.0, 6242, 347628.7, 6242, 399367.6, 6242, 255541.7
6244, 167031.0, 6244, 232541.1, 6244, 1141433.0, 6244, 392449.1, 6244, 415169.1, 6244, 296463.1, 6244, 190496.5, 6244, 358428.9, 6244, 265350.6, 6244, 319669.0, 6244, 255131.7, 6244, 364332.5, 6244, 266082.8, 6244, 347559.3, 6244, 399380.4, 6244, 255593.4
6246, 167137.5, 6246, 232517.7, 6246, 1141439.0, 6246, 392398.6, 6246, 415213.0, 6246, 296442.3, 6246, 190474.1, 6246, 358372.4, 6246, 265399.0, 6246, 319647.4, 6246, 255126.5, 6246, 364249.7, 6246, 266082.5, 6246, 347599.5, 6246, 399329.6, 6246, 255532.3
6248, 167016.0, 6248, 232522.2, 6248, 1141456.0, 6248, 392384.6, 6248, 415117.0, 6248, 296419.5, 6248, 190483.1, 6248, 358405.5, 6248, 265319.6, 6248, 319632.3, 6248, 255128.8, 6248, 364295.9, 6248, 266068.9, 6248, 347559.0, 6248, 399295.3, 6248, 255514.9
6250, 167119.6, 6250, 232549.7, 6250, 1141381.0, 6250, 392321.1, 6250, 415221.1, 6250, 296465.7, 6250, 190456.6, 6250, 358392.4, 6250, 265397.5, 6250, 319701.4, 6250, 255149.1, 6250, 364294.8, 6250, 266131.1, 6250, 347605.8, 6250, 399352.3, 6250, 255508.9
6252, 167088.7, 6252, 232531.4, 6252, 1141440.0, 6252, 392401.4, 6252, 415183.4, 6252, 296448.1, 6252, 190480.9, 6252, 358373.0, 6252, 265376.9, 6252, 319677.8, 6252, 255136.0, 6252, 364326.8, 6252, 266083.6, 6252, 347571.6, 6252, 399281.5, 6252, 255573.6
6254, 167061.3, 6254, 232564.2, 6254, 1141409.0, 6254, 392429.0, 6254, 415196.1, 6254, 296497.0, 6254, 190501.6, 6254, 358402.3, 6254, 265349.6, 6254, 319758.5, 6254, 255157.9, 6254, 364323.0, 6254, 266079.9, 6254, 347627.1, 6254, 399348.6, 6254, 255522.3
6256, 167097.3, 6256, 232556.0, 6256, 1141523.0, 6256, 392403.1, 6256, 415174.6, 6256, 296463.6, 6256, 190438.8, 6256, 358401.1, 6256, 265315.7, 6256, 319724.1, 6256, 255141.3, 6256, 364322.3, 6256, 266113.4, 6256, 347555.1, 6256, 399360.2, 6256, 255538.3
6258, 167074.7, 6258, 232558.0, 6258, 1141396.0, 6258, 392428.6, 6258, 415195.4, 6258, 296501.1, 6258, 190449.0, 6258, 358422.1, 6258, 265353.7, 6258, 319717.7, 6258, 255133.8, 6258, 364310.9, 6258, 266131.4, 6258, 347537.7, 6258, 399430.8, 6258, 255541.5
6260, 167082.6, 6260, 232566.7, 6260, 1141452.0, 6260, 392433.9, 6260, 415164.6, 6260, 296429.8, 6260, 190492.2, 6260, 358361.0, 6260, 265361.9, 6260, 319709.2, 6260, 255123.1, 6260, 364221.6, 6260, 266130.0, 6260, 347487.9, 6260, 399430.7, 6260, 255500.8
6262, 167113.2, 6262, 232563.8, 6262, 1141477.0, 6262, 392404.1, 6262, 415240.7, 6262, 296431.2, 6262, 190465.7, 6262, 358429.8, 6262, 265348.3, 6262, 319713.9, 6262, 255109.1, 6262, 364318.5, 6262, 266133.3, 6262, 347502.4, 6262, 399386.6, 6262, 255535.1
6264, 167070.7, 6264, 232590.3, 6264, 1141446.0, 6264, 392374.4, 6264, 415196.6, 6264, 296429.4, 6264, 190463.3, 6264, 358367.1, 6264, 265308.1, 6264, 319699.6, 6264, 255133.0, 6264, 364296.7, 6264, 266111.3, 6264, 347539.1, 6264, 399430.0, 6264, 255498.4
6266, 167101.7, 6266, 232582.5, 6266, 1141447.0, 6266, 392407.0, 6266, 415122.0, 6266, 296459.5, 6266, 190455.0, 6266, 358431.6, 6266, 265293.7, 6266, 319599.5, 6266, 255112.1, 6266, 364259.1, 6266, 266131.1, 6266, 347533.4, 6266, 399393.7, 6266, 255505.0
6268, 167064.8, 6268, 232559.0, 6268, 1141423.0, 6268, 392328.1, 6268, 415112.3, 6268, 296457.1, 6268, 190485.2, 6268, 358422.3, 6268, 265378.5, 6268, 319718.9, 6268, 255129.6, 6268, 364331.5, 6268, 266140.5, 6268, 347548.5, 6268, 399344.9, 6268, 255517.7
6270, 167040.1, 6270, 232565.7, 6270, 1141391.0, 6270, 392359.7, 6270, 415137.8, 6270, 296441.7, 6270, 190418.3, 6270, 358387.5, 6270, 265375.9, 6270, 319636.6, 6270, 255094.9, 6270, 364266.8, 6270, 266139.9, 6270, 347503.5, 6270, 399367.9, 6270, 255508.9
6272, 167045.3, 6272, 232532.4, 6272, 1141383.0, 6272, 392310.3, 6272, 415184.6, 6272, 296423.8, 6272, 190476.1, 6272, 358422.3, 6272, 265351.1, 6272, 319676.3, 6272, 255146.7, 6272, 364305.0, 6272, 266111.6, 6272, 347525.6, 6272, 399346.2, 6272, 255548.8
6274, 167080.7, 6274, 232575.5, 6274, 1141436.0, 6274, 392323.0, 6274, 415115.6, 6274, 296483.2, 6274, 190431.1, 6274, 358385.7, 6274, 265351.6, 6274, 319633.5, 6274, 255164.3, 6274, 364279.3, 6274, 266096.0, 6274, 347543.6, 6274, 399333.6, 6274, 255535.2
6276, 166992.3, 6276, 232538.8, 6276, 1141451.0, 6276, 392310.1, 6276, 415160.5, 6276, 296445.5, 6276, 190411.1, 6276, 358320.7, 6276, 265380.5, 6276, 319632.1, 6276, 255127.9, 6276, 364242.7, 6276, 266068.1, 6276, 347543.1, 6276, 399351.4, 6276, 255470.7
6278, 167047.4, 6278, 232567.5, 6278, 1141462.0, 6278, 392270.9, 6278, 415190.0, 6278, 296400.7, 6278, 190519.2, 6278, 358358.9, 6278, 265350.5, 6278, 319648.7, 6278, 255146.1, 6278, 364278.6, 6278, 266060.9, 6278, 347579.2, 6278, 399324.2, 6278, 255510.7
6280, 166999.2, 6280, 232471.5, 6280, 1141419.0, 6280, 392315.8, 6280, 415123.9, 6280, 296415.3, 6280, 190455.7, 6280, 358378.7, 6280, 265376.4, 6280, 319591.9, 6280, 255080.2, 6280, 364251.6, 6280, 266069.8, 6280, 347552.9, 6280, 399299.0, 6280, 255494.2
6282, 167065.6, 6282, 232533.7, 6282, 1141454.0, 6282, 392342.6, 6282, 415157.1, 6282, 296469.0, 6282, 190456.7, 6282, 358377.0, 6282, 265351.0, 6282, 319637.6, 6282, 255159.9, 6282, 364258.4, 6282, 266086.6, 6282, 347538.6, 6282, 399379.9, 6282, 255472.5
6284, 166991.9, 6284, 232520.4, 6284, 1141378.0, 6284, 392338.5, 6284, 415149.6, 6284, 296481.3, 6284, 190451.0, 6284, 358340.8, 6284, 265377.0, 6284, 319664.4, 6284, 255149.1, 6284, 364258.0, 6284, 266089.1, 6284, 347559.3, 6284, 399310.0, 6284, 255479.8
6286, 167071.4, 6286, 232540.3, 6286, 1141407.0, 6286, 392345.5, 6286, 415168.2, 6286, 296468.4, 6286, 190450.5, 6286, 358369.6, 6286, 265437.0, 6286, 319699.6, 6286, 255199.7, 6286, 364297.9, 6286, 266118.9, 6286, 347591.6, 6286, 399337.6, 6286, 255518.2
6288, 167069.7, 6288, 232588.6, 6288, 1141493.0, 6288, 392396.0, 6288, 415176.3, 6288, 296519.6, 6288, 190469.8, 6288, 358413.0, 6288, 265384.1, 6288, 319783.5, 6288, 255157.3, 6288, 364313.4, 6288, 266177.9, 6288, 347609.6, 6288, 399534.7, 6288, 255578.8
6290, 167143.8, 6290, 232612.1, 6290, 1141544.0, 6290, 392525.3, 6290, 415246.7, 6290, 296517.7, 6290, 190460.0, 6290, 358440.0, 6290, 265331.6, 6290, 319962.0, 6290, 255078.4, 6290, 364373.1, 6290, 266254.7, 6290, 347531.5, 6290, 399692.6, 6290, 255616.1
6292, 167148.8, 6292, 232678.2, 6292, 1141627.0, 6292, 392639.0, 6292, 415254.4, 6292, 296597.7, 6292, 190407.8, 6292, 358545.6, 6292, 265270.7, 6292, 320189.7, 6292, 254865.2, 6292, 364372.4, 6292, 266331.7, 6292, 347496.3, 6292, 399943.6, 6292, 255683.6
6294, 167300.1, 6294, 232902.3, 6294, 1141667.0, 6294, 392795.1, 6294, 415241.4, 6294, 296581.2, 6294, 190413.2, 6294, 358605.6, 6294, 265223.5, 6294, 320268.5, 6294, 254732.7, 6294, 364384.0, 6294, 266405.0, 6294, 347429.2, 6294, 400107.9, 6294, 255644.5
6296, 167273.8, 6296, 232932.7, 6296, 1141630.0, 6296, 392812.0, 6296, 415234.2, 6296, 296532.6, 6296, 190391.2, 6296, 358707.9, 6296, 265146.6, 6296, 320242.8, 6296, 254658.6, 6296, 364380.0, 6296, 266389.1, 6296, 347382.4, 6296, 400045.1, 6296, 255687.5
6298, 167341.1, 6298, 232915.4, 6298, 1141745.0, 6298, 392759.7, 6298, 415245.5, 6298, 296476.2, 6298, 190373.2, 6298, 358657.5, 6298, 265197.0, 6298, 320123.5, 6298, 254620.8, 6298, 364287.9, 6298, 266404.0, 6298, 347374.2, 6298, 400006.8, 6298, 255566.2
6300, 167330.8, 6300, 232872.7, 6300, 1141705.0, 6300, 392656.3, 6300, 415274.3, 6300, 296387.9, 6300, 190365.8, 6300, 358720.0, 6300, 265165.2, 6300, 319986.2, 6300, 254612.2, 6300, 364219.9, 6300, 266326.4, 6300, 347330.9, 6300, 399754.1, 6300, 255607.3
6302, 167187.3, 6302, 232852.0, 6302, 1141669.0, 6302, 392617.4, 6302, 415286.4, 6302, 296334.0, 6302, 190430.0, 6302, 358600.7, 6302, 265259.2, 6302, 319955.4, 6302, 254722.2, 6302, 364300.0, 6302, 266320.2, 6302, 347408.1, 6302, 399666.5, 6302, 255537.2
6304, 167223.6, 6304, 232760.0, 6304, 1141586.0, 6304, 392472.2, 6304, 415345.4, 6304, 296306.9, 6304, 190431.7, 6304, 358567.4, 6304, 265279.9, 6304, 319753.3, 6304, 254738.5, 6304, 364226.5, 6304, 266247.2, 6304, 347459.3, 6304, 399501.2, 6304, 255543.2
6306, 167205.0, 6306, 232715.2, 6306, 1141541.0, 6306, 392436.6, 6306, 415325.9, 6306, 296353.8, 6306, 190384.7, 6306, 358545.9, 6306, 265313.5, 6306, 319795.3, 6306, 254828.5, 6306, 364171.4, 6306, 266201.1, 6306, 347426.8, 6306, 399415.4, 6306, 255414.0
6308, 167188.5, 6308, 232695.2, 6308, 1141532.0, 6308, 392414.9, 6308, 415334.7, 6308, 296320.1, 6308, 190394.1, 6308, 358503.1, 6308, 265340.1, 6308, 319732.7, 6308, 254857.7, 6308, 364216.9, 6308, 266149.7, 6308, 347443.9, 6308, 399360.4, 6308, 255467.5
6310, 167105.2, 6310, 232635.8, 6310, 1141470.0, 6310, 392400.5, 6310, 415322.9, 6310, 296358.1, 6310, 190394.5, 6310, 358442.5, 6310, 265305.8, 6310, 319719.1, 6310, 254903.9, 6310, 364174.3, 6310, 266154.6, 6310, 347390.1, 6310, 399308.7, 6310, 255457.9
6312, 167076.6, 6312, 232608.1, 6312, 1141526.0, 6312, 392329.5, 6312, 415307.1, 6312, 296353.2, 6312, 190358.9, 6312, 358476.8, 6312, 265308.2, 6312, 319713.9, 6312, 254946.6, 6312, 364210.7, 6312, 266090.2, 6312, 347439.7, 6312, 399330.6, 6312, 255550.9
6314, 167060.8, 6314, 232667.3, 6314, 1141516.0, 6314, 392439.5, 6314, 415320.4, 6314, 296335.6, 6314, 190480.4, 6314, 358451.5, 6314, 265317.9, 6314, 319729.8, 6314, 254974.2, 6314, 364161.6, 6314, 266107.4, 6314, 347505.2, 6314, 399347.1, 6314, 255496.9
6316, 167062.5, 6316, 232604.7, 6316, 1141488.0, 6316, 392401.5, 6316, 415261.7, 6316, 296388.3, 6316, 190367.5, 6316, 358430.8, 6316, 265325.5, 6316, 319682.6, 6316, 254971.1, 6316, 364201.3, 6316, 266150.6, 6316, 347466.9, 6316, 399365.6, 6316, 255480.9
6318, 167109.7, 6318, 232624.5, 6318, 1141520.0, 6318, 392382.9, 6318, 415269.9, 6318, 296441.2, 6318, 190355.8, 6318, 358436.7, 6318, 265241.1, 6318, 319704.1, 6318, 254961.0, 6318, 364236.7, 6318, 266146.1, 6318, 347478.8, 6318, 399455.0, 6318, 255521.1
6320, 167092.7, 6320, 232667.8, 6320, 1141511.0, 6320, 392555.5, 6320, 415221.0, 6320, 296430.0, 6320, 190392.5, 6320, 358465.0, 6320, 265327.5, 6320, 319699.5, 6320, 254951.3, 6320, 364149.8, 6320, 266131.4, 6320, 347473.5, 6320, 399363.1, 6320, 255478.9
6322, 167091.8, 6322, 232607.4, 6322, 1141574.0, 6322, 392409.3, 6322, 415259.8, 6322, 296382.4, 6322, 190353.9, 6322, 358465.7, 6322, 265297.7, 6322, 319699.2, 6322, 254992.7, 6322, 364164.9, 6322, 266104.5, 6322, 347530.5, 6322, 399350.0, 6322, 255502.5
6324, 167108.0, 6324, 232654.1, 6324, 1141506.0, 6324, 392412.6, 6324, 415236.8, 6324, 296371.5, 6324, 190396.1, 6324, 358439.8, 6324, 265281.9, 6324, 319713.6, 6324, 254972.3, 6324, 364256.5, 6324, 266084.6, 6324, 347507.3, 6324, 399287.1, 6324, 255537.7
6326, 167113.7, 6326, 232571.3, 6326, 1141452.0, 6326, 392346.0, 6326, 415295.9, 6326, 296410.5, 6326, 190381.2, 6326, 358427.5, 6326, 265330.0, 6326, 319725.9, 6326, 255002.3, 6326, 364221.0, 6326, 266139.0, 6326, 347477.6, 6326, 399301.0, 6326, 255493.0
6328, 167017.6, 6328, 232625.4, 6328, 1141502.0, 6328, 392372.9, 6328, 415199.8, 6328, 296395.7, 6328, 190379.6, 6328, 358451.5, 6328, 265207.7, 6328, 319716.5, 6328, 254921.7, 6328, 364233.3, 6328, 266067.3, 6328, 347423.4, 6328, 399395.3, 6328, 255453.1
6330, 167049.7, 6330, 232626.4, 6330, 1141490.0, 6330, 392442.1, 6330, 415218.1, 6330, 296396.3, 6330, 190335.3, 6330, 358412.1, 6330, 265240.8, 6330, 319704.9, 6330, 254933.0, 6330, 364161.9, 6330, 266100.9, 6330, 347425.6, 6330, 399331.0, 6330, 255509.4
