time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
1152, 167857.3, 1152, 232191.1, 1152, 1143858.0, 1152, 391495.3, 1152, 415682.9, 1152, 296310.4, 1152, 189068.8, 1152, 357975.8, 1152, 273844.1, 1152, 327904.1, 1152, 262574.7, 1152, 371099.0, 1152, 275480.4, 1152, 362875.0, 1152, 409604.6, 1152, 258053.9
1154, 167853.6, 1154, 232196.8, 1154, 1143836.0, 1154, 391356.7, 1154, 415686.2, 1154, 296244.9, 1154, 189085.4, 1154, 357904.9, 1154, 273849.4, 1154, 327919.2, 1154, 262565.4, 1154, 371023.2, 1154, 275403.3, 1154, 362872.5, 1154, 409567.1, 1154, 258002.9
1156, 167792.8, 1156, 232157.7, 1156, 1143777.0, 1156, 391398.8, 1156, 415685.6, 1156, 296285.9, 1156, 189055.3, 1156, 357899.0, 1156, 273889.1, 1156, 327892.6, 1156, 262587.6, 1156, 370997.7, 1156, 275425.3, 1156, 362843.5, 1156, 409530.0, 1156, 258094.1
1158, 167844.1, 1158, 232131.5, 1158, 1143829.0, 1158, 391307.6, 1158, 415685.6, 1158, 296236.8, 1158, 189123.3, 1158, 357940.0, 1158, 273897.5, 1158, 327903.6, 1158, 262633.4, 1158, 371127.5, 1158, 275446.9, 1158, 362917.4, 1158, 409482.5, 1158, 258037.1
1160, 167799.7, 1160, 232066.2, 1160, 1143792.0, 1160, 391316.4, 1160, 415673.6, 1160, 296297.6, 1160, 189085.6, 1160, 357893.0, 1160, 273891.2, 1160, 327894.1, 1160, 262633.6, 1160, 371042.4, 1160, 275379.4, 1160, 362956.7, 1160, 409476.9, 1160, 258046.9
1162, 167803.7, 1162, 232130.4, 1162, 1143725.0, 1162, 391348.1, 1162, 415670.7, 1162, 296285.5, 1162, 189056.4, 1162, 357913.1, 1162, 273841.7, 1162, 327875.0, 1162, 262586.2, 1162, 371061.6, 1162, 275434.1, 1162, 362916.8, 1162, 409512.2, 1162, 258010.8
1164, 167757.2, 1164, 232123.2, 1164, 1143777.0, 1164, 391316.3, 1164, 415665.5, 1164, 296272.6, 1164, 189037.6, 1164, 357862.6, 1164, 273933.9, 1164, 327826.7, 1164, 262587.4, 1164, 371022.9, 1164, 275464.3, 1164, 362920.9, 1164, 409524.1, 1164, 258053.4
1166, 167858.5, 1166, 232103.1, 1166, 1143784.0, 1166, 391273.2, 1166, 415696.0, 1166, 296273.7, 1166, 189048.4, 1166, 357894.2, 1166, 273828.7, 1166, 327808.8, 1166, 262618.8, 1166, 371094.1, 1166, 275395.9, 1166, 362968.8, 1166, 409441.7, 1166, 258063.2
1168, 167793.6, 1168, 232100.4, 1168, 1143764.0, 1168, 391312.2, 1168, 415638.7, 1168, 296314.4, 1168, 189019.9, 1168, 357903.7, 1168, 273845.3, 1168, 327841.8, 1168, 262624.8, 1168, 371030.2, 1168, 275371.5, 1168, 362897.1, 1168, 409477.4, 1168, 258002.9
1170, 167843.4, 1170, 232078.7, 1170, 1143803.0, 1170, 391311.3, 1170, 415668.1, 1170, 296254.0, 1170, 189068.2, 1170, 357868.4, 1170, 273882.9, 1170, 327824.5, 1170, 262774.7, 1170, 371026.0, 1170, 275384.5, 1170, 362917.7, 1170, 409536.8, 1170, 257999.3
1172, 167803.8, 1172, 232107.3, 1172, 1143764.0, 1172, 391318.9, 1172, 415654.4, 1172, 296309.1, 1172, 189090.3, 1172, 357876.5, 1172, 273859.3, 1172, 327808.2, 1172, 262636.5, 1172, 371102.3, 1172, 275419.7, 1172, 362868.9, 1172, 409516.5, 1172, 258031.4
1174, 167737.7, 1174, 232136.6, 1174, 1143780.0, 1174, 391284.2, 1174, 415685.7, 1174, 296250.8, 1174, 189043.2, 1174, 357861.3, 1174, 273891.3, 1174, 327811.8, 1174, 262663.4, 1174, 371024.6, 1174, 275394.4, 1174, 362974.1, 1174, 409463.9, 1174, 258033.3
1176, 167774.1, 1176, 232072.6, 1176, 1143752.0, 1176, 391300.5, 1176, 415699.3, 1176, 296301.6, 1176, 189113.5, 1176, 357863.7, 1176, 273882.5, 1176, 327865.8, 1176, 262691.6, 1176, 371029.8, 1176, 275355.9, 1176, 362890.4, 1176, 409461.5, 1176, 258037.1
1178, 167840.7, 1178, 232057.9, 1178, 1143780.0, 1178, 391337.3, 1178, 415702.3, 1178, 296321.4, 1178, 189031.4, 1178, 357895.8, 1178, 273896.9, 1178, 327856.6, 1178, 262651.6, 1178, 371040.9, 1178, 275467.6, 1178, 362917.9, 1178, 409527.6, 1178, 258047.8
1180, 167849.8, 1180, 232115.2, 1180, 1143798.0, 1180, 391329.5, 1180, 415686.9, 1180, 296295.8, 1180, 189106.4, 1180, 357936.9, 1180, 273858.6, 1180, 327903.2, 1180, 262669.5, 1180, 371056.2, 1180, 275527.9, 1180, 362943.4, 1180, 409503.1, 1180, 258037.1
1182, 167856.8, 1182, 232049.2, 1182, 1143750.0, 1182, 391397.5, 1182, 415697.8, 1182, 296296.9, 1182, 189075.0, 1182, 357821.2, 1182, 273877.7, 1182, 327920.8, 1182, 262622.2, 1182, 371114.0, 1182, 275479.2, 1182, 362896.7, 1182, 409564.9, 1182, 258034.3
1184, 167785.0, 1184, 232079.5, 1184, 1143767.0, 1184, 391330.1, 1184, 415657.6, 1184, 296324.0, 1184, 189069.6, 1184, 357910.3, 1184, 273795.3, 1184, 327868.7, 1184, 262650.5, 1184, 371115.6, 1184, 275381.5, 1184, 362891.8, 1184, 409514.2, 1184, 258065.1
1186, 167779.2, 1186, 232172.9, 1186, 1143754.0, 1186, 391354.4, 1186, 415687.4, 1186, 296301.3, 1186, 189100.7, 1186, 357941.2, 1186, 273871.9, 1186, 327908.2, 1186, 262600.3, 1186, 371146.3, 1186, 275464.0, 1186, 362963.3, 1186, 409516.9, 1186, 258069.1
1188, 167866.3, 1188, 232124.6, 1188, 1143786.0, 1188, 391370.8, 1188, 415673.4, 1188, 296268.6, 1188, 189056.4, 1188, 357899.1, 1188, 273914.1, 1188, 327823.8, 1188, 262651.8, 1188, 371033.3, 1188, 275415.4, 1188, 362918.9, 1188, 409549.1, 1188, 258049.1
1190, 167808.9, 1190, 232101.8, 1190, 1143749.0, 1190, 391243.9, 1190, 415660.4, 1190, 296247.0, 1190, 189075.2, 1190, 357891.9, 1190, 273865.9, 1190, 327813.3, 1190, 262631.4, 1190, 371040.2, 1190, 275373.3, 1190, 362910.5, 1190, 409532.8, 1190, 258062.5
1192, 167832.4, 1192, 232082.7, 1192, 1143737.0, 1192, 391315.1, 1192, 415724.1, 1192, 296286.0, 1192, 189096.4, 1192, 357886.1, 1192, 273892.0, 1192, 327852.1, 1192, 262686.8, 1192, 371040.0, 1192, 275434.2, 1192, 362941.0, 1192, 409448.7, 1192, 258076.6
1194, 167744.1, 1194, 232107.7, 1194, 1143756.0, 1194, 391273.7, 1194, 415631.4, 1194, 296271.0, 1194, 189053.9, 1194, 357868.1, 1194, 273854.0, 1194, 327807.0, 1194, 262711.0, 1194, 371052.5, 1194, 275422.2, 1194, 362943.4, 1194, 409432.9, 1194, 258036.1
1196, 167814.5, 1196, 232099.9, 1196, 1143739.0, 1196, 391346.1, 1196, 415700.8, 1196, 296299.7, 1196, 189111.7, 1196, 357894.3, 1196, 273953.4, 1196, 327824.2, 1196, 262763.1, 1196, 371098.4, 1196, 275396.8, 1196, 362934.7, 1196, 409482.8, 1196, 258076.8
1198, 167846.5, 1198, 232055.0, 1198, 1143755.0, 1198, 391252.3, 1198, 415706.4, 1198, 296341.2, 1198, 189078.8, 1198, 357935.3, 1198, 273810.4, 1198, 327907.6, 1198, 262659.0, 1198, 371110.5, 1198, 275469.9, 1198, 362953.1, 1198, 409509.0, 1198, 257999.3
1200, 167786.1, 1200, 232052.5, 1200, 1143790.0, 1200, 391338.3, 1200, 415639.4, 1200, 296326.1, 1200, 189061.7, 1200, 357891.2, 1200, 273797.6, 1200, 327902.9, 1200, 262704.4, 1200, 371094.6, 1200, 275442.6, 1200, 362941.3, 1200, 409597.0, 1200, 258049.1
1202, 167810.8, 1202, 232156.8, 1202, 1143799.0, 1202, 391413.4, 1202, 415703.2, 1202, 296357.2, 1202, 189040.2, 1202, 357823.6, 1202, 273878.4, 1202, 327875.6, 1202, 262567.4, 1202, 371079.5, 1202, 275483.8, 1202, 362944.1, 1202, 409559.6, 1202, 258029.1
1204, 167779.5, 1204, 232115.7, 1204, 1143760.0, 1204, 391358.4, 1204, 415630.9, 1204, 296362.4, 1204, 189060.3, 1204, 357876.5, 1204, 273919.7, 1204, 327884.1, 1204, 262577.2, 1204, 371072.4, 1204, 275479.0, 1204, 362900.2, 1204, 409558.9, 1204, 257997.6
1206, 167812.0, 1206, 232093.3, 1206, 1143762.0, 1206, 391398.9, 1206, 415743.7, 1206, 296277.2, 1206, 189042.9, 1206, 357909.8, 1206, 273829.2, 1206, 327820.8, 1206, 262606.2, 1206, 371046.9, 1206, 275412.7, 1206, 362881.2, 1206, 409559.4, 1206, 258034.7
1208, 167748.6, 1208, 232100.5, 1208, 1143753.0, 1208, 391324.2, 1208, 415686.4, 1208, 296267.3, 1208, 189016.7, 1208, 357873.5, 1208, 273819.8, 1208, 327854.3, 1208, 262686.2, 1208, 371096.7, 1208, 275414.2, 1208, 362921.4, 1208, 409525.8, 1208, 258041.0
1210, 167802.9, 1210, 232082.6, 1210, 1143721.0, 1210, 391239.1, 1210, 415656.1, 1210, 296264.3, 1210, 189082.3, 1210, 357901.8, 1210, 273873.2, 1210, 327809.5, 1210, 262685.7, 1210, 371049.7, 1210, 275393.1, 1210, 362883.4, 1210, 409538.8, 1210, 258015.6
1212, 167775.1, 1212, 232079.3, 1212, 1143759.0, 1212, 391294.8, 1212, 415623.6, 1212, 296347.3, 1212, 189065.3, 1212, 357825.5, 1212, 273871.8, 1212, 327812.8, 1212, 262712.0, 1212, 371085.3, 1212, 275384.4, 1212, 362969.0, 1212, 409383.5, 1212, 258012.9
1214, 167777.3, 1214, 232058.9, 1214, 1143750.0, 1214, 391253.2, 1214, 415673.3, 1214, 296263.1, 1214, 189094.0, 1214, 357890.8, 1214, 273856.3, 1214, 327855.0, 1214, 262735.2, 1214, 371120.0, 1214, 275427.2, 1214, 362934.6, 1214, 409464.4, 1214, 258028.2
1216, 167831.7, 1216, 232039.8, 1216, 1143707.0, 1216, 391316.9, 1216, 415621.7, 1216, 296296.7, 1216, 189096.5, 1216, 357875.6, 1216, 273889.3, 1216, 327856.1, 1216, 262657.8, 1216, 371104.0, 1216, 275428.3, 1216, 362951.5, 1216, 409457.3, 1216, 258039.7
1218, 167764.2, 1218, 232037.0, 1218, 1143649.0, 1218, 391303.2, 1218, 415596.0, 1218, 296299.8, 1218, 189041.1, 1218, 357880.6, 1218, 273930.3, 1218, 327864.1, 1218, 262700.8, 1218, 371085.2, 1218, 275406.0, 1218, 362946.7, 1218, 409462.3, 1218, 258070.9
1220, 167792.3, 1220, 232040.3, 1220, 1143685.0, 1220, 391323.9, 1220, 415692.5, 1220, 296303.8, 1220, 189089.4, 1220, 357795.1, 1220, 273887.0, 1220, 327856.9, 1220, 262649.6, 1220, 371048.2, 1220, 275447.9, 1220, 362944.7, 1220, 409462.5, 1220, 258026.8
1222, 167810.8, 1222, 232030.7, 1222, 1143663.0, 1222, 391285.2, 1222, 415653.6, 1222, 296274.6, 1222, 189067.5, 1222, 357850.7, 1222, 273897.6, 1222, 327871.7, 1222, 262682.5, 1222, 371119.9, 1222, 275433.5, 1222, 362888.5, 1222, 409462.7, 1222, 258058.0
1224, 167778.3, 1224, 232082.5, 1224, 1143694.0, 1224, 391307.4, 1224, 415666.5, 1224, 296330.3, 1224, 189086.7, 1224, 357958.4, 1224, 273903.4, 1224, 327881.9, 1224, 262693.9, 1224, 371073.8, 1224, 275455.0, 1224, 362935.8, 1224, 409444.4, 1224, 258026.5
1226, 167820.3, 1226, 232031.0, 1226, 1143734.0, 1226, 391273.7, 1226, 415561.3, 1226, 296318.6, 1226, 189057.3, 1226, 357819.0, 1226, 273947.4, 1226, 327850.2, 1226, 262764.4, 1226, 371086.5, 1226, 275431.5, 1226, 362943.6, 1226, 409499.9, 1226, 258059.1
1228, 167847.9, 1228, 232073.7, 1228, 1143747.0, 1228, 391334.2, 1228, 415662.5, 1228, 296272.5, 1228, 189078.2, 1228, 357854.3, 1228, 273864.0, 1228, 327941.0, 1228, 262747.0, 1228, 371061.6, 1228, 275443.5, 1228, 362979.6, 1228, 409588.2, 1228, 258017.8
1230, 167761.7, 1230, 232086.7, 1230, 1143735.0, 1230, 391372.9, 1230, 415618.3, 1230, 296393.9, 1230, 189106.8, 1230, 357931.4, 1230, 273789.6, 1230, 327979.6, 1230, 262660.3, 1230, 371101.2, 1230, 275481.4, 1230, 362913.6, 1230, 409675.7, 1230, 258113.4
1232, 167867.4, 1232, 232151.1, 1232, 1143719.0, 1232, 391435.3, 1232, 415633.7, 1232, 296394.0, 1232, 189033.1, 1232, 357975.4, 1232, 273754.1, 1232, 328041.2, 1232, 262639.6, 1232, 371082.2, 1232, 275504.4, 1232, 362832.8, 1232, 409707.6, 1232, 258131.0
1234, 167883.4, 1234, 232116.5, 1234, 1143746.0, 1234, 391410.9, 1234, 415697.2, 1234, 296304.4, 1234, 189035.2, 1234, 357965.0, 1234, 273823.6, 1234, 327914.1, 1234, 262621.4, 1234, 371110.9, 1234, 275473.6, 1234, 362894.8, 1234, 409711.8, 1234, 258054.6
1236, 167856.1, 1236, 232197.5, 1236, 1143780.0, 1236, 391400.4, 1236, 415657.7, 1236, 296286.7, 1236, 189029.3, 1236, 357944.3, 1236, 273821.7, 1236, 327919.4, 1236, 262579.5, 1236, 371086.2, 1236, 275478.0, 1236, 362886.0, 1236, 409617.9, 1236, 258060.1
1238, 167834.9, 1238, 232086.9, 1238, 1143719.0, 1238, 391360.5, 1238, 415698.4, 1238, 296248.7, 1238, 189106.0, 1238, 357896.5, 1238, 273843.1, 1238, 327837.3, 1238, 262596.6, 1238, 371087.0, 1238, 275454.6, 1238, 362899.8, 1238, 409522.8, 1238, 258064.5
1240, 167811.1, 1240, 232096.7, 1240, 1143740.0, 1240, 391291.6, 1240, 415676.3, 1240, 296205.3, 1240, 189020.1, 1240, 357928.1, 1240, 273859.3, 1240, 327841.1, 1240, 262589.4, 1240, 371095.0, 1240, 275480.9, 1240, 362820.8, 1240, 409507.8, 1240, 258028.5
1242, 167862.3, 1242, 232067.0, 1242, 1143766.0, 1242, 391265.5, 1242, 415662.8, 1242, 296243.3, 1242, 189064.0, 1242, 357900.4, 1242, 273911.2, 1242, 327881.6, 1242, 262623.3, 1242, 371055.9, 1242, 275412.0, 1242, 362909.8, 1242, 409469.8, 1242, 258053.2
1244, 167821.0, 1244, 232072.0, 1244, 1143658.0, 1244, 391304.7, 1244, 415678.1, 1244, 296323.9, 1244, 189037.5, 1244, 357880.7, 1244, 273889.3, 1244, 327735.3, 1244, 262707.2, 1244, 371064.6, 1244, 275392.4, 1244, 362927.3, 1244, 409502.0, 1244, 258075.1
1246, 167826.7, 1246, 232099.7, 1246, 1143607.0, 1246, 391290.1, 1246, 415666.3, 1246, 296270.8, 1246, 189059.0, 1246, 357908.4, 1246, 273899.7, 1246, 327821.4, 1246, 262690.5, 1246, 371077.5, 1246, 275407.5, 1246, 362911.5, 1246, 409447.7, 1246, 258030.9
1248, 167835.2, 1248, 232019.4, 1248, 1143763.0, 1248, 391281.9, 1248, 415586.3, 1248, 296318.5, 1248, 189075.4, 1248, 357847.9, 1248, 273946.9, 1248, 327859.7, 1248, 262681.9, 1248, 371145.3, 1248, 275464.7, 1248, 362962.0, 1248, 409444.0, 1248, 258062.8
1250, 167848.5, 1250, 232044.0, 1250, 1143724.0, 1250, 391260.3, 1250, 415685.0, 1250, 296318.5, 1250, 189072.8, 1250, 357850.8, 1250, 273924.9, 1250, 327857.7, 1250, 262651.0, 1250, 371119.4, 1250, 275406.0, 1250, 362936.0, 1250, 409520.7, 1250, 258097.9
1252, 167807.0, 1252, 232088.3, 1252, 1143672.0, 1252, 391359.9, 1252, 415674.5, 1252, 296322.2, 1252, 189083.2, 1252, 357836.6, 1252, 273894.7, 1252, 327868.7, 1252, 262698.8, 1252, 371069.5, 1252, 275413.0, 1252, 362980.3, 1252, 409529.7, 1252, 258059.3
1254, 167805.0, 1254, 232030.3, 1254, 1143663.0, 1254, 391266.6, 1254, 415649.0, 1254, 296323.2, 1254, 189044.4, 1254, 357975.7, 1254, 273866.7, 1254, 327925.9, 1254, 262699.5, 1254, 371075.6, 1254, 275436.9, 1254, 362886.4, 1254, 409561.9, 1254, 258037.3
1256, 167870.6, 1256, 232065.8, 1256, 1143635.0, 1256, 391268.5, 1256, 415593.5, 1256, 296340.2, 1256, 188991.7, 1256, 357895.9, 1256, 273910.5, 1256, 327859.6, 1256, 262667.9, 1256, 371126.0, 1256, 275450.8, 1256, 362939.6, 1256, 409516.1, 1256, 258017.1
1260, 167833.3, 1260, 232075.3, 1260, 1143659.0, 1260, 391280.8, 1260, 415630.6, 1260, 296334.3, 1260, 189073.6, 1260, 357865.8, 1260, 273891.7, 1260, 327870.9, 1260, 262643.5, 1260, 371043.7, 1260, 275393.3, 1260, 362881.2, 1260, 409506.0, 1260, 258070.9
1262, 167875.2, 1262, 232069.5, 1262, 1143708.0, 1262, 391315.7, 1262, 415653.2, 1262, 296274.3, 1262, 189039.1, 1262, 357823.3, 1262, 273917.2, 1262, 327807.4, 1262, 262669.7, 1262, 371099.5, 1262, 275407.1, 1262, 362856.5, 1262, 409455.3, 1262, 258039.4
1264, 167766.3, 1264, 232051.9, 1264, 1143664.0, 1264, 391294.5, 1264, 415629.4, 1264, 296338.9, 1264, 189105.0, 1264, 357777.3, 1264, 273897.1, 1264, 327842.8, 1264, 262679.3, 1264, 371046.2, 1264, 275393.5, 1264, 362852.4, 1264, 409451.0, 1264, 258048.1
1266, 167782.1, 1266, 232039.0, 1266, 1143700.0, 1266, 391242.2, 1266, 415639.7, 1266, 296256.7, 1266, 189037.9, 1266, 357861.1, 1266, 273885.5, 1266, 327816.0, 1266, 262691.3, 1266, 371099.3, 1266, 275448.7, 1266, 362884.5, 1266, 409434.8, 1266, 258049.5
1268, 167853.7, 1268, 232039.0, 1268, 1143629.0, 1268, 391274.8, 1268, 415613.6, 1268, 296257.8, 1268, 189073.1, 1268, 357871.1, 1268, 273929.7, 1268, 327819.1, 1268, 262707.0, 1268, 371073.5, 1268, 275419.3, 1268, 362915.0, 1268, 409420.3, 1268, 258021.8
1270, 167796.5, 1270, 232035.4, 1270, 1143668.0, 1270, 391227.5, 1270, 415647.9, 1270, 296313.6, 1270, 189063.8, 1270, 357822.9, 1270, 273907.5, 1270, 327814.9, 1270, 262701.7, 1270, 371045.0, 1270, 275330.3, 1270, 362855.2, 1270, 409430.0, 1270, 257987.8
1272, 167791.2, 1272, 231978.2, 1272, 1143668.0, 1272, 391288.8, 1272, 415658.1, 1272, 296279.1, 1272, 189076.0, 1272, 357825.6, 1272, 273933.8, 1272, 327808.5, 1272, 262755.0, 1272, 371089.1, 1272, 275397.0, 1272, 362886.9, 1272, 409431.0, 1272, 258053.6
1274, 167742.9, 1274, 231961.3, 1274, 1143656.0, 1274, 391244.1, 1274, 415684.0, 1274, 296301.1, 1274, 189074.3, 1274, 357844.8, 1274, 273891.7, 1274, 327793.3, 1274, 262703.2, 1274, 371130.5, 1274, 275328.9, 1274, 362937.7, 1274, 409441.1, 1274, 258019.7
1276, 167793.3, 1276, 232048.1, 1276, 1143625.0, 1276, 391198.0, 1276, 415655.3, 1276, 296301.4, 1276, 189050.4, 1276, 357849.9, 1276, 273906.7, 1276, 327817.4, 1276, 262688.4, 1276, 371071.8, 1276, 275358.1, 1276, 362895.9, 1276, 409366.9, 1276, 258056.3
1278, 167746.1, 1278, 232004.3, 1278, 1143644.0, 1278, 391248.4, 1278, 415614.8, 1278, 296298.7, 1278, 189062.9, 1278, 357858.0, 1278, 273807.8, 1278, 327746.6, 1278, 262702.4, 1278, 371111.3, 1278, 275357.4, 1278, 362932.1, 1278, 409398.6, 1278, 258056.9
1280, 167786.1, 1280, 232045.8, 1280, 1143647.0, 1280, 391271.9, 1280, 415604.3, 1280, 296261.9, 1280, 189022.1, 1280, 357801.3, 1280, 273931.7, 1280, 327717.3, 1280, 262735.9, 1280, 371099.0, 1280, 275331.8, 1280, 362928.3, 1280, 409427.7, 1280, 258066.2
1282, 167805.9, 1282, 232031.2, 1282, 1143690.0, 1282, 391232.3, 1282, 415666.3, 1282, 296321.4, 1282, 189019.3, 1282, 357884.1, 1282, 273958.6, 1282, 327817.7, 1282, 262750.9, 1282, 371108.4, 1282, 275447.5, 1282, 362947.7, 1282, 409466.6, 1282, 258013.5
1284, 167848.0, 1284, 232020.3, 1284, 1143698.0, 1284, 391288.3, 1284, 415577.6, 1284, 296331.2, 1284, 189118.0, 1284, 357849.9, 1284, 273947.7, 1284, 327923.4, 1284, 262768.6, 1284, 371103.0, 1284, 275449.1, 1284, 362946.0, 1284, 409501.1, 1284, 258033.0
1286, 167833.4, 1286, 232054.3, 1286, 1143678.0, 1286, 391348.8, 1286, 415665.2, 1286, 296365.9, 1286, 189052.7, 1286, 357855.9, 1286, 273846.9, 1286, 327992.2, 1286, 262649.3, 1286, 371129.2, 1286, 275435.4, 1286, 362863.7, 1286, 409625.1, 1286, 258119.0
1288, 167845.9, 1288, 232120.5, 1288, 1143749.0, 1288, 391350.6, 1288, 415653.7, 1288, 296392.6, 1288, 189040.9, 1288, 357874.7, 1288, 273816.3, 1288, 328009.4, 1288, 262566.2, 1288, 371108.6, 1288, 275492.8, 1288, 362844.5, 1288, 409669.1, 1288, 258044.4
1290, 167866.5, 1290, 232148.7, 1290, 1143727.0, 1290, 391398.5, 1290, 415630.6, 1290, 296307.8, 1290, 189060.4, 1290, 357916.2, 1290, 273816.5, 1290, 327944.1, 1290, 262520.3, 1290, 371065.7, 1290, 275476.2, 1290, 362823.6, 1290, 409622.1, 1290, 258143.3
1292, 167815.3, 1292, 232185.4, 1292, 1143740.0, 1292, 391379.2, 1292, 415671.7, 1292, 296346.2, 1292, 189059.3, 1292, 358011.4, 1292, 273871.1, 1292, 327940.8, 1292, 262566.1, 1292, 371106.3, 1292, 275501.1, 1292, 362837.6, 1292, 409613.4, 1292, 258020.9
1294, 167898.9, 1294, 232092.6, 1294, 1143696.0, 1294, 391296.9, 1294, 415640.5, 1294, 296322.0, 1294, 189022.3, 1294, 357886.1, 1294, 273832.2, 1294, 327861.3, 1294, 262593.7, 1294, 371081.2, 1294, 275420.5, 1294, 362804.7, 1294, 409521.6, 1294, 258021.0
1296, 167807.2, 1296, 232067.7, 1296, 1143680.0, 1296, 391266.1, 1296, 415590.7, 1296, 296257.0, 1296, 189033.4, 1296, 357910.8, 1296, 273860.2, 1296, 327885.7, 1296, 262614.8, 1296, 371034.3, 1296, 275462.7, 1296, 362806.8, 1296, 409510.2, 1296, 258035.3
1298, 167891.2, 1298, 232053.1, 1298, 1143697.0, 1298, 391274.9, 1298, 415624.3, 1298, 296295.0, 1298, 189047.6, 1298, 357920.8, 1298, 273874.5, 1298, 327826.6, 1298, 262627.3, 1298, 371047.6, 1298, 275430.5, 1298, 362800.3, 1298, 409474.1, 1298, 258048.1
1300, 167776.5, 1300, 232059.9, 1300, 1143655.0, 1300, 391261.9, 1300, 415632.0, 1300, 296306.9, 1300, 189074.9, 1300, 357829.9, 1300, 273874.5, 1300, 327796.6, 1300, 262665.5, 1300, 371099.9, 1300, 275394.4, 1300, 362879.6, 1300, 409557.7, 1300, 258077.8
1302, 167756.6, 1302, 232099.8, 1302, 1143659.0, 1302, 391269.9, 1302, 415665.1, 1302, 296319.9, 1302, 189006.3, 1302, 357885.3, 1302, 273885.4, 1302, 327819.5, 1302, 262635.3, 1302, 371060.4, 1302, 275375.0, 1302, 362831.2, 1302, 409460.2, 1302, 258036.4
1304, 167832.6, 1304, 232049.3, 1304, 1143711.0, 1304, 391286.3, 1304, 415705.3, 1304, 296286.7, 1304, 189017.2, 1304, 357885.8, 1304, 273868.8, 1304, 327880.9, 1304, 262678.9, 1304, 371125.7, 1304, 275470.7, 1304, 362892.6, 1304, 409559.4, 1304, 258032.9
1306, 167879.8, 1306, 232111.6, 1306, 1143781.0, 1306, 391291.4, 1306, 415631.7, 1306, 296345.4, 1306, 189022.5, 1306, 357861.1, 1306, 273883.2, 1306, 328007.9, 1306, 262656.3, 1306, 371148.4, 1306, 275449.3, 1306, 362891.8, 1306, 409648.3, 1306, 258080.8
1308, 167840.1, 1308, 232160.4, 1308, 1143768.0, 1308, 391419.6, 1308, 415647.6, 1308, 296417.5, 1308, 189035.8, 1308, 357934.8, 1308, 273843.7, 1308, 327984.6, 1308, 262585.9, 1308, 371082.8, 1308, 275550.6, 1308, 362875.4, 1308, 409728.7, 1308, 258079.9
1310, 167830.5, 1310, 232196.5, 1310, 1143758.0, 1310, 391420.6, 1310, 415678.2, 1310, 296373.1, 1310, 189027.1, 1310, 357960.7, 1310, 273842.0, 1310, 327953.9, 1310, 262462.0, 1310, 371098.2, 1310, 275480.3, 1310, 362822.0, 1310, 409711.2, 1310, 258091.0
1312, 167843.4, 1312, 232227.6, 1312, 1143793.0, 1312, 391407.9, 1312, 415711.2, 1312, 296305.0, 1312, 189024.2, 1312, 357936.9, 1312, 273859.3, 1312, 327904.0, 1312, 262476.2, 1312, 371101.9, 1312, 275442.1, 1312, 362826.5, 1312, 409642.0, 1312, 258107.9
1314, 167837.0, 1314, 232187.8, 1314, 1143732.0, 1314, 391340.1, 1314, 415663.4, 1314, 296280.2, 1314, 189118.9, 1314, 357954.0, 1314, 273851.3, 1314, 327870.1, 1314, 262615.1, 1314, 371140.3, 1314, 275461.3, 1314, 362798.6, 1314, 409599.5, 1314, 257989.4
1316, 167824.5, 1316, 232162.1, 1316, 1143696.0, 1316, 391319.1, 1316, 415680.2, 1316, 296246.6, 1316, 189063.7, 1316, 357910.4, 1316, 273846.3, 1316, 327881.0, 1316, 262553.5, 1316, 371055.1, 1316, 275442.0, 1316, 362866.8, 1316, 409538.0, 1316, 258062.6
1318, 167853.7, 1318, 232119.2, 1318, 1143753.0, 1318, 391278.5, 1318, 415614.4, 1318, 296306.6, 1318, 189086.4, 1318, 357890.4, 1318, 273899.7, 1318, 327824.8, 1318, 262593.1, 1318, 371053.9, 1318, 275398.3, 1318, 362872.6, 1318, 409533.9, 1318, 258007.1
1320, 167890.1, 1320, 232161.5, 1320, 1143726.0, 1320, 391248.9, 1320, 415708.4, 1320, 296281.7, 1320, 189110.8, 1320, 357947.2, 1320, 273890.0, 1320, 327894.4, 1320, 262604.9, 1320, 371062.8, 1320, 275487.2, 1320, 362911.7, 1320, 409476.3, 1320, 258023.5
1322, 167865.7, 1322, 232101.6, 1322, 1143715.0, 1322, 391310.4, 1322, 415681.1, 1322, 296274.1, 1322, 189055.4, 1322, 357891.9, 1322, 273842.1, 1322, 327874.1, 1322, 262641.1, 1322, 371038.7, 1322, 275426.2, 1322, 362898.2, 1322, 409531.9, 1322, 258067.0
1324, 167832.5, 1324, 232066.7, 1324, 1143664.0, 1324, 391329.9, 1324, 415611.9, 1324, 296295.5, 1324, 189063.4, 1324, 357865.7, 1324, 273901.3, 1324, 327825.3, 1324, 262674.4, 1324, 371079.9, 1324, 275418.9, 1324, 362823.1, 1324, 409444.0, 1324, 258046.6
