time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
962, 168164.5, 962, 232390.2, 962, 1144109.0, 962, 391629.6, 962, 415695.5, 962, 296226.0, 962, 189028.9, 962, 357892.7, 962, 273922.8, 962, 327964.9, 962, 262623.8, 962, 371091.1, 962, 275421.3, 962, 362929.1, 962, 409524.7, 962, 258147.9
964, 168163.2, 964, 232386.2, 964, 1144060.0, 964, 391573.1, 964, 415665.1, 964, 296272.6, 964, 188991.2, 964, 357880.1, 964, 273898.0, 964, 327920.0, 964, 262668.3, 964, 371154.4, 964, 275385.4, 964, 362853.6, 964, 409468.6, 964, 258167.4
966, 168204.7, 966, 232424.7, 966, 1144141.0, 966, 391638.0, 966, 415703.8, 966, 296274.0, 966, 189023.3, 966, 357891.0, 966, 273949.4, 966, 327893.7, 966, 262690.5, 966, 371151.4, 966, 275423.7, 966, 362865.9, 966, 409447.4, 966, 258146.4
968, 168135.7, 968, 232343.8, 968, 1144081.0, 968, 391617.9, 968, 415739.3, 968, 296246.4, 968, 189042.6, 968, 357869.4, 968, 273932.5, 968, 327945.7, 968, 262638.3, 968, 371171.6, 968, 275405.5, 968, 362914.0, 968, 409491.3, 968, 258113.6
970, 168129.4, 970, 232389.0, 970, 1144084.0, 970, 391610.6, 970, 415688.8, 970, 296302.6, 970, 189028.4, 970, 357911.0, 970, 273909.8, 970, 327926.2, 970, 262721.6, 970, 371154.6, 970, 275356.5, 970, 362888.6, 970, 409427.9, 970, 258143.9
972, 168107.2, 972, 232364.7, 972, 1144069.0, 972, 391569.6, 972, 415649.8, 972, 296298.5, 972, 188984.3, 972, 357880.1, 972, 273921.9, 972, 327892.9, 972, 262690.0, 972, 371126.0, 972, 275430.0, 972, 362929.7, 972, 409430.6, 972, 258125.6
974, 168140.2, 974, 232396.8, 974, 1144085.0, 974, 391555.8, 974, 415704.2, 974, 296250.0, 974, 189046.2, 974, 357845.5, 974, 273946.7, 974, 327910.9, 974, 262675.6, 974, 371151.4, 974, 275404.4, 974, 362917.9, 974, 409387.2, 974, 258161.3
976, 168094.2, 976, 232334.3, 976, 1144039.0, 976, 391568.2, 976, 415680.5, 976, 296280.6, 976, 189056.3, 976, 357884.7, 976, 273943.9, 976, 327893.4, 976, 262710.2, 976, 371118.5, 976, 275398.1, 976, 362899.2, 976, 409434.8, 976, 258148.7
978, 168144.2, 978, 232309.1, 978, 1144100.0, 978, 391595.8, 978, 415664.3, 978, 296346.6, 978, 189074.7, 978, 357876.6, 978, 273932.2, 978, 327897.0, 978, 262767.6, 978, 371199.5, 978, 275387.0, 978, 362942.2, 978, 409375.1, 978, 258111.8
980, 168142.0, 980, 232274.7, 980, 1143995.0, 980, 391573.1, 980, 415613.7, 980, 296257.1, 980, 189045.4, 980, 357803.9, 980, 273929.1, 980, 327883.8, 980, 262751.3, 980, 371134.0, 980, 275413.1, 980, 362897.1, 980, 409393.2, 980, 258096.0
982, 168091.4, 982, 232298.1, 982, 1144051.0, 982, 391545.2, 982, 415692.1, 982, 296287.5, 982, 189023.0, 982, 357868.6, 982, 273913.8, 982, 327873.0, 982, 262793.1, 982, 371170.9, 982, 275441.8, 982, 362974.2, 982, 409405.1, 982, 258161.7
984, 168097.0, 984, 232288.6, 984, 1144041.0, 984, 391524.0, 984, 415643.9, 984, 296322.1, 984, 189023.4, 984, 357833.5, 984, 273995.4, 984, 327919.6, 984, 262781.6, 984, 371158.6, 984, 275390.0, 984, 362897.6, 984, 409415.7, 984, 258078.4
986, 168084.5, 986, 232314.7, 986, 1144025.0, 986, 391549.5, 986, 415670.9, 986, 296278.0, 986, 189045.0, 986, 357876.7, 986, 273926.4, 986, 327921.9, 986, 262794.9, 986, 371187.0, 986, 275361.2, 986, 362904.2, 986, 409425.4, 986, 258130.7
988, 168168.2, 988, 232328.8, 988, 1144002.0, 988, 391514.7, 988, 415684.6, 988, 296328.9, 988, 189048.1, 988, 357845.1, 988, 273980.8, 988, 327953.0, 988, 262750.5, 988, 371171.8, 988, 275448.1, 988, 362918.8, 988, 409438.8, 988, 258139.4
990, 168130.5, 990, 232305.0, 990, 1144057.0, 990, 391594.0, 990, 415644.7, 990, 296320.3, 990, 189007.2, 990, 357866.3, 990, 273912.4, 990, 327926.9, 990, 262760.9, 990, 371134.6, 990, 275405.9, 990, 362919.8, 990, 409459.0, 990, 258142.3
992, 168120.6, 992, 232330.6, 992, 1144039.0, 992, 391541.7, 992, 415640.2, 992, 296326.4, 992, 189055.0, 992, 357868.9, 992, 273947.3, 992, 327900.5, 992, 262697.1, 992, 371183.7, 992, 275452.4, 992, 362866.5, 992, 409560.5, 992, 258127.7
994, 168188.8, 994, 232371.6, 994, 1144024.0, 994, 391572.6, 994, 415616.2, 994, 296300.5, 994, 189007.9, 994, 357869.6, 994, 273894.3, 994, 327979.6, 994, 262686.8, 994, 371146.9, 994, 275436.9, 994, 362899.5, 994, 409541.5, 994, 258101.0
996, 168111.0, 996, 232357.4, 996, 1144006.0, 996, 391561.2, 996, 415594.8, 996, 296345.8, 996, 189063.4, 996, 357873.6, 996, 273972.0, 996, 327911.6, 996, 262712.3, 996, 371156.4, 996, 275414.2, 996, 362941.5, 996, 409491.3, 996, 258110.1
998, 168200.0, 998, 232369.3, 998, 1144015.0, 998, 391532.0, 998, 415648.7, 998, 296375.6, 998, 189060.4, 998, 357909.5, 998, 273983.0, 998, 327908.8, 998, 262728.6, 998, 371119.2, 998, 275370.5, 998, 362897.3, 998, 409460.1, 998, 258155.7
1000, 168154.8, 1000, 232340.8, 1000, 1143988.0, 1000, 391565.6, 1000, 415584.9, 1000, 296274.5, 1000, 189022.4, 1000, 357819.0, 1000, 273924.5, 1000, 327909.0, 1000, 262754.9, 1000, 371117.4, 1000, 275426.3, 1000, 362877.2, 1000, 409504.9, 1000, 258142.1
1002, 168110.3, 1002, 232313.1, 1002, 1143989.0, 1002, 391543.0, 1002, 415633.2, 1002, 296285.4, 1002, 189068.9, 1002, 357815.4, 1002, 274005.8, 1002, 327909.5, 1002, 262790.8, 1002, 371169.3, 1002, 275387.7, 1002, 362932.9, 1002, 409423.7, 1002, 258132.7
1006, 168087.0, 1006, 232346.5, 1006, 1143949.0, 1006, 391495.1, 1006, 415636.1, 1006, 296323.4, 1006, 189058.7, 1006, 357875.4, 1006, 273947.8, 1006, 327840.9, 1006, 262750.0, 1006, 371130.4, 1006, 275392.9, 1006, 362899.7, 1006, 409470.2, 1006, 258105.9
1008, 168101.0, 1008, 232340.9, 1008, 1144001.0, 1008, 391531.1, 1008, 415659.6, 1008, 296293.0, 1008, 189060.6, 1008, 357770.4, 1008, 274004.0, 1008, 327863.1, 1008, 262776.4, 1008, 371165.0, 1008, 275419.8, 1008, 362912.9, 1008, 409403.8, 1008, 258129.6
1010, 168125.4, 1010, 232314.2, 1010, 1143988.0, 1010, 391485.1, 1010, 415648.9, 1010, 296345.7, 1010, 189066.8, 1010, 357857.8, 1010, 273957.9, 1010, 327895.7, 1010, 262827.6, 1010, 371214.1, 1010, 275412.8, 1010, 362951.2, 1010, 409424.6, 1010, 258132.7
1012, 168109.6, 1012, 232291.0, 1012, 1143967.0, 1012, 391574.4, 1012, 415645.0, 1012, 296320.0, 1012, 189038.3, 1012, 357857.1, 1012, 273916.8, 1012, 327928.0, 1012, 262754.4, 1012, 371143.9, 1012, 275421.6, 1012, 362897.1, 1012, 409534.9, 1012, 258129.6
1014, 168107.0, 1014, 232381.2, 1014, 1144022.0, 1014, 391639.4, 1014, 415669.2, 1014, 296371.7, 1014, 189093.4, 1014, 357885.9, 1014, 273933.4, 1014, 327927.4, 1014, 262702.6, 1014, 371122.4, 1014, 275410.4, 1014, 362900.8, 1014, 409586.1, 1014, 258110.9
1016, 168118.7, 1016, 232347.6, 1016, 1144050.0, 1016, 391617.1, 1016, 415606.5, 1016, 296274.2, 1016, 189014.4, 1016, 357906.8, 1016, 273887.9, 1016, 327907.7, 1016, 262720.2, 1016, 371141.9, 1016, 275384.5, 1016, 362844.4, 1016, 409504.7, 1016, 258069.9
1018, 168150.2, 1018, 232394.4, 1018, 1143991.0, 1018, 391528.6, 1018, 415654.0, 1018, 296283.2, 1018, 189047.0, 1018, 357822.6, 1018, 273952.2, 1018, 327912.8, 1018, 262753.0, 1018, 371172.2, 1018, 275446.0, 1018, 362903.0, 1018, 409517.3, 1018, 258111.8
1020, 168107.3, 1020, 232350.8, 1020, 1143975.0, 1020, 391574.1, 1020, 415622.8, 1020, 296276.1, 1020, 189062.4, 1020, 357878.5, 1020, 273931.9, 1020, 327877.7, 1020, 262739.4, 1020, 371127.9, 1020, 275369.3, 1020, 362882.5, 1020, 409463.6, 1020, 258160.0
