time 1,Aluminum_1, time 2,Aluminum_2,time 3,Aluminum_3, time 4,Aluminum_4,time 5 ,Aluminum_5, time 6,Aluminum_6,time 7,Aluminum_7, time 8,Aluminum_8,time 9 ,Aluminum_9, time 10,Aluminum_10,time 11,Aluminum_11, time 12,Aluminum_12,time 13 ,Aluminum_13, time 14,Aluminum_14,time 15,Aluminum_15, time 16,Aluminum_16
12152, 177921.4, 12152, 241820.6, 12152, 1149058.0, 12152, 400817.9, 12152, 419558.7, 12152, 308065.8, 12152, 193961.3, 12152, 362745.5, 12152, 275925.5, 12152, 329869.8, 12152, 265642.7, 12152, 373241.2, 12152, 275826.0, 12152, 357246.8, 12152, 411049.9, 12152, 259517.3
12154, 177966.9, 12154, 241827.6, 12154, 1149083.0, 12154, 400839.7, 12154, 419629.9, 12154, 308052.7, 12154, 193980.6, 12154, 362747.8, 12154, 275912.8, 12154, 329830.7, 12154, 265641.2, 12154, 373233.6, 12154, 275846.4, 12154, 357245.3, 12154, 410970.8, 12154, 259543.3
12156, 177898.5, 12156, 241764.0, 12156, 1149086.0, 12156, 400829.8, 12156, 419614.9, 12156, 308052.8, 12156, 193973.0, 12156, 362669.4, 12156, 275946.7, 12156, 329802.4, 12156, 265667.6, 12156, 373227.2, 12156, 275792.1, 12156, 357231.7, 12156, 410882.1, 12156, 259555.3
12158, 177897.1, 12158, 241771.9, 12158, 1149089.0, 12158, 400803.2, 12158, 419581.0, 12158, 308041.4, 12158, 193961.1, 12158, 362674.8, 12158, 275984.5, 12158, 329777.1, 12158, 265675.9, 12158, 373240.0, 12158, 275845.3, 12158, 357257.2, 12158, 410913.8, 12158, 259511.0
12160, 177883.7, 12160, 241773.4, 12160, 1149067.0, 12160, 400777.0, 12160, 419590.5, 12160, 308041.6, 12160, 193924.9, 12160, 362642.9, 12160, 275943.7, 12160, 329764.6, 12160, 265708.9, 12160, 373230.0, 12160, 275804.4, 12160, 357269.4, 12160, 410888.2, 12160, 259536.8
12162, 177911.8, 12162, 241761.9, 12162, 1149036.0, 12162, 400760.1, 12162, 419642.8, 12162, 308061.9, 12162, 193989.1, 12162, 362616.4, 12162, 275953.1, 12162, 329772.9, 12162, 265733.1, 12162, 373241.5, 12162, 275783.0, 12162, 357256.8, 12162, 410916.7, 12162, 259446.9
12164, 177912.5, 12164, 241777.4, 12164, 1149040.0, 12164, 400757.9, 12164, 419601.9, 12164, 308041.1, 12164, 193976.9, 12164, 362639.9, 12164, 275919.4, 12164, 329777.1, 12164, 265716.4, 12164, 373227.1, 12164, 275799.8, 12164, 357291.8, 12164, 410849.4, 12164, 259522.6
12166, 177853.2, 12166, 241757.6, 12166, 1148996.0, 12166, 400774.5, 12166, 419613.8, 12166, 308090.9, 12166, 193938.0, 12166, 362615.4, 12166, 275973.1, 12166, 329785.3, 12166, 265741.5, 12166, 373227.9, 12166, 275792.3, 12166, 357271.9, 12166, 410917.7, 12166, 259520.2
12168, 177898.8, 12168, 241747.9, 12168, 1149011.0, 12168, 400803.4, 12168, 419595.4, 12168, 308080.7, 12168, 193990.5, 12168, 362675.0, 12168, 276003.1, 12168, 329787.0, 12168, 265710.2, 12168, 373237.2, 12168, 275753.7, 12168, 357280.2, 12168, 410886.4, 12168, 259507.3
12170, 177920.8, 12170, 241784.1, 12170, 1149035.0, 12170, 400761.0, 12170, 419577.6, 12170, 308086.6, 12170, 193975.5, 12170, 362663.4, 12170, 275972.2, 12170, 329736.9, 12170, 265737.6, 12170, 373247.1, 12170, 275790.0, 12170, 357281.9, 12170, 410838.5, 12170, 259487.2
12172, 177890.9, 12172, 241726.3, 12172, 1148981.0, 12172, 400751.8, 12172, 419560.5, 12172, 308016.2, 12172, 193950.7, 12172, 362675.8, 12172, 275990.5, 12172, 329775.1, 12172, 265755.4, 12172, 373278.1, 12172, 275748.8, 12172, 357241.1, 12172, 410857.5, 12172, 259527.8
12174, 177925.7, 12174, 241740.2, 12174, 1149028.0, 12174, 400794.7, 12174, 419602.5, 12174, 308079.6, 12174, 194012.7, 12174, 362655.9, 12174, 275969.5, 12174, 329838.3, 12174, 265730.3, 12174, 373218.0, 12174, 275824.1, 12174, 357321.2, 12174, 410952.3, 12174, 259537.8
12176, 177920.7, 12176, 241736.8, 12176, 1149030.0, 12176, 400805.3, 12176, 419632.1, 12176, 308069.9, 12176, 193981.3, 12176, 362657.9, 12176, 275923.3, 12176, 329845.6, 12176, 265743.9, 12176, 373274.4, 12176, 275852.0, 12176, 357342.7, 12176, 410949.3, 12176, 259563.4
12178, 177877.3, 12178, 241753.5, 12178, 1149039.0, 12178, 400851.9, 12178, 419618.8, 12178, 308098.7, 12178, 193969.3, 12178, 362676.1, 12178, 275909.3, 12178, 329850.1, 12178, 265716.5, 12178, 373295.1, 12178, 275802.9, 12178, 357263.4, 12178, 410976.0, 12178, 259513.4
12180, 177869.3, 12180, 241802.9, 12180, 1149031.0, 12180, 400852.5, 12180, 419562.9, 12180, 308068.4, 12180, 193930.3, 12180, 362665.4, 12180, 275922.7, 12180, 329814.9, 12180, 265727.3, 12180, 373238.0, 12180, 275788.5, 12180, 357225.2, 12180, 410974.2, 12180, 259514.0
12182, 177877.8, 12182, 241733.7, 12182, 1149068.0, 12182, 400829.1, 12182, 419608.2, 12182, 308071.6, 12182, 193939.0, 12182, 362670.1, 12182, 275913.8, 12182, 329805.8, 12182, 265695.0, 12182, 373239.3, 12182, 275823.4, 12182, 357244.7, 12182, 410931.7, 12182, 259505.8
12184, 177856.5, 12184, 241719.8, 12184, 1149031.0, 12184, 400803.7, 12184, 419565.8, 12184, 308100.0, 12184, 193936.3, 12184, 362683.0, 12184, 275919.4, 12184, 329784.1, 12184, 265674.4, 12184, 373208.3, 12184, 275796.8, 12184, 357239.9, 12184, 410891.5, 12184, 259485.8
12186, 177881.4, 12186, 241812.9, 12186, 1149051.0, 12186, 400827.0, 12186, 419651.8, 12186, 308040.3, 12186, 194002.0, 12186, 362648.6, 12186, 275953.9, 12186, 329809.8, 12186, 265748.9, 12186, 373241.7, 12186, 275828.4, 12186, 357356.3, 12186, 410918.8, 12186, 259524.0
12188, 177940.3, 12188, 241763.8, 12188, 1149116.0, 12188, 400835.5, 12188, 419652.8, 12188, 308096.5, 12188, 193990.1, 12188, 362652.3, 12188, 275904.8, 12188, 329859.2, 12188, 265714.3, 12188, 373280.3, 12188, 275813.5, 12188, 357358.3, 12188, 410954.7, 12188, 259520.7
12190, 177930.6, 12190, 241758.3, 12190, 1149084.0, 12190, 400856.7, 12190, 419638.3, 12190, 308130.1, 12190, 193959.7, 12190, 362670.1, 12190, 275871.4, 12190, 329907.2, 12190, 265706.4, 12190, 373312.2, 12190, 275862.4, 12190, 357282.6, 12190, 411081.7, 12190, 259548.5
12192, 177900.7, 12192, 241812.1, 12192, 1149089.0, 12192, 400917.6, 12192, 419605.5, 12192, 308113.9, 12192, 193938.6, 12192, 362696.4, 12192, 275847.1, 12192, 329843.8, 12192, 265604.4, 12192, 373253.5, 12192, 275836.8, 12192, 357276.3, 12192, 411067.9, 12192, 259526.0
12194, 177945.1, 12194, 241832.8, 12194, 1149090.0, 12194, 400868.1, 12194, 419636.9, 12194, 308029.6, 12194, 193922.0, 12194, 362745.9, 12194, 275882.3, 12194, 329817.0, 12194, 265623.6, 12194, 373253.4, 12194, 275855.1, 12194, 357272.9, 12194, 411007.4, 12194, 259533.5
12196, 177971.6, 12196, 241821.8, 12196, 1149084.0, 12196, 400869.1, 12196, 419630.1, 12196, 308042.2, 12196, 193930.2, 12196, 362739.4, 12196, 275915.6, 12196, 329894.6, 12196, 265694.5, 12196, 373255.1, 12196, 275813.4, 12196, 357264.5, 12196, 410960.1, 12196, 259506.7
12198, 177950.8, 12198, 241825.3, 12198, 1149098.0, 12198, 400887.5, 12198, 419655.8, 12198, 308031.3, 12198, 193977.7, 12198, 362751.6, 12198, 275965.0, 12198, 329912.9, 12198, 265719.5, 12198, 373281.7, 12198, 275879.4, 12198, 357314.3, 12198, 410990.5, 12198, 259549.9
12200, 177952.8, 12200, 241753.6, 12200, 1149085.0, 12200, 400928.4, 12200, 419656.0, 12200, 308068.5, 12200, 193937.5, 12200, 362700.3, 12200, 275935.7, 12200, 329939.7, 12200, 265616.9, 12200, 373280.1, 12200, 275858.8, 12200, 357300.9, 12200, 411043.0, 12200, 259579.2
12202, 177951.7, 12202, 241827.7, 12202, 1149045.0, 12202, 400916.6, 12202, 419678.6, 12202, 308022.6, 12202, 193930.6, 12202, 362706.8, 12202, 275867.3, 12202, 329895.7, 12202, 265611.6, 12202, 373232.3, 12202, 275820.1, 12202, 357322.9, 12202, 411015.5, 12202, 259513.4
12204, 177929.7, 12204, 241816.8, 12204, 1149027.0, 12204, 400880.3, 12204, 419636.0, 12204, 308049.6, 12204, 193925.9, 12204, 362716.8, 12204, 275899.1, 12204, 329898.4, 12204, 265643.2, 12204, 373283.5, 12204, 275823.7, 12204, 357278.4, 12204, 410955.1, 12204, 259553.0
12206, 177975.4, 12206, 241855.1, 12206, 1149057.0, 12206, 400820.3, 12206, 419678.3, 12206, 308025.1, 12206, 193941.8, 12206, 362699.3, 12206, 275960.6, 12206, 329873.5, 12206, 265676.9, 12206, 373314.1, 12206, 275842.6, 12206, 357336.0, 12206, 410959.5, 12206, 259567.2
12208, 177956.2, 12208, 241752.7, 12208, 1149044.0, 12208, 400818.5, 12208, 419669.7, 12208, 308013.6, 12208, 193910.5, 12208, 362684.8, 12208, 275873.5, 12208, 329842.6, 12208, 265648.4, 12208, 373274.8, 12208, 275856.3, 12208, 357336.9, 12208, 410900.8, 12208, 259538.5
12210, 177874.9, 12210, 241755.8, 12210, 1149025.0, 12210, 400828.5, 12210, 419632.0, 12210, 308038.0, 12210, 193930.6, 12210, 362704.9, 12210, 275946.9, 12210, 329855.8, 12210, 265684.7, 12210, 373229.6, 12210, 275802.1, 12210, 357243.5, 12210, 410910.2, 12210, 259499.0
12212, 177927.1, 12212, 241791.8, 12212, 1148999.0, 12212, 400835.8, 12212, 419641.7, 12212, 308047.8, 12212, 193932.4, 12212, 362726.4, 12212, 275921.1, 12212, 329844.0, 12212, 265667.5, 12212, 373228.9, 12212, 275806.7, 12212, 357323.6, 12212, 410875.7, 12212, 259535.9
12214, 177938.0, 12214, 241731.3, 12214, 1149020.0, 12214, 400816.7, 12214, 419665.3, 12214, 308054.8, 12214, 193953.0, 12214, 362680.6, 12214, 275857.5, 12214, 329822.5, 12214, 265708.1, 12214, 373220.9, 12214, 275774.0, 12214, 357269.2, 12214, 410867.3, 12214, 259513.1
12216, 177906.5, 12216, 241700.0, 12216, 1149036.0, 12216, 400791.3, 12216, 419634.3, 12216, 308070.5, 12216, 193987.6, 12216, 362698.9, 12216, 275954.5, 12216, 329762.2, 12216, 265643.5, 12216, 373236.8, 12216, 275804.9, 12216, 357303.0, 12216, 410911.7, 12216, 259539.1
12218, 177909.4, 12218, 241734.2, 12218, 1149063.0, 12218, 400771.7, 12218, 419623.5, 12218, 308071.3, 12218, 193942.4, 12218, 362651.3, 12218, 275918.1, 12218, 329763.5, 12218, 265707.9, 12218, 373223.3, 12218, 275770.1, 12218, 357340.8, 12218, 410866.8, 12218, 259489.9
12220, 177844.1, 12220, 241730.5, 12220, 1149001.0, 12220, 400766.1, 12220, 419620.5, 12220, 308046.0, 12220, 193924.2, 12220, 362664.3, 12220, 275934.7, 12220, 329743.1, 12220, 265785.0, 12220, 373265.3, 12220, 275802.2, 12220, 357300.2, 12220, 410875.2, 12220, 259499.4
12222, 177900.0, 12222, 241742.9, 12222, 1149018.0, 12222, 400767.5, 12222, 419620.6, 12222, 308079.2, 12222, 193966.5, 12222, 362668.5, 12222, 275994.6, 12222, 329759.3, 12222, 265731.6, 12222, 373258.2, 12222, 275757.9, 12222, 357330.5, 12222, 410860.3, 12222, 259544.3
12224, 177869.6, 12224, 241711.1, 12224, 1149024.0, 12224, 400761.2, 12224, 419664.9, 12224, 308064.0, 12224, 193933.7, 12224, 362656.0, 12224, 275942.3, 12224, 329760.9, 12224, 265778.8, 12224, 373256.9, 12224, 275761.3, 12224, 357313.0, 12224, 410815.3, 12224, 259501.0
12226, 177893.8, 12226, 241717.9, 12226, 1149017.0, 12226, 400769.5, 12226, 419625.9, 12226, 308060.4, 12226, 193906.2, 12226, 362668.5, 12226, 275982.2, 12226, 329771.0, 12226, 265746.7, 12226, 373226.2, 12226, 275788.2, 12226, 357317.7, 12226, 410820.5, 12226, 259514.1
12228, 177895.8, 12228, 241667.0, 12228, 1149014.0, 12228, 400782.1, 12228, 419646.6, 12228, 308073.8, 12228, 193932.0, 12228, 362644.1, 12228, 275927.6, 12228, 329768.9, 12228, 265749.3, 12228, 373230.6, 12228, 275755.9, 12228, 357368.0, 12228, 410877.7, 12228, 259523.1
12230, 177863.1, 12230, 241730.1, 12230, 1148963.0, 12230, 400755.3, 12230, 419568.8, 12230, 308025.4, 12230, 193946.2, 12230, 362673.5, 12230, 275936.5, 12230, 329793.5, 12230, 265768.4, 12230, 373275.1, 12230, 275753.7, 12230, 357321.4, 12230, 410845.8, 12230, 259522.6
12232, 177871.5, 12232, 241734.4, 12232, 1148973.0, 12232, 400794.6, 12232, 419636.3, 12232, 308091.5, 12232, 193964.8, 12232, 362670.6, 12232, 275966.3, 12232, 329772.3, 12232, 265801.7, 12232, 373282.1, 12232, 275765.4, 12232, 357365.0, 12232, 410904.8, 12232, 259514.8
12234, 177887.7, 12234, 241745.5, 12234, 1149006.0, 12234, 400787.7, 12234, 419629.8, 12234, 308050.4, 12234, 193938.3, 12234, 362649.0, 12234, 275932.9, 12234, 329856.4, 12234, 265765.5, 12234, 373332.1, 12234, 275822.3, 12234, 357372.7, 12234, 410910.9, 12234, 259568.4
12236, 177926.7, 12236, 241719.5, 12236, 1148984.0, 12236, 400814.4, 12236, 419616.4, 12236, 308087.1, 12236, 193942.9, 12236, 362688.6, 12236, 275915.0, 12236, 329880.6, 12236, 265688.9, 12236, 373294.3, 12236, 275790.5, 12236, 357403.4, 12236, 410942.8, 12236, 259511.8
12238, 177898.5, 12238, 241752.2, 12238, 1149029.0, 12238, 400837.6, 12238, 419613.7, 12238, 308071.5, 12238, 193901.5, 12238, 362692.1, 12238, 275902.7, 12238, 329875.6, 12238, 265728.1, 12238, 373280.1, 12238, 275805.8, 12238, 357313.0, 12238, 410945.1, 12238, 259554.1
12240, 177913.1, 12240, 241742.9, 12240, 1149044.0, 12240, 400857.1, 12240, 419621.2, 12240, 308046.5, 12240, 193950.4, 12240, 362659.5, 12240, 275921.2, 12240, 329847.5, 12240, 265679.2, 12240, 373322.4, 12240, 275812.8, 12240, 357329.8, 12240, 410879.7, 12240, 259551.4
12242, 177967.0, 12242, 241709.3, 12242, 1149011.0, 12242, 400810.5, 12242, 419608.0, 12242, 308026.0, 12242, 193975.3, 12242, 362654.8, 12242, 275908.9, 12242, 329808.0, 12242, 265728.9, 12242, 373286.4, 12242, 275753.4, 12242, 357374.4, 12242, 410923.3, 12242, 259505.8
12244, 177908.1, 12244, 241751.9, 12244, 1148963.0, 12244, 400820.7, 12244, 419602.4, 12244, 308043.4, 12244, 193954.4, 12244, 362712.9, 12244, 275951.6, 12244, 329762.1, 12244, 265748.2, 12244, 373234.6, 12244, 275794.4, 12244, 357323.4, 12244, 410895.5, 12244, 259509.3
12246, 177910.1, 12246, 241725.5, 12246, 1148976.0, 12246, 400792.1, 12246, 419597.5, 12246, 308055.3, 12246, 193964.9, 12246, 362626.3, 12246, 275921.6, 12246, 329780.7, 12246, 265740.5, 12246, 373284.4, 12246, 275778.1, 12246, 357366.8, 12246, 410878.9, 12246, 259524.7
12248, 177908.7, 12248, 241695.0, 12248, 1148947.0, 12248, 400767.3, 12248, 419600.9, 12248, 308067.0, 12248, 193917.8, 12248, 362636.1, 12248, 275916.0, 12248, 329781.4, 12248, 265700.3, 12248, 373247.1, 12248, 275811.1, 12248, 357351.6, 12248, 410892.6, 12248, 259529.6
12250, 177885.7, 12250, 241737.1, 12250, 1148968.0, 12250, 400805.0, 12250, 419601.8, 12250, 308010.2, 12250, 194000.7, 12250, 362661.8, 12250, 275955.8, 12250, 329768.4, 12250, 265747.4, 12250, 373302.5, 12250, 275761.9, 12250, 357374.2, 12250, 410879.9, 12250, 259501.8
12252, 177900.5, 12252, 241701.0, 12252, 1148969.0, 12252, 400784.7, 12252, 419643.6, 12252, 308105.4, 12252, 193949.8, 12252, 362671.9, 12252, 275934.7, 12252, 329776.9, 12252, 265793.6, 12252, 373272.4, 12252, 275729.7, 12252, 357395.2, 12252, 410870.4, 12252, 259510.0
12254, 177823.8, 12254, 241696.5, 12254, 1148966.0, 12254, 400778.3, 12254, 419562.2, 12254, 308061.9, 12254, 193959.5, 12254, 362636.6, 12254, 275970.2, 12254, 329758.3, 12254, 265735.9, 12254, 373276.1, 12254, 275787.3, 12254, 357372.0, 12254, 410868.7, 12254, 259474.1
12256, 177892.1, 12256, 241750.8, 12256, 1149017.0, 12256, 400765.3, 12256, 419606.2, 12256, 308045.4, 12256, 193948.3, 12256, 362655.5, 12256, 275940.7, 12256, 329798.6, 12256, 265740.4, 12256, 373267.6, 12256, 275723.5, 12256, 357383.5, 12256, 410832.7, 12256, 259498.0
12258, 177897.4, 12258, 241688.7, 12258, 1148970.0, 12258, 400774.4, 12258, 419539.5, 12258, 308051.1, 12258, 193911.5, 12258, 362649.7, 12258, 275936.6, 12258, 329746.3, 12258, 265727.6, 12258, 373237.0, 12258, 275757.9, 12258, 357341.1, 12258, 410836.2, 12258, 259516.5
12260, 177924.8, 12260, 241734.6, 12260, 1148982.0, 12260, 400753.8, 12260, 419583.2, 12260, 308081.5, 12260, 193912.4, 12260, 362648.4, 12260, 275905.5, 12260, 329842.0, 12260, 265767.6, 12260, 373255.5, 12260, 275755.6, 12260, 357433.7, 12260, 410873.5, 12260, 259545.4
12262, 177917.5, 12262, 241707.7, 12262, 1149004.0, 12262, 400802.1, 12262, 419611.7, 12262, 308078.1, 12262, 193955.8, 12262, 362633.9, 12262, 275978.7, 12262, 329818.3, 12262, 265733.0, 12262, 373298.2, 12262, 275774.6, 12262, 357420.4, 12262, 410881.9, 12262, 259504.8
12264, 177895.4, 12264, 241690.2, 12264, 1148975.0, 12264, 400825.0, 12264, 419602.2, 12264, 308063.9, 12264, 193987.3, 12264, 362653.8, 12264, 275878.7, 12264, 329773.6, 12264, 265705.1, 12264, 373283.2, 12264, 275770.2, 12264, 357372.3, 12264, 410937.0, 12264, 259552.5
12266, 177898.8, 12266, 241670.1, 12266, 1148994.0, 12266, 400806.1, 12266, 419584.5, 12266, 308054.6, 12266, 193944.2, 12266, 362646.3, 12266, 275879.6, 12266, 329782.7, 12266, 265742.3, 12266, 373298.9, 12266, 275776.0, 12266, 357366.0, 12266, 410920.3, 12266, 259599.6
12268, 177918.4, 12268, 241715.5, 12268, 1148960.0, 12268, 400832.3, 12268, 419606.7, 12268, 308052.4, 12268, 193990.4, 12268, 362685.2, 12268, 275941.0, 12268, 329830.1, 12268, 265736.7, 12268, 373269.4, 12268, 275807.1, 12268, 357362.5, 12268, 410967.3, 12268, 259510.9
12270, 177929.1, 12270, 241704.5, 12270, 1149007.0, 12270, 400793.8, 12270, 419618.3, 12270, 308025.0, 12270, 193940.4, 12270, 362659.2, 12270, 275935.8, 12270, 329830.0, 12270, 265706.3, 12270, 373274.5, 12270, 275776.4, 12270, 357397.7, 12270, 410913.4, 12270, 259517.3
12272, 177921.4, 12272, 241710.5, 12272, 1148976.0, 12272, 400810.6, 12272, 419630.0, 12272, 308104.7, 12272, 193950.0, 12272, 362642.9, 12272, 275899.5, 12272, 329779.9, 12272, 265729.6, 12272, 373268.4, 12272, 275772.0, 12272, 357329.2, 12272, 410907.9, 12272, 259523.0
12274, 177925.6, 12274, 241706.6, 12274, 1149006.0, 12274, 400777.7, 12274, 419602.9, 12274, 308012.2, 12274, 193942.9, 12274, 362656.5, 12274, 275933.0, 12274, 329815.9, 12274, 265729.6, 12274, 373293.5, 12274, 275758.1, 12274, 357335.1, 12274, 410881.6, 12274, 259488.8
12276, 177863.9, 12276, 241740.5, 12276, 1149002.0, 12276, 400769.7, 12276, 419621.8, 12276, 308068.3, 12276, 193972.1, 12276, 362652.3, 12276, 275963.9, 12276, 329766.6, 12276, 265725.6, 12276, 373274.9, 12276, 275755.3, 12276, 357382.2, 12276, 410869.9, 12276, 259521.7
12278, 177825.7, 12278, 241709.1, 12278, 1148981.0, 12278, 400781.2, 12278, 419569.7, 12278, 308012.5, 12278, 193951.8, 12278, 362624.7, 12278, 275970.5, 12278, 329738.5, 12278, 265754.8, 12278, 373276.6, 12278, 275770.1, 12278, 357314.2, 12278, 410873.5, 12278, 259530.3
12280, 177889.4, 12280, 241706.8, 12280, 1149030.0, 12280, 400839.4, 12280, 419599.3, 12280, 308057.2, 12280, 193953.1, 12280, 362622.8, 12280, 275976.1, 12280, 329793.7, 12280, 265806.1, 12280, 373274.2, 12280, 275769.2, 12280, 357346.6, 12280, 410888.6, 12280, 259536.4
12282, 177857.1, 12282, 241724.8, 12282, 1149019.0, 12282, 400759.9, 12282, 419607.5, 12282, 308086.3, 12282, 193949.6, 12282, 362662.3, 12282, 275883.9, 12282, 329814.7, 12282, 265753.5, 12282, 373295.9, 12282, 275744.8, 12282, 357377.4, 12282, 410889.2, 12282, 259522.9
12284, 177849.7, 12284, 241699.4, 12284, 1148985.0, 12284, 400851.6, 12284, 419545.5, 12284, 308085.8, 12284, 193915.1, 12284, 362650.7, 12284, 275901.7, 12284, 329795.5, 12284, 265773.6, 12284, 373236.3, 12284, 275789.5, 12284, 357358.6, 12284, 410893.0, 12284, 259549.7
12286, 177904.6, 12286, 241720.5, 12286, 1149012.0, 12286, 400833.7, 12286, 419600.8, 12286, 308052.8, 12286, 193943.4, 12286, 362662.8, 12286, 275953.6, 12286, 329800.0, 12286, 265752.2, 12286, 373271.9, 12286, 275772.0, 12286, 357330.5, 12286, 410918.5, 12286, 259541.1
12288, 177871.6, 12288, 241708.3, 12288, 1148996.0, 12288, 400770.6, 12288, 419621.9, 12288, 308085.4, 12288, 193990.1, 12288, 362644.3, 12288, 275946.2, 12288, 329737.1, 12288, 265739.3, 12288, 373241.4, 12288, 275786.1, 12288, 357370.9, 12288, 410900.2, 12288, 259544.2
12290, 177871.4, 12290, 241674.8, 12290, 1149000.0, 12290, 400786.5, 12290, 419645.5, 12290, 308064.9, 12290, 193985.7, 12290, 362645.8, 12290, 275938.8, 12290, 329757.2, 12290, 265781.7, 12290, 373243.3, 12290, 275784.2, 12290, 357426.6, 12290, 410891.2, 12290, 259521.6
12292, 177893.0, 12292, 241745.4, 12292, 1149004.0, 12292, 400816.8, 12292, 419607.2, 12292, 308066.2, 12292, 193988.9, 12292, 362630.3, 12292, 275921.0, 12292, 329813.6, 12292, 265747.1, 12292, 373278.1, 12292, 275796.2, 12292, 357374.6, 12292, 410898.4, 12292, 259594.8
12294, 177876.5, 12294, 241742.2, 12294, 1149006.0, 12294, 400846.8, 12294, 419607.7, 12294, 308069.3, 12294, 193920.3, 12294, 362603.5, 12294, 275919.3, 12294, 329787.0, 12294, 265712.2, 12294, 373246.5, 12294, 275795.6, 12294, 357323.3, 12294, 410926.8, 12294, 259544.6
12296, 177896.7, 12296, 241719.6, 12296, 1148996.0, 12296, 400796.1, 12296, 419566.7, 12296, 308055.6, 12296, 193972.4, 12296, 362640.9, 12296, 275936.8, 12296, 329805.8, 12296, 265751.2, 12296, 373266.8, 12296, 275797.0, 12296, 357355.3, 12296, 410910.2, 12296, 259523.8
12298, 177892.0, 12298, 241693.8, 12298, 1149020.0, 12298, 400833.5, 12298, 419605.0, 12298, 308077.7, 12298, 193961.3, 12298, 362620.4, 12298, 275954.3, 12298, 329776.2, 12298, 265721.4, 12298, 373244.5, 12298, 275742.7, 12298, 357370.7, 12298, 410924.4, 12298, 259520.3
12300, 177910.2, 12300, 241704.7, 12300, 1148972.0, 12300, 400802.4, 12300, 419600.4, 12300, 308101.2, 12300, 193942.4, 12300, 362643.5, 12300, 275957.3, 12300, 329784.5, 12300, 265736.0, 12300, 373274.7, 12300, 275792.1, 12300, 357311.6, 12300, 410879.9, 12300, 259528.6
12302, 177906.5, 12302, 241728.2, 12302, 1148966.0, 12302, 400812.9, 12302, 419672.7, 12302, 308072.2, 12302, 193960.8, 12302, 362677.6, 12302, 276017.4, 12302, 329801.7, 12302, 265787.7, 12302, 373242.4, 12302, 275773.4, 12302, 357395.3, 12302, 410875.6, 12302, 259526.4
12304, 177919.1, 12304, 241745.4, 12304, 1148991.0, 12304, 400831.0, 12304, 419629.0, 12304, 308082.3, 12304, 193980.3, 12304, 362659.9, 12304, 275932.1, 12304, 329863.9, 12304, 265778.6, 12304, 373257.6, 12304, 275826.8, 12304, 357413.4, 12304, 410952.7, 12304, 259539.4
12306, 177906.0, 12306, 241706.5, 12306, 1148998.0, 12306, 400880.3, 12306, 419605.5, 12306, 308123.4, 12306, 193976.1, 12306, 362714.1, 12306, 275937.8, 12306, 329824.7, 12306, 265750.8, 12306, 373304.4, 12306, 275801.0, 12306, 357389.9, 12306, 410990.5, 12306, 259580.2
12308, 177876.7, 12308, 241731.9, 12308, 1148995.0, 12308, 400871.1, 12308, 419605.1, 12308, 308051.6, 12308, 193911.3, 12308, 362708.1, 12308, 275920.9, 12308, 329829.3, 12308, 265672.6, 12308, 373261.6, 12308, 275805.0, 12308, 357331.4, 12308, 410991.8, 12308, 259569.5
12310, 177939.1, 12310, 241767.7, 12310, 1149004.0, 12310, 400822.6, 12310, 419620.0, 12310, 308068.8, 12310, 193985.0, 12310, 362648.3, 12310, 275933.2, 12310, 329867.3, 12310, 265680.4, 12310, 373285.8, 12310, 275823.4, 12310, 357338.3, 12310, 410971.6, 12310, 259562.5
