time 1,PET_0.03mm_1, time 2,PUL-1,time 3,PUL-2, time 4,PUL-3,time 5 ,Marino-wool_1, time 6,Marino-wool_2,time 7,Marino-wool_3, time 8,Nylon_1,time 9 ,Nylon_2, time 10,Nylon_3,time 11,Polyester_1, time 12,Polyester_2,time 13 ,Polyester_3, time 14,Silk_1,time 15,Silk_2, time 16,Silk_3
14990, 177004.8, 14990, 216645.6, 14990, 324612.4, 14990, -385744.8, 14990, 424538.1, 14990, 501977.6, 14990, 396472.6, 14990, 372990.1, 14990, 211042.1, 14990, 302094.0, 14990, 247991.4, 14990, 396338.8, 14990, 209364.6, 14990, 123364.7, 14990, 319886.3, 14990, 232206.2
14992, 177019.3, 14992, 216637.2, 14992, 324611.4, 14992, -385751.8, 14992, 424558.5, 14992, 501996.5, 14992, 396484.5, 14992, 372989.8, 14992, 211027.7, 14992, 302116.2, 14992, 248018.8, 14992, 396364.7, 14992, 209403.1, 14992, 123391.9, 14992, 319925.0, 14992, 232194.5
14994, 177064.6, 14994, 216666.3, 14994, 324638.0, 14994, -385734.1, 14994, 424580.5, 14994, 501979.5, 14994, 396476.8, 14994, 372995.1, 14994, 211078.3, 14994, 302119.6, 14994, 248027.4, 14994, 396395.7, 14994, 209435.6, 14994, 123395.3, 14994, 319939.4, 14994, 232214.8
14996, 177042.2, 14996, 216738.4, 14996, 324649.6, 14996, -385794.5, 14996, 424536.9, 14996, 501917.8, 14996, 396474.8, 14996, 373029.3, 14996, 211093.5, 14996, 302049.8, 14996, 248043.8, 14996, 396407.8, 14996, 209452.0, 14996, 123379.3, 14996, 319930.7, 14996, 232223.0
14998, 177009.5, 14998, 216824.8, 14998, 324717.8, 14998, -385903.8, 14998, 424469.1, 14998, 501853.4, 14998, 396503.2, 14998, 373047.5, 14998, 211010.3, 14998, 301961.6, 14998, 248017.6, 14998, 396408.9, 14998, 209439.2, 14998, 123365.9, 14998, 319910.9, 14998, 232202.7
15000, 176969.0, 15000, 216884.4, 15000, 324806.3, 15000, -386002.7, 15000, 424429.4, 15000, 501817.6, 15000, 396513.1, 15000, 373063.9, 15000, 210936.4, 15000, 301910.2, 15000, 247992.8, 15000, 396417.1, 15000, 209424.4, 15000, 123338.0, 15000, 319888.0, 15000, 232219.1
15002, 176948.1, 15002, 216868.6, 15002, 324807.9, 15002, -386030.3, 15002, 424428.5, 15002, 501810.7, 15002, 396526.2, 15002, 373094.6, 15002, 210899.5, 15002, 301883.9, 15002, 247969.9, 15002, 396394.6, 15002, 209407.5, 15002, 123326.8, 15002, 319884.2, 15002, 232223.3
15004, 176942.1, 15004, 216823.7, 15004, 324804.5, 15004, -386035.2, 15004, 424448.1, 15004, 501852.6, 15004, 396527.9, 15004, 373086.5, 15004, 210895.7, 15004, 301933.0, 15004, 247981.4, 15004, 396388.1, 15004, 209435.6, 15004, 123329.7, 15004, 319902.2, 15004, 232221.8
15006, 176947.2, 15006, 216782.2, 15006, 324770.8, 15006, -385932.7, 15006, 424492.1, 15006, 501923.9, 15006, 396504.4, 15006, 373058.9, 15006, 210895.6, 15006, 301984.8, 15006, 247968.6, 15006, 396387.4, 15006, 209446.8, 15006, 123340.3, 15006, 319857.0, 15006, 232202.6
15008, 176958.6, 15008, 216712.8, 15008, 324699.4, 15008, -385891.2, 15008, 424516.7, 15008, 501940.8, 15008, 396503.3, 15008, 373057.6, 15008, 210938.4, 15008, 302027.0, 15008, 247972.0, 15008, 396372.1, 15008, 209422.6, 15008, 123354.2, 15008, 319841.1, 15008, 232224.9
15010, 176981.0, 15010, 216698.7, 15010, 324684.3, 15010, -385855.9, 15010, 424533.9, 15010, 501978.8, 15010, 396461.4, 15010, 373061.7, 15010, 210966.3, 15010, 302056.7, 15010, 247998.2, 15010, 396372.3, 15010, 209422.7, 15010, 123363.7, 15010, 319879.8, 15010, 232214.4
15012, 176985.8, 15012, 216671.5, 15012, 324661.4, 15012, -385793.2, 15012, 424545.9, 15012, 501995.3, 15012, 396443.7, 15012, 373035.4, 15012, 210979.5, 15012, 302086.5, 15012, 247988.4, 15012, 396338.8, 15012, 209431.3, 15012, 123355.7, 15012, 319883.1, 15012, 232203.9
15014, 176987.9, 15014, 216625.1, 15014, 324615.4, 15014, -385768.3, 15014, 424541.6, 15014, 501997.5, 15014, 396437.0, 15014, 373002.5, 15014, 210987.3, 15014, 302093.0, 15014, 248017.9, 15014, 396347.5, 15014, 209419.4, 15014, 123372.1, 15014, 319857.1, 15014, 232206.5
15016, 177011.0, 15016, 216621.8, 15016, 324602.5, 15016, -385738.9, 15016, 424564.6, 15016, 501999.9, 15016, 396432.7, 15016, 373006.7, 15016, 211020.0, 15016, 302135.3, 15016, 248018.4, 15016, 396322.5, 15016, 209414.3, 15016, 123363.1, 15016, 319886.5, 15016, 232220.0
15018, 176999.4, 15018, 216593.4, 15018, 324591.5, 15018, -385714.6, 15018, 424550.7, 15018, 501998.1, 15018, 396453.1, 15018, 372992.7, 15018, 211028.1, 15018, 302124.6, 15018, 248001.0, 15018, 396334.2, 15018, 209390.4, 15018, 123367.4, 15018, 319861.4, 15018, 232218.2
15020, 177020.8, 15020, 216622.5, 15020, 324590.5, 15020, -385717.6, 15020, 424561.7, 15020, 502002.0, 15020, 396455.7, 15020, 372995.6, 15020, 211050.7, 15020, 302151.5, 15020, 248003.2, 15020, 396324.0, 15020, 209392.4, 15020, 123409.2, 15020, 319870.6, 15020, 232217.1
15022, 177020.4, 15022, 216600.2, 15022, 324572.2, 15022, -385682.2, 15022, 424569.0, 15022, 502002.9, 15022, 396447.2, 15022, 372982.5, 15022, 211055.7, 15022, 302153.1, 15022, 248014.2, 15022, 396327.9, 15022, 209372.0, 15022, 123392.3, 15022, 319877.5, 15022, 232233.4
15024, 177027.5, 15024, 216614.5, 15024, 324585.8, 15024, -385669.5, 15024, 424574.5, 15024, 501987.4, 15024, 396442.5, 15024, 373006.9, 15024, 211091.2, 15024, 302162.8, 15024, 248005.0, 15024, 396339.4, 15024, 209389.7, 15024, 123399.5, 15024, 319897.7, 15024, 232249.8
15026, 177036.3, 15026, 216594.6, 15026, 324553.2, 15026, -385666.3, 15026, 424563.5, 15026, 501985.8, 15026, 396432.8, 15026, 372989.2, 15026, 211085.9, 15026, 302167.3, 15026, 248006.4, 15026, 396340.2, 15026, 209352.2, 15026, 123389.5, 15026, 319884.7, 15026, 232216.4
15028, 177010.0, 15028, 216602.6, 15028, 324555.0, 15028, -385699.9, 15028, 424575.2, 15028, 502000.4, 15028, 396436.1, 15028, 372994.0, 15028, 211087.2, 15028, 302153.6, 15028, 248025.0, 15028, 396343.7, 15028, 209358.9, 15028, 123378.3, 15028, 319870.0, 15028, 232236.8
15030, 177037.6, 15030, 216606.4, 15030, 324571.1, 15030, -385695.0, 15030, 424577.3, 15030, 501993.1, 15030, 396431.6, 15030, 372988.3, 15030, 211096.2, 15030, 302157.1, 15030, 248008.6, 15030, 396359.2, 15030, 209373.6, 15030, 123414.8, 15030, 319889.2, 15030, 232216.0
15032, 177039.1, 15032, 216608.1, 15032, 324563.9, 15032, -385645.6, 15032, 424565.5, 15032, 501969.0, 15032, 396438.3, 15032, 372978.4, 15032, 211070.8, 15032, 302146.9, 15032, 248000.2, 15032, 396326.7, 15032, 209360.8, 15032, 123389.1, 15032, 319861.1, 15032, 232216.0
15034, 177037.9, 15034, 216616.5, 15034, 324576.9, 15034, -385696.5, 15034, 424549.7, 15034, 501985.9, 15034, 396442.2, 15034, 372959.8, 15034, 211078.0, 15034, 302156.5, 15034, 248021.0, 15034, 396353.2, 15034, 209359.3, 15034, 123411.6, 15034, 319869.4, 15034, 232230.9
15036, 177049.3, 15036, 216612.9, 15036, 324565.8, 15036, -385680.4, 15036, 424578.4, 15036, 501973.0, 15036, 396447.5, 15036, 372999.9, 15036, 211098.9, 15036, 302168.0, 15036, 248013.0, 15036, 396321.2, 15036, 209359.2, 15036, 123393.3, 15036, 319856.8, 15036, 232195.5
15038, 177034.2, 15038, 216598.8, 15038, 324560.8, 15038, -385658.8, 15038, 424558.5, 15038, 501971.5, 15038, 396422.9, 15038, 372964.6, 15038, 211111.3, 15038, 302158.1, 15038, 248014.6, 15038, 396341.5, 15038, 209353.2, 15038, 123402.4, 15038, 319873.1, 15038, 232216.2
15040, 177033.6, 15040, 216615.1, 15040, 324563.3, 15040, -385686.7, 15040, 424567.6, 15040, 502004.4, 15040, 396431.9, 15040, 372991.9, 15040, 211114.6, 15040, 302166.3, 15040, 248002.7, 15040, 396343.0, 15040, 209360.0, 15040, 123421.4, 15040, 319890.8, 15040, 232211.6
15042, 177049.4, 15042, 216616.2, 15042, 324568.1, 15042, -385672.9, 15042, 424561.7, 15042, 501980.4, 15042, 396433.7, 15042, 373000.5, 15042, 211113.3, 15042, 302174.5, 15042, 248005.2, 15042, 396329.5, 15042, 209353.9, 15042, 123418.3, 15042, 319846.1, 15042, 232232.3
15044, 177031.8, 15044, 216609.1, 15044, 324569.9, 15044, -385683.4, 15044, 424564.1, 15044, 501975.9, 15044, 396437.2, 15044, 372971.4, 15044, 211121.3, 15044, 302175.5, 15044, 248014.3, 15044, 396343.5, 15044, 209353.5, 15044, 123444.7, 15044, 319890.1, 15044, 232244.2
15046, 177030.0, 15046, 216597.1, 15046, 324579.1, 15046, -385649.7, 15046, 424561.8, 15046, 501958.7, 15046, 396425.3, 15046, 372963.6, 15046, 211108.2, 15046, 302155.5, 15046, 248018.0, 15046, 396335.2, 15046, 209357.0, 15046, 123412.8, 15046, 319886.6, 15046, 232214.9
15048, 177008.1, 15048, 216601.9, 15048, 324584.1, 15048, -385685.3, 15048, 424556.8, 15048, 501965.5, 15048, 396427.9, 15048, 372990.7, 15048, 211110.5, 15048, 302158.0, 15048, 247999.3, 15048, 396352.1, 15048, 209339.1, 15048, 123420.5, 15048, 319885.2, 15048, 232209.4
15050, 177047.8, 15050, 216591.3, 15050, 324550.9, 15050, -385662.6, 15050, 424566.5, 15050, 501955.1, 15050, 396443.8, 15050, 372988.1, 15050, 211118.9, 15050, 302174.5, 15050, 248006.4, 15050, 396325.8, 15050, 209340.1, 15050, 123420.2, 15050, 319847.7, 15050, 232234.7
15052, 177029.5, 15052, 216599.6, 15052, 324546.0, 15052, -385661.8, 15052, 424573.6, 15052, 501973.5, 15052, 396423.9, 15052, 372970.1, 15052, 211127.7, 15052, 302149.1, 15052, 248001.4, 15052, 396325.9, 15052, 209346.1, 15052, 123408.5, 15052, 319872.6, 15052, 232241.6
15054, 177041.3, 15054, 216606.5, 15054, 324561.4, 15054, -385658.0, 15054, 424578.2, 15054, 501977.0, 15054, 396442.9, 15054, 372997.6, 15054, 211140.8, 15054, 302183.6, 15054, 248017.5, 15054, 396366.6, 15054, 209374.4, 15054, 123440.9, 15054, 319902.6, 15054, 232220.9
15056, 177054.6, 15056, 216615.5, 15056, 324574.7, 15056, -385663.1, 15056, 424575.3, 15056, 501970.8, 15056, 396424.2, 15056, 372960.4, 15056, 211110.9, 15056, 302175.9, 15056, 248005.9, 15056, 396338.6, 15056, 209361.3, 15056, 123424.6, 15056, 319866.0, 15056, 232237.7
15058, 177036.7, 15058, 216633.3, 15058, 324551.5, 15058, -385681.5, 15058, 424564.0, 15058, 501953.8, 15058, 396441.8, 15058, 372980.3, 15058, 211110.0, 15058, 302152.3, 15058, 247977.1, 15058, 396353.2, 15058, 209341.9, 15058, 123420.6, 15058, 319861.5, 15058, 232210.2
15060, 177039.5, 15060, 216630.5, 15060, 324583.9, 15060, -385690.9, 15060, 424569.7, 15060, 501952.0, 15060, 396447.3, 15060, 372999.0, 15060, 211121.7, 15060, 302144.4, 15060, 248002.4, 15060, 396343.6, 15060, 209354.4, 15060, 123423.9, 15060, 319880.9, 15060, 232216.9
15062, 177040.4, 15062, 216621.3, 15062, 324570.6, 15062, -385684.0, 15062, 424558.6, 15062, 501957.1, 15062, 396439.9, 15062, 372983.3, 15062, 211092.3, 15062, 302150.5, 15062, 247981.5, 15062, 396344.9, 15062, 209347.9, 15062, 123423.1, 15062, 319861.2, 15062, 232217.8
15064, 177042.9, 15064, 216612.5, 15064, 324558.9, 15064, -385685.2, 15064, 424556.0, 15064, 501952.0, 15064, 396409.9, 15064, 372982.9, 15064, 211102.4, 15064, 302153.7, 15064, 248011.0, 15064, 396364.3, 15064, 209371.8, 15064, 123431.0, 15064, 319886.8, 15064, 232227.2
15066, 177048.3, 15066, 216642.2, 15066, 324586.4, 15066, -385694.7, 15066, 424569.2, 15066, 501952.0, 15066, 396426.6, 15066, 372998.6, 15066, 211110.4, 15066, 302143.5, 15066, 248010.8, 15066, 396378.3, 15066, 209386.9, 15066, 123428.6, 15066, 319882.9, 15066, 232211.0
15068, 177032.9, 15068, 216647.8, 15068, 324578.2, 15068, -385716.4, 15068, 424523.2, 15068, 501928.6, 15068, 396432.6, 15068, 373008.5, 15068, 211098.4, 15068, 302113.9, 15068, 247992.6, 15068, 396376.8, 15068, 209376.4, 15068, 123389.8, 15068, 319861.8, 15068, 232229.8
15070, 177028.1, 15070, 216644.0, 15070, 324582.3, 15070, -385752.6, 15070, 424523.8, 15070, 501926.4, 15070, 396439.8, 15070, 372991.6, 15070, 211098.1, 15070, 302121.6, 15070, 247972.4, 15070, 396365.2, 15070, 209352.1, 15070, 123412.1, 15070, 319862.1, 15070, 232208.9
15072, 177054.2, 15072, 216639.8, 15072, 324591.1, 15072, -385742.7, 15072, 424547.4, 15072, 501927.1, 15072, 396421.3, 15072, 373025.6, 15072, 211067.6, 15072, 302114.1, 15072, 247998.1, 15072, 396334.0, 15072, 209346.7, 15072, 123427.6, 15072, 319900.9, 15072, 232215.4
15074, 177022.2, 15074, 216613.8, 15074, 324579.9, 15074, -385686.5, 15074, 424564.6, 15074, 501952.4, 15074, 396426.2, 15074, 372984.1, 15074, 211093.3, 15074, 302139.3, 15074, 247992.2, 15074, 396325.6, 15074, 209338.7, 15074, 123410.7, 15074, 319867.4, 15074, 232224.0
15076, 177039.5, 15076, 216591.4, 15076, 324580.0, 15076, -385701.3, 15076, 424560.2, 15076, 501949.3, 15076, 396420.8, 15076, 372996.6, 15076, 211089.3, 15076, 302160.3, 15076, 247984.2, 15076, 396366.8, 15076, 209384.6, 15076, 123435.1, 15076, 319894.3, 15076, 232204.3
15078, 177054.4, 15078, 216627.1, 15078, 324603.8, 15078, -385700.4, 15078, 424554.8, 15078, 501957.3, 15078, 396431.9, 15078, 373005.3, 15078, 211124.5, 15078, 302151.8, 15078, 248006.6, 15078, 396372.9, 15078, 209381.6, 15078, 123428.2, 15078, 319907.2, 15078, 232212.8
15080, 177032.6, 15080, 216662.5, 15080, 324617.3, 15080, -385706.7, 15080, 424548.2, 15080, 501938.1, 15080, 396439.0, 15080, 373002.1, 15080, 211092.0, 15080, 302129.9, 15080, 247994.8, 15080, 396357.1, 15080, 209356.4, 15080, 123419.7, 15080, 319887.0, 15080, 232214.9
15082, 177028.8, 15082, 216664.8, 15082, 324605.9, 15082, -385725.2, 15082, 424535.6, 15082, 501907.0, 15082, 396426.7, 15082, 372983.3, 15082, 211065.6, 15082, 302097.3, 15082, 247983.9, 15082, 396357.3, 15082, 209351.8, 15082, 123399.0, 15082, 319856.7, 15082, 232217.9
15084, 177027.3, 15084, 216659.4, 15084, 324631.2, 15084, -385731.0, 15084, 424544.1, 15084, 501924.4, 15084, 396453.7, 15084, 373004.6, 15084, 211076.0, 15084, 302085.2, 15084, 248000.0, 15084, 396371.0, 15084, 209377.5, 15084, 123419.3, 15084, 319909.3, 15084, 232188.9
15086, 177028.0, 15086, 216644.7, 15086, 324596.9, 15086, -385734.9, 15086, 424521.7, 15086, 501931.3, 15086, 396444.8, 15086, 372992.6, 15086, 211076.0, 15086, 302131.3, 15086, 247995.1, 15086, 396340.2, 15086, 209373.9, 15086, 123421.1, 15086, 319889.9, 15086, 232218.6
15088, 177020.8, 15088, 216623.1, 15088, 324579.1, 15088, -385719.6, 15088, 424563.4, 15088, 501959.9, 15088, 396429.7, 15088, 373021.0, 15088, 211065.5, 15088, 302122.1, 15088, 247974.2, 15088, 396362.6, 15088, 209353.7, 15088, 123419.7, 15088, 319875.0, 15088, 232211.6
15090, 177042.1, 15090, 216606.4, 15090, 324567.8, 15090, -385704.2, 15090, 424552.8, 15090, 501964.3, 15090, 396439.7, 15090, 372987.2, 15090, 211109.8, 15090, 302142.7, 15090, 247976.2, 15090, 396373.2, 15090, 209378.0, 15090, 123420.8, 15090, 319860.7, 15090, 232201.5
15092, 177034.0, 15092, 216613.2, 15092, 324566.6, 15092, -385686.1, 15092, 424560.6, 15092, 501977.8, 15092, 396447.1, 15092, 372968.1, 15092, 211081.8, 15092, 302145.5, 15092, 247993.9, 15092, 396339.5, 15092, 209350.5, 15092, 123411.4, 15092, 319834.8, 15092, 232229.4
15094, 177043.5, 15094, 216607.4, 15094, 324560.4, 15094, -385677.7, 15094, 424566.5, 15094, 501957.9, 15094, 396450.5, 15094, 372994.0, 15094, 211096.4, 15094, 302161.9, 15094, 248010.0, 15094, 396379.6, 15094, 209363.6, 15094, 123417.0, 15094, 319880.3, 15094, 232205.3
15096, 177031.9, 15096, 216588.3, 15096, 324557.1, 15096, -385676.9, 15096, 424568.4, 15096, 501967.0, 15096, 396418.0, 15096, 372995.9, 15096, 211110.7, 15096, 302145.2, 15096, 248006.2, 15096, 396353.9, 15096, 209348.3, 15096, 123431.0, 15096, 319890.6, 15096, 232206.5
15098, 177041.6, 15098, 216599.8, 15098, 324540.4, 15098, -385668.9, 15098, 424571.2, 15098, 501970.9, 15098, 396440.3, 15098, 372992.5, 15098, 211118.4, 15098, 302152.1, 15098, 247995.3, 15098, 396347.9, 15098, 209365.7, 15098, 123427.2, 15098, 319891.4, 15098, 232203.3
15100, 177041.7, 15100, 216616.6, 15100, 324559.1, 15100, -385668.7, 15100, 424567.4, 15100, 501983.6, 15100, 396445.4, 15100, 372980.0, 15100, 211114.7, 15100, 302154.4, 15100, 248008.1, 15100, 396387.9, 15100, 209356.2, 15100, 123419.2, 15100, 319904.2, 15100, 232211.9
15102, 177042.8, 15102, 216609.9, 15102, 324557.8, 15102, -385680.9, 15102, 424551.5, 15102, 501965.9, 15102, 396401.6, 15102, 373009.1, 15102, 211128.4, 15102, 302145.1, 15102, 248034.9, 15102, 396370.0, 15102, 209363.8, 15102, 123418.6, 15102, 319878.4, 15102, 232214.7
15104, 177035.4, 15104, 216617.2, 15104, 324559.0, 15104, -385704.0, 15104, 424550.7, 15104, 501956.7, 15104, 396429.3, 15104, 372967.5, 15104, 211132.1, 15104, 302136.2, 15104, 247979.1, 15104, 396355.2, 15104, 209329.1, 15104, 123420.6, 15104, 319871.2, 15104, 232221.1
15106, 177019.8, 15106, 216618.2, 15106, 324558.7, 15106, -385702.9, 15106, 424545.6, 15106, 501940.4, 15106, 396427.0, 15106, 372977.8, 15106, 211132.3, 15106, 302141.0, 15106, 247998.8, 15106, 396372.6, 15106, 209363.9, 15106, 123421.0, 15106, 319897.5, 15106, 232196.6
15108, 177052.8, 15108, 216595.3, 15108, 324551.9, 15108, -385670.8, 15108, 424569.0, 15108, 501956.4, 15108, 396448.1, 15108, 372989.7, 15108, 211118.0, 15108, 302154.6, 15108, 248012.1, 15108, 396389.2, 15108, 209378.6, 15108, 123424.7, 15108, 319919.2, 15108, 232200.0
15110, 177037.5, 15110, 216620.7, 15110, 324561.4, 15110, -385684.9, 15110, 424543.6, 15110, 501933.7, 15110, 396426.1, 15110, 372980.6, 15110, 211113.4, 15110, 302131.4, 15110, 247978.4, 15110, 396360.5, 15110, 209358.4, 15110, 123424.9, 15110, 319855.8, 15110, 232226.2
15112, 177038.4, 15112, 216617.5, 15112, 324582.0, 15112, -385700.0, 15112, 424547.0, 15112, 501922.6, 15112, 396443.5, 15112, 372985.2, 15112, 211105.7, 15112, 302107.7, 15112, 247982.5, 15112, 396371.9, 15112, 209350.2, 15112, 123421.0, 15112, 319865.3, 15112, 232208.8
15114, 177041.8, 15114, 216627.5, 15114, 324581.9, 15114, -385688.5, 15114, 424550.2, 15114, 501934.9, 15114, 396439.1, 15114, 372981.1, 15114, 211092.8, 15114, 302154.0, 15114, 248006.8, 15114, 396367.7, 15114, 209348.1, 15114, 123411.6, 15114, 319910.6, 15114, 232191.0
15116, 177044.1, 15116, 216601.4, 15116, 324548.3, 15116, -385700.8, 15116, 424545.3, 15116, 501952.5, 15116, 396412.6, 15116, 372983.2, 15116, 211106.7, 15116, 302126.7, 15116, 247991.1, 15116, 396348.1, 15116, 209353.4, 15116, 123410.1, 15116, 319865.5, 15116, 232209.9
15118, 177045.2, 15118, 216624.6, 15118, 324556.7, 15118, -385704.3, 15118, 424572.9, 15118, 501960.0, 15118, 396433.8, 15118, 372986.9, 15118, 211117.9, 15118, 302101.3, 15118, 248011.8, 15118, 396385.1, 15118, 209361.9, 15118, 123436.2, 15118, 319896.1, 15118, 232201.1
15120, 177054.9, 15120, 216592.4, 15120, 324552.4, 15120, -385655.6, 15120, 424571.7, 15120, 501954.4, 15120, 396443.6, 15120, 372983.9, 15120, 211133.8, 15120, 302142.8, 15120, 247994.2, 15120, 396369.5, 15120, 209344.6, 15120, 123405.7, 15120, 319893.9, 15120, 232193.1
15122, 177034.9, 15122, 216601.6, 15122, 324541.5, 15122, -385659.8, 15122, 424559.7, 15122, 501955.7, 15122, 396444.7, 15122, 372963.3, 15122, 211121.0, 15122, 302140.0, 15122, 248008.9, 15122, 396356.0, 15122, 209329.5, 15122, 123423.9, 15122, 319888.6, 15122, 232201.0
15124, 177050.3, 15124, 216615.2, 15124, 324525.7, 15124, -385660.8, 15124, 424561.5, 15124, 501957.3, 15124, 396438.0, 15124, 372975.4, 15124, 211143.1, 15124, 302135.7, 15124, 247985.2, 15124, 396380.1, 15124, 209360.1, 15124, 123417.6, 15124, 319885.8, 15124, 232223.8
15126, 177050.3, 15126, 216600.5, 15126, 324527.8, 15126, -385668.4, 15126, 424571.4, 15126, 501942.4, 15126, 396459.3, 15126, 372980.0, 15126, 211122.8, 15126, 302118.3, 15126, 248008.9, 15126, 396344.5, 15126, 209342.3, 15126, 123427.1, 15126, 319887.4, 15126, 232214.7
15128, 177043.9, 15128, 216601.7, 15128, 324550.0, 15128, -385682.0, 15128, 424563.7, 15128, 501958.8, 15128, 396433.8, 15128, 372982.2, 15128, 211148.4, 15128, 302125.7, 15128, 248018.8, 15128, 396374.8, 15128, 209350.5, 15128, 123418.0, 15128, 319901.5, 15128, 232213.2
15130, 177043.1, 15130, 216586.5, 15130, 324535.1, 15130, -385665.0, 15130, 424565.6, 15130, 501972.8, 15130, 396437.7, 15130, 372972.0, 15130, 211131.5, 15130, 302137.7, 15130, 247998.5, 15130, 396375.3, 15130, 209332.8, 15130, 123414.8, 15130, 319889.7, 15130, 232222.3
15132, 177040.8, 15132, 216592.0, 15132, 324524.9, 15132, -385669.9, 15132, 424551.8, 15132, 501966.4, 15132, 396452.3, 15132, 372989.9, 15132, 211158.7, 15132, 302132.3, 15132, 248016.1, 15132, 396355.6, 15132, 209340.3, 15132, 123437.3, 15132, 319915.2, 15132, 232221.5
15134, 177052.7, 15134, 216620.9, 15134, 324553.2, 15134, -385674.5, 15134, 424573.1, 15134, 501971.9, 15134, 396439.5, 15134, 372992.9, 15134, 211152.4, 15134, 302150.5, 15134, 248020.9, 15134, 396375.9, 15134, 209366.4, 15134, 123412.8, 15134, 319914.6, 15134, 232204.4
15136, 177077.6, 15136, 216634.8, 15136, 324562.9, 15136, -385671.8, 15136, 424562.5, 15136, 501942.7, 15136, 396448.5, 15136, 372987.1, 15136, 211158.7, 15136, 302126.9, 15136, 248003.8, 15136, 396373.1, 15136, 209375.5, 15136, 123436.1, 15136, 319900.7, 15136, 232189.0
15138, 177049.7, 15138, 216676.8, 15138, 324565.2, 15138, -385726.2, 15138, 424543.9, 15138, 501918.7, 15138, 396438.8, 15138, 373000.5, 15138, 211132.2, 15138, 302074.7, 15138, 247999.8, 15138, 396366.5, 15138, 209350.5, 15138, 123423.2, 15138, 319901.9, 15138, 232209.6
15140, 177030.0, 15140, 216675.0, 15140, 324599.1, 15140, -385786.9, 15140, 424511.3, 15140, 501870.5, 15140, 396465.3, 15140, 373005.3, 15140, 211106.6, 15140, 302056.6, 15140, 247972.6, 15140, 396375.9, 15140, 209351.1, 15140, 123410.7, 15140, 319877.1, 15140, 232202.7
15142, 177019.3, 15142, 216665.1, 15142, 324592.6, 15142, -385784.9, 15142, 424520.4, 15142, 501905.3, 15142, 396466.1, 15142, 372993.2, 15142, 211086.4, 15142, 302064.4, 15142, 248013.6, 15142, 396390.6, 15142, 209372.5, 15142, 123405.2, 15142, 319907.5, 15142, 232202.5
15144, 177008.8, 15144, 216668.2, 15144, 324611.7, 15144, -385763.8, 15144, 424546.2, 15144, 501914.9, 15144, 396477.3, 15144, 373001.9, 15144, 211078.6, 15144, 302074.9, 15144, 248009.9, 15144, 396375.3, 15144, 209373.0, 15144, 123419.2, 15144, 319901.5, 15144, 232197.4
15146, 177023.9, 15146, 216651.6, 15146, 324603.7, 15146, -385738.7, 15146, 424555.6, 15146, 501937.4, 15146, 396430.1, 15146, 372998.9, 15146, 211079.4, 15146, 302078.1, 15146, 248000.4, 15146, 396372.8, 15146, 209348.4, 15146, 123388.9, 15146, 319878.1, 15146, 232187.2
15148, 177024.1, 15148, 216635.0, 15148, 324585.3, 15148, -385732.1, 15148, 424565.3, 15148, 501925.0, 15148, 396468.2, 15148, 373004.0, 15148, 211088.1, 15148, 302066.6, 15148, 248017.3, 15148, 396375.8, 15148, 209380.1, 15148, 123403.8, 15148, 319900.4, 15148, 232196.4
